mesurement id;Destination;median(avg RTT) from Gandi;median(avg RTT) from mPlane;median(avg RTT) from FranceIX;median(avg RTT) from LIP6;median(avg RTT) from LISP-Lab;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LIP6;variance from LISP-Lab;Country;Continent
9961532;104.16.85.202;16.229123333299999;13.80856;16.373454666699999;17.5208996667;14.103999999999999;4997.8760419632317;1.3861149761730216;0.09705864465950638;19386.639047382047;1.0787458561869925;US;NA
9961142;172.217.19.131;13.211138999999999;5.8142833332999997;6.0462993333000004;17.3783073333;18.460260000000002;21946.135532695531;4.7547496736925527;0.015550100123460801;155566.38707203342;167.5703611995568;US;NA
9961128;172.217.16.68;19.38099616665;16.04133666665;16.19486116665;28.961157833350001;25.32576333335;11484.572014816804;0.16830578170062532;0.037911702940833659;223815.6733062827;44.519881595296475;US;NA
9961232;216.58.208.195;8.5936663332999998;1.5164533333000001;1.5404363333;5.5536649999999996;14.0254933333;21347.892084057919;0.022099904179029552;0.015978601321992983;1792.8588198717848;1241.8397554126811;US;NA
9962107;23.235.33.134;5.8242570000000002;8.5666066667000003;1.5586966667;18.253315666700001;14.8452;23.54102556981071;0.22536172400513435;0.63858866421871319;18.163125411749764;35114.670726162418;US;NA
9962245;104.16.4.13;6.4540175;1.6424574999999999;1.2672811666499999;8.9491216666500009;14.41329666665;36.609809138427721;0.046764981272580927;0.037747311027005834;18165.277971890027;125.29854884616027;US;NA
9961399;153.254.147.65;257.82392383349998;253.57343916650001;255.5900031665;286.20306516649998;285.28394749999995;49367.365633427704;10.649182105111072;5.9138672772322805;103662.24171389743;9485.8927815264215;JP;AS
9961387;104.103.89.231;20.060548166650001;25.515840833349998;24.557910499999998;33.0563908333;57.456319999999998;10.561481982088406;2.5804345519491338;0.0432157390512223;112.40286376588762;1.990859334589429;US;NA
9961395;108.174.10.19;82.788881000000003;78.696941666699999;85.668788000000006;108.571413333;92.125339999999994;162.07635446019049;0.094794829795663879;0.88645204738859795;142656.50237628256;11457.934616079197;US;NA
9961864;23.205.220.82;16.106627;10.338642500000001;17.8016726667;25.606149333299999;36.624861666649998;19749.751847423657;0.086693858497895723;0.1387135696938083;21794.955155256939;468.2834932584214;US;NA
9961402;94.182.163.3;167.34109000000001;140.460208333;149.72964099999999;173.43849833300001;169.14026666699999;32834.081364282938;1212.8352014462805;1154.2231763503405;31661.037045033281;3650.4228065091884;IR;AS
9962105;220.243.193.127;28.228869666649999;8.5877166666499996;10.025327166650001;12.8217625;23.197501666649998;36058.981983964673;0.034964425422402134;43.764438807449572;64.526746179793108;4.3255594010916312;CN;AS
9961206;23.206.4.202;3.0760966666999998;1.5793733333;1.3743963333;7.2995856666999996;14.627845000000001;7.1417690295327683;0.099734850188610058;0.18390740767467623;16.509381608390349;13104.444090553779;US;NA
9961186;172.217.19.131;11.6019226667;5.8435583332999999;6.1181770000000002;16.064515;18.472973333300001;203.03032079088132;0.17502746327275856;0.032988664851515692;2913.6681285509685;15874.344789271889;US;NA
9962261;217.74.65.23;52.4267626667;36.292360000000002;40.502259666699999;57.631243333299999;52.408093333300002;16391.702918872928;0.038250958238700915;19.215159978573883;13840.461595578287;1943.0402808865651;PL;EU
9962113;95.142.199.215;54.12788283335;49.351164166700002;54.550935000000003;69.480205833349999;62.677225833350001;120.45856921489266;0.048815157786880399;0.048720009168138012;118.2475047048125;0.50391035204857537;RU;EU
9961493;104.23.197.8;6.8916493333500002;1.65435333335;1.1626276667;13.61152283335;14.2894966667;392.45622971523352;0.2951558673244063;0.17379648875979606;302.68466659423149;2207.1234994200763;US;NA
9962273;192.16.31.23;86.718993666700001;78.831729999999993;85.8869193333;100.395028333;100.22502166699999;115.19195023267649;0.02909737300969813;0.36162849954484189;4112.3282382366024;324.63631592177586;US;NA
9962279;192.0.79.33;15.8223393333;10.37861;10.544384000000001;25.934597333300001;20.9971216667;9035.9979665828287;0.031859340168037577;9.6290579550361581;354.33153006871322;2772.5714338644166;US;NA
9962047;120.138.69.70;201.4771605;299.53912750000001;253.6364588335;342.67654866650003;294.88822416649998;24.434243549366339;990.94082390213725;1051.9530552115609;1767.3705043486893;42.789572107552281;VN;AS
9962159;185.6.169.69;27.005445333350004;19.05037916665;14.4727946667;23.647492666650002;21.51691166665;29.898751695791521;0.068318169694817577;0.11820052907698197;19196.148672839008;813.97595350609083;CH;EU
9961788;148.251.23.152;32.287494333300003;20.753723333300002;20.855553;31.6167746667;23.370541666699999;166.9875593068102;0.10035860992099009;0.11975943586845389;855.70236662075934;7087.9459222578289;DE;EU
9961919;104.31.72.239;8.1699856667000006;1.4001933333000001;1.2291406667;3.570945;14.330598333299999;9362.0804327110236;2.6246809842029899;0.033115635331800918;44.270986179439774;0.49860612177650565;US;NA
9961562;210.51.19.63;180.310564;238.28974833300001;162.41401166700001;262.89848499999999;182.56186;19472.463904857792;52.428026239825279;54.98474711517725;4460.8668280359361;53.253480758327782;CN;AS
9961780;104.156.81.84;5.5562253332999996;8.5693450000000002;1.4935419999999999;33.699078999999998;14.4477783333;402.2599696086894;19.86305315704098;0.017320678458418993;164789.29343635094;9249.9822022602038;US;NA
9961551;104.24.3.15;8.3153933332999994;1.5399483332999999;1.2109153333;5.1087369999999996;13.9801816667;649.8737295984447;0.043685031506757212;0.022124886871835964;256.22827713965142;7075.8708723771169;US;NA
9962049;120.134.33.10;429.156182;350.41641833300002;455.14685066700002;274.22930233300002;467.50223999999997;61769.007250456096;451.09693731353309;3063.5759345179081;1960.4234327552888;2394.5516622534628;CN;AS
