destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
31.13.76.102;mPlane;148.917;144.232;143.161;143.238;143.314;143.206;143.259;146.238;143.157;143.229;143.182;143.214;143.259;145.085;143.214;143.329;146.401;158.701;143.296;143.27;143.423;143.71;143.345;144.515;149.841;143.17;146.323;143.329;144.112;145.327;143.582;143.245;143.241;143.263;143.337;143.191
31.13.76.102;FranceIX;128.882494;128.917373;128.935752;128.812721;129.174046;129.175371;128.942516;129.18128;128.881304;129.368988;128.851255;129.015479;128.85394;128.893338;129.200215;129.000193;129.141498;129.174476;129.498398;143.029898;129.267367;129.019943;129.277737;129.08184;129.112954;129.120099;130.169638;129.065541;129.262857;129.273507;129.017108;129.130144;129.356378;129.046682;129.162952;129.19867
31.13.76.102;rmd;156.90532;157.014895;157.0352;157.022735;157.141125;157.903155;157.15635;157.07518;157.156715;157.404255;157.15962;157.050175;157.139005;157.81812;156.99102;157.314515;157.261865;157.23579;157.18088;157.562475;157.390225;157.17338;157.254145;157.73418;157.248865;157.81723;156.9203;157.283445;157.836735;157.64538;157.3372;157.117495;164.846355;165.167775;164.708175;165.130725
31.13.76.102;LISP-Lab;161.75241;161.635785;161.65217;161.716615;161.38088;161.531595;161.71661;161.81495;162.13135;164.37383;161.96589;161.979265;162.540895;162.278595;161.685155;161.616605;161.84305;161.709045;162.01434;161.07905;178.949065;161.980015;161.346185;161.94422;-1;163.6962;169.487665;161.072375;168.649435;162.37144;162.52634;169.54937;163.23356;161.97179;161.64001;162.95364
74.125.136.190;mPlane;15.984;17.593;16.652;16.093;15.88;15.883;15.999;15.913;20.323;16.123;16.03;16.109;15.998;16.095;18.283;16.061;15.993;18.078;21.986;18.06;15.965;16.073;15.959;15.891;16.027;15.96;20.242;15.97;15.883;15.959;17.087;16.301;16.155;16.188;21.059;16.121
74.125.136.190;rmd;16.82928;16.83842;16.87783;16.55326;16.899615;16.812635;16.74348;16.3762;16.588375;16.561355;16.744255;16.530175;16.96916;16.541345;15.730645;15.70666;15.868485;15.73708;16.373265;16.78691;16.87751;16.3757;17.04907;16.918275;16.809695;16.791875;16.80916;16.658385;16.44053;16.298945;16.55164;16.33443;16.466325;16.283465;15.687155;16.36163
74.125.136.190;FranceIX;13.513927;13.627077;13.373269;13.256114;13.301447;13.491444;13.507673;13.534192;13.495288;13.523522;13.507628;13.617163;13.46073;13.542911;13.593754;13.513158;13.557411;13.56674;13.899536;13.539847;13.55172;13.691805;13.655222;13.608714;13.651347;13.723839;13.519988;13.509022;13.576;13.495183;13.955348;13.696304;13.655037;13.522027;13.677606;13.540682
74.125.136.190;LISP-Lab;30.478895;30.677;30.61798;30.409825;30.326855;31.14685;31.09871;31.01359;30.877145;31.164915;31.339795;31.260445;32.655485;31.43404;31.13447;31.288425;30.996735;30.40806;30.78751;30.67699;37.257225;30.46774;36.95359;30.70093;30.95496;31.06755;36.200635;31.05111;30.92591;31.661415;31.050395;41.95055;45.162715;31.062365;30.6559;31.164385
180.149.132.47;mPlane;389.63;369.26;400.416;373.402;388.434;408.77;397.567;398.216;401.26;391.192;379.338;405.997;437.078;391.491;382.328;397.65;416.863;404.808;402.703;418.654;430.634;423.616;423.592;423.211;407.076;428.161;408.036;408.86;424.067;418.623;415.853;463.012;497.193;477.46;403.807;425.614
180.149.132.47;rmd;234.88516;237.593825;237.980425;240.090765;239.07913;236.857765;238.34685;230.65086;240.984865;300.82878;235.89017;236.56612;236.25287;323.50795;240.49801;241.650455;242.626995;244.17067;243.57559;239.18935;243.82965;242.232785;243.093315;244.07158;243.461955;238.927345;242.954835;243.94412;244.00315;243.603865;241.676825;284.221035;-1;293.33331;291.906095;292.13473
180.149.132.47;FranceIX;288.682743;277.817971;258.873684;272.988061;253.436721;273.035964;275.195529;262.496348;286.363743;296.715109;294.550141;289.208505;332.484312;292.472842;276.467395;292.460027;291.642274;283.393578;290.847869;327.15024;333.836468;313.225646;272.565974;271.325604;307.615924;294.667447;286.819493;300.03138;307.308367;293.259739;313.239399;356.949804;365.340863;328.181259;333.008451;292.32736
180.149.132.47;LISP-Lab;260.64646;-1;-1;258.3689;274.68819;261.658385;275.2068;263.937625;262.1957;277.972835;269.515145;263.930315;273.53792;263.492055;264.302875;262.83066;261.884865;273.085685;268.08026;262.88608;287.136015;263.021665;263.42428;262.237645;266.743405;264.26603;277.112185;273.360275;271.657465;266.88303;262.015355;275.897525;268.8398;275.705795;274.64695;260.297385
98.139.183.24;FranceIX;110.24076;110.168423;151.874489;187.454911;342.18159;149.328199;102.005983;105.820748;105.666039;109.76194;105.824512;105.550054;110.256329;110.429817;110.275758;109.240342;106.89144;107.121301;106.965198;107.191502;107.261451;107.340556;107.277498;107.224626;107.36571;107.816602;109.497643;112.749266;112.541455;112.742806;112.789905;116.618763;113.143968;112.96724;112.496103;112.7919
98.139.183.24;mPlane;93.636;91.96;84.433;83.965;84.409;83.938;91.898;84.053;89.914;84.614;98.899;84.657;84.99;84.455;93.201;84.366;85.692;84.883;84.673;84.497;86.078;84.613;96.036;84.975;97.006;94.839;97.131;84.868;85.038;84.758;84.734;84.464;85.889;92.244;85.593;90.714
98.139.183.24;LISP-Lab;132.389775;267.095945;337.395645;131.84583;176.98203;181.049765;136.528115;127.62928;140.686465;127.55954;127.200155;129.57159;128.787195;138.775785;128.379165;130.746395;136.327975;134.540975;127.698765;130.4554;145.62002;129.142945;134.48576;130.135435;-1;137.32318;137.958225;138.276045;130.69693;152.861235;133.06794;127.75997;123.651185;130.591315;120.80385;120.938725
98.139.183.24;rmd;93.99446;94.21233;92.260735;91.883815;91.65155;92.42082;91.67896;91.86452;91.670035;91.89458;92.183325;92.021735;92.388155;92.48392;94.52779;94.492685;92.049665;92.42329;93.96591;94.041835;92.34875;91.885885;92.634255;92.252775;191.814475;92.60529;91.959815;96.979645;92.350095;92.421545;182.005145;100.25712;-1;101.62632;101.31198;102.962135
91.198.174.192;mPlane;21.727;14.747;15.341;14.639;14.678;14.856;14.797;14.782;14.929;14.728;16.457;14.469;14.629;14.85;14.579;14.973;14.592;18.122;14.677;17.457;14.524;21.43;15.112;14.638;14.931;14.532;15.475;16.527;14.702;25.44;14.758;17.337;15.491;19.496;14.56;18.915
91.198.174.192;FranceIX;12.6696;12.797303;12.731032;12.512106;12.654715;12.637041;12.53375;13.025123;12.656581;12.605253;12.739151;12.620181;12.712912;12.687909;12.883115;12.831223;12.76604;12.673853;12.553665;12.859695;12.66243;12.624337;12.567039;12.562309;12.571129;12.525395;12.534251;12.577408;12.746531;12.686734;12.942557;12.389936;12.670216;12.77996;12.809894;12.922749
91.198.174.192;rmd;20.96088;20.84939;20.90935;20.685725;20.82938;20.65582;21.098555;20.711515;20.773685;20.642005;20.796075;21.079025;21.012935;20.72969;21.398255;20.72356;20.690035;20.814025;20.89153;21.31377;20.791295;20.897675;20.804675;20.699815;20.862685;20.74135;21.15064;20.68581;20.87035;20.76479;20.766815;20.73622;20.640485;20.567365;20.359235;20.541005
91.198.174.192;LISP-Lab;27.34111;27.313725;27.72649;27.469305;27.43965;27.38073;27.3989;27.60217;27.72169;27.98081;27.57868;27.5049;27.65076;28.249685;27.58821;27.425625;27.430535;27.47812;27.06384;27.42762;36.92709;27.83401;27.956985;28.572405;-1;33.64396;27.56792;29.100935;27.97317;32.628255;32.312955;36.27924;28.615195;27.56764;27.804665;27.675455
125.39.240.113;FranceIX;428.553838;468.764495;427.820584;322.548309;333.339306;331.842296;436.295336;347.374305;365.435129;361.335048;363.955042;359.33643;473.35612;361.322133;374.392355;371.285826;373.758752;368.012281;375.748406;384.96075;371.793273;374.649823;398.755604;434.025671;379.217375;451.094323;398.195959;389.058201;537.183668;381.264326;375.792124;371.159571;460.398928;373.756147;373.373554;482.952593
125.39.240.113;mPlane;352.471;296.221;292.419;292.731;292.606;294.289;328.621;338.75;324.561;344.394;334.027;325.569;346.699;331.245;345.35;380.246;401.232;403.37;351.006;345.184;338.402;344.052;338.575;346.636;344.564;343.565;399.4;344.292;356.656;351.984;427.078;340.897;379.665;372.944;337.299;413.049
125.39.240.113;LISP-Lab;323.65709;323.56097;325.09089;323.932195;328.92385;323.94461;323.67002;323.65225;324.28363;324.29172;324.77244;328.61505;324.456435;323.254835;330.12026;345.470205;376.734645;328.71005;344.776165;363.364665;381.24582;360.494715;396.19253;388.45474;392.708115;359.01656;356.29723;347.96766;389.66934;375.21177;391.996135;388.53814;396.32668;375.81404;377.45462;384.91212
125.39.240.113;rmd;431.68572;408.47742;407.9913;418.381075;408.08857;407.48188;407.8968;407.903645;407.789435;424.602185;408.04153;407.77334;408.7424;410.31408;533.031575;408.15173;408.07207;408.301645;407.554235;407.70941;408.145795;408.04177;409.361805;429.069455;409.054595;464.79611;485.14093;475.78713;431.80919;410.05139;409.330185;409.025775;-1;409.690925;410.67709;410.82889
199.16.156.198;mPlane;91.416;93.568;102.49;93.586;91.404;91.493;91.518;91.873;99.72;91.595;91.424;91.449;91.497;91.384;91.424;97.194;92.88;94.278;93.409;93.497;93.473;93.818;93.49;93.423;93.371;93.435;93.572;91.428;91.948;91.432;91.476;93.493;100.204;93.608;93.392;93.777
199.16.156.198;rmd;108.31828;107.05316;108.290645;108.14563;109.050785;107.72238;107.780425;107.86702;108.932275;109.26081;107.73533;107.811245;107.783715;107.843555;109.4151;108.90296;108.894825;106.960465;107.142875;106.97534;107.06156;107.14496;107.64829;107.91377;107.663455;108.673615;107.722565;108.04083;107.70404;107.80499;107.68182;107.87834;115.05273;115.646315;114.807595;115.11166
199.16.156.198;LISP-Lab;107.489685;105.47283;105.86261;107.63287;106.77352;106.80973;106.924395;106.00616;105.50512;105.59819;103.869115;104.36572;108.461415;107.015415;106.56342;105.761995;104.49564;104.57284;104.204845;105.07855;121.541145;108.89125;106.579765;106.68725;-1;104.13331;-1;104.619145;103.93257;103.972025;104.33513;107.221245;121.84598;109.09146;105.533985;105.554375
199.16.156.198;FranceIX;90.58031;90.450632;90.59455;90.641443;90.428082;90.505903;90.505379;90.625603;90.565936;90.548066;90.547562;90.503469;90.443856;90.540597;90.328941;90.663632;90.531542;90.560041;90.59247;90.503448;90.561231;90.384448;90.533043;90.542617;90.60598;90.442446;90.597849;90.543736;90.534513;90.665941;90.525318;90.513754;90.450401;90.514828;90.48387;90.500829
110.75.115.70;mPlane;403.89;409.003;-1;391.626;384.548;391.211;401.751;452.939;400.058;399.928;461.709;384.939;384.505;397.67;470.236;-1;450.508;406.633;392.96;482.825;474.118;439.919;456.748;459.098;465.589;485.25;485.354;485.376;484.722;481.462;480.478;481.459;485.289;479.911;482.837;481.213
110.75.115.70;FranceIX;372.029027;375.594777;364.822646;-1;343.214181;403.845768;405.878155;340.326478;354.958246;375.99003;369.789575;410.58358;370.820464;343.282453;356.779121;373.566359;349.154342;374.805592;372.047976;353.20149;361.582671;405.692837;423.415772;376.677755;378.17585;362.667188;343.539972;374.260651;377.789501;372.967972;375.395306;377.662722;369.939894;376.546166;377.520163;373.905315
110.75.115.70;rmd;340.652245;309.75844;308.984415;314.58836;308.9062;320.344205;308.59185;314.48629;309.48839;354.38562;357.193725;430.79281;302.523;309.305805;308.80566;308.767125;-1;271.96278;338.20249;308.85451;308.92987;347.770525;357.053505;-1;357.812405;355.961335;353.816475;308.93735;308.711575;308.71362;308.882475;376.20614;354.450925;354.84122;309.262895;337.743755
110.75.115.70;LISP-Lab;382.150485;383.070065;383.98227;382.2702;382.463855;430.804335;428.991135;384.27926;381.74877;381.25648;381.990745;430.33046;382.33046;382.252745;382.20902;392.318335;383.23869;449.200095;383.3685;391.2953;391.360525;406.13882;385.87014;421.84059;-1;382.741155;386.566275;404.21244;382.32816;431.84523;385.879795;384.64778;384.62648;390.92436;384.70295;432.399695
199.101.163.129;FranceIX;167.264576;167.356521;167.249715;167.386129;167.3731;167.296543;167.36516;167.216547;167.182282;167.422994;167.521138;167.254125;167.325681;167.158829;167.036444;167.232027;167.269315;167.091303;167.222887;167.189162;167.239661;167.374839;167.271125;167.449287;167.207301;167.434537;167.24118;167.384985;167.270509;167.411743;167.210051;167.460101;167.228996;167.311936;167.412554;167.307132
199.101.163.129;mPlane;152.935;154.024;161.011;155.414;153.361;152.956;152.949;152.867;157.783;152.905;158.074;152.913;152.881;152.926;157.121;159.882;152.924;152.85;156.962;152.992;166.3;156.959;155.171;152.888;152.944;152.833;152.909;152.859;152.903;154.866;153.494;152.903;153.046;159.059;153.066;152.972
199.101.163.129;LISP-Lab;168.69171;168.47317;168.0838;168.47443;167.975425;168.391445;168.025395;168.161395;168.669935;168.010355;168.23694;168.270715;168.13156;168.533675;168.376355;168.16424;168.124175;168.060535;168.51576;168.197135;188.01843;168.20599;169.61993;168.87366;-1;168.893065;168.239445;174.86706;168.45113;168.063535;170.80097;169.139815;170.49327;183.759425;169.50745;168.202135
199.101.163.129;rmd;162.84114;162.92113;162.7956;163.09202;162.76548;162.802945;162.79423;162.67802;162.904275;162.880815;162.76579;162.85794;162.83444;162.709885;162.875185;163.20859;162.703125;162.68068;162.847455;162.95966;162.800325;162.728925;162.97126;162.92975;162.874105;163.084265;162.93578;162.703555;162.80664;162.897915;163.148115;162.742565;151.66812;151.245175;151.176;150.887605
183.79.135.206;mPlane;253.068;257.444;260.367;264.594;257.49;260.778;257.528;271.108;267.634;267.392;257.478;264.629;260.786;255.337;261.919;252.55;262.887;272.106;259.903;257.004;257.134;261.608;257.176;257.13;256.978;256.974;256.982;256.987;256.976;256.983;257.128;257.025;263.735;257.007;256.944;256.979
183.79.135.206;rmd;272.54966;272.78619;264.35058;272.658915;287.586105;264.85398;273.36459;281.71563;273.764555;272.962125;273.287575;269.80558;265.220975;272.958385;264.986145;273.691705;270.077625;273.52254;264.99574;287.4091;286.738105;286.60791;286.977695;286.85329;286.528455;286.527875;286.692205;286.58482;286.967975;286.935405;286.67109;286.692315;283.79016;276.78615;276.38389;289.10796
183.79.135.206;FranceIX;267.230427;267.185443;267.201897;267.279439;267.477264;267.339652;267.135539;267.342207;267.224352;267.173583;267.283189;267.331371;267.058438;267.375679;267.219526;267.122446;267.119045;267.263539;267.330027;267.36167;267.232326;267.096446;267.423907;267.341201;267.282018;267.294479;267.155484;267.125669;266.986662;267.344801;267.224832;267.089052;267.1288;267.204867;267.316473;267.2383
183.79.135.206;LISP-Lab;278.07037;279.14487;278.363845;278.056975;278.06498;281.017265;278.465125;277.998725;277.897475;279.745785;278.179765;278.13297;277.826045;279.63514;278.35134;277.82815;278.234895;278.147275;278.01546;286.408915;283.950925;283.358595;278.86509;280.360635;283.428205;285.892805;294.26813;278.28266;278.42744;279.64963;280.040175;295.278045;293.64378;295.697895;278.256345;278.046105
114.134.80.162;FranceIX;260.712793;258.028032;257.742124;257.915992;260.56259;257.855783;258.101148;276.622951;276.603248;258.409491;258.19753;258.148852;258.177445;257.963384;259.648076;258.53238;271.873443;268.07768;267.560106;267.860248;260.926875;259.245998;258.234048;259.339879;258.133376;260.677096;260.915881;270.059869;257.778747;260.630388;258.024667;258.240883;257.961594;258.141976;258.368038;260.13441
114.134.80.162;mPlane;259.138;258.185;263.333;257.898;259.29;257.569;268.11;275.913;276.327;257.555;258.065;257.669;267.056;266.098;258.351;259.855;270.532;267.316;272.86;275.032;260.412;266.952;266.51;260.878;260.524;257.546;259.118;278.927;260.28;266.271;269.807;259.193;259.935;257.766;263.75;259.751
114.134.80.162;LISP-Lab;265.74105;265.28965;265.10081;269.239205;265.026575;265.55475;266.9727;267.27313;268.69355;265.044105;265.237205;265.2107;265.809775;265.42055;269.012455;267.77855;266.213575;266.839595;266.58446;266.81698;278.6485;270.16398;276.69395;270.09312;-1;267.28949;269.109565;270.15924;267.88182;266.10216;265.655725;267.18281;265.731665;278.5343;265.616525;266.784635
114.134.80.162;rmd;303.735735;303.922955;303.377565;325.48861;303.768975;303.871695;303.968565;303.62789;303.486745;303.644225;303.755475;303.49033;303.74792;303.6445;303.69937;303.442775;303.837785;303.75105;303.72507;305.107365;306.59266;305.370925;322.169285;303.818565;314.481245;303.9386;303.680905;305.50197;303.766515;318.694235;303.64002;304.733955;-1;310.971765;309.888175;310.820405
5.255.255.55;mPlane;59.377;66.539;61.391;60.631;59.29;62.712;60.175;59.529;59.265;59.368;64.264;59.412;59.338;65.867;59.29;63.087;63.103;59.385;59.382;60.539;59.343;59.309;59.395;60.921;59.471;60.545;59.353;64.222;63.83;59.328;60.037;59.463;59.27;60.797;65.53;59.27
5.255.255.55;FranceIX;57.51184;57.357474;57.5798;57.932175;58.17942;57.530618;59.037207;57.794972;57.629473;57.800121;57.589206;57.754748;57.511123;57.542138;57.531373;57.459026;57.718455;57.538772;57.774078;57.531598;57.679406;57.567727;57.482405;57.439847;57.653614;57.561898;57.514173;57.962408;57.511244;57.633728;57.660427;57.539807;57.533878;57.985447;57.611455;57.446636
5.255.255.55;rmd;61.21293;61.480225;61.23607;81.99506;61.35594;61.884745;61.52599;61.63151;61.80873;61.464015;61.520875;61.73769;61.998635;61.909335;61.85928;61.76787;61.92002;61.44988;61.49341;61.24373;61.263965;61.65108;61.588445;61.247765;61.372105;61.42906;61.421765;61.56823;61.654345;61.30124;61.70851;61.691935;62.15244;61.82252;61.625445;61.788005
5.255.255.55;LISP-Lab;61.76129;61.76931;62.100295;61.695155;61.64962;61.6821;61.87774;61.948695;61.850345;61.911435;62.679215;61.86946;61.779985;61.74861;68.783095;61.74978;61.797735;61.80367;61.72425;61.66728;66.772605;62.32837;62.437125;61.76044;-1;62.22199;62.2515;67.390015;62.10551;62.23209;62.790085;66.55545;69.363235;67.541995;62.23246;61.98012
180.149.131.31;mPlane;313.225;301.86;306.871;318.967;304.16;303.565;318.471;301.753;302.583;312.435;305.339;299.443;299.227;310.104;376.531;315.338;356.749;300.343;348.724;392.887;378.974;350.915;320.775;378.465;391.688;390.55;414.65;409.895;425.864;401.361;401.716;399.249;403.635;421.171;415.212;406.968
180.149.131.31;FranceIX;295.53056;269.359318;375.861201;290.67634;303.038534;284.914981;274.464748;297.929515;273.054789;346.859708;280.577942;289.970952;263.708774;308.779323;247.676381;258.032036;285.255815;304.216821;376.190391;281.103572;292.155945;295.165802;262.05199;281.704541;282.245044;296.014094;371.322268;338.62739;361.484965;298.208279;283.382739;274.641158;267.753094;289.053047;288.623025;345.998695
180.149.131.31;rmd;195.09564;208.816205;190.258475;199.809695;214.72175;214.063915;202.79032;208.53719;212.24141;190.851345;190.980455;194.546545;190.73827;194.078295;194.500275;208.098695;194.69812;193.46292;201.420935;194.69461;200.56701;198.606525;194.868285;218.50564;193.550875;193.059295;221.3808;204.20207;218.671485;200.99535;194.442265;284.42088;-1;270.439325;269.20909;267.564055
180.149.131.31;LISP-Lab;269.674565;270.737885;289.857465;375.165545;306.46206;277.07301;272.28285;270.474655;302.930095;326.81335;334.908945;366.91368;323.28706;273.880325;271.706665;272.806835;277.069095;275.81101;365.13775;298.96073;431.47159;303.49683;292.13253;304.98398;307.503505;286.683955;314.485495;274.450715;412.39652;290.42788;406.74805;356.0784;341.74;299.60906;307.06009;275.54376
87.240.131.120;mPlane;51.282;51.297;53.992;58.218;63.375;51.204;54.91;51.144;51.203;51.148;57.239;51.979;51.194;51.172;51.232;51.255;56.003;51.344;51.236;51.206;59.792;55.678;51.2;51.193;51.195;53.864;51.157;51.145;54.136;51.175;51.242;51.259;51.147;51.231;56.483;55.124
87.240.131.120;rmd;53.032275;52.67397;72.553785;52.618815;52.71412;52.6042;52.817475;52.64074;52.981935;52.81683;53.059155;52.625865;52.70597;52.628995;52.888455;52.694085;52.731525;52.639475;52.568685;52.931905;52.990415;53.119095;52.666675;52.87641;52.729395;52.791055;53.210535;52.965665;52.858415;52.75719;73.225535;52.73282;-1;46.43218;46.884025;46.345575
87.240.131.120;FranceIX;56.90436;57.273293;57.042689;57.253235;57.093267;57.186117;57.270954;57.690497;57.235465;57.38006;57.202272;57.463441;57.245315;57.221936;57.185378;57.031429;57.211062;57.395788;57.346296;57.227481;57.302858;57.286153;57.226791;57.269004;57.228791;57.191038;57.344616;57.459271;57.222661;57.049298;57.402098;57.228021;57.257905;57.331231;57.202801;57.243325
87.240.131.120;LISP-Lab;57.765125;57.972475;58.14409;58.417445;58.20149;57.853015;57.703325;57.977005;57.9013;58.054845;57.92053;57.676345;57.99381;57.80988;57.685025;58.980045;58.162325;57.834235;57.80965;61.19558;62.08987;58.458135;57.997125;58.4864;-1;58.244075;58.06493;62.79088;57.941095;57.72997;58.20318;58.551395;58.57132;60.5257;60.03467;57.80331
204.79.197.200;FranceIX;9.941467;9.852437;10.026469;9.920018;10.400503;9.684484;9.815313;9.910245;9.78351;9.88981;10.164743;9.962416;10.499803;10.080292;10.191672;10.106776;10.00092;9.867092;10.048198;9.911719;9.872461;9.680174;9.797649;9.998885;9.934773;10.189817;10.063023;9.939103;9.768776;9.876041;10.064767;9.916803;9.774594;9.979471;9.964297;9.876381
204.79.197.200;mPlane;1.561;1.731;1.653;1.526;1.591;3.113;1.85;6.483;1.467;4.985;1.708;1.608;1.601;1.872;1.734;1.714;8.575;1.57;8.453;1.618;10.732;1.67;1.508;11.932;3.359;1.52;1.677;1.686;1.546;1.523;10.308;1.551;1.551;1.858;1.773;4.956
204.79.197.200;LISP-Lab;32.007475;30.87858;30.50421;30.5088;30.683765;30.563645;30.782075;30.924255;30.580635;39.178935;30.50957;30.90255;30.667625;30.906855;32.51028;30.81917;30.74333;30.679245;30.76768;30.84511;37.75792;34.023995;34.204425;30.79475;-1;34.58432;31.205455;30.84977;30.94632;30.913845;33.07139;31.793995;32.9529;40.132645;33.594475;33.67506
204.79.197.200;rmd;2.195495;2.636015;2.096395;2.62701;2.305485;2.12492;2.21619;2.102505;2.405155;2.503245;1.987435;2.188335;2.66589;2.20791;2.09985;1.67544;2.248045;1.93824;1.95381;2.216995;1.84767;1.9222;2.37719;2.23061;2.15898;1.98731;2.149875;2.002275;2.084875;2.173215;2.126395;2.299615;-1;2.359095;1.78365;1.918545
199.16.156.11;FranceIX;92.477979;92.30128;92.275717;92.327494;92.374353;92.254758;92.455853;92.514991;92.347733;92.455509;92.562869;92.372882;92.479913;92.499191;92.380692;92.439854;92.29546;92.55278;92.290901;92.375152;92.30302;92.349938;92.495402;92.507437;92.255233;92.317005;92.348254;92.362278;92.214393;92.369668;92.379117;92.467698;92.308594;92.31705;92.30506;92.359344
199.16.156.11;mPlane;96.282;96.189;93.111;94.501;91.305;101.156;92.888;92.84;92.819;91.069;91.032;95.484;92.849;92.847;94.044;91.103;91.245;91.017;93.011;100.728;93.019;99.435;95.927;92.971;92.992;101.414;93.008;91.067;91.39;95.61;92.915;94.794;103.322;100.684;102.266;95.021
199.16.156.11;LISP-Lab;104.42624;104.467915;103.979785;105.28878;106.78992;106.878735;106.99262;106.97208;106.624895;107.03145;104.165825;104.14101;104.41154;106.811005;107.154655;104.40067;105.593245;105.612835;104.071005;104.03372;108.987295;104.588855;104.228095;104.18241;-1;107.027595;106.81992;108.2654;104.174445;104.0175;104.061815;104.30269;104.941035;103.9336;103.95215;103.840475
199.16.156.11;rmd;110.66744;106.97304;106.968855;109.520485;109.072485;109.00011;107.93536;109.52321;107.941565;109.73927;108.483065;107.781705;109.00224;109.224915;109.15594;110.83437;110.69932;108.97514;109.612695;108.33389;108.237265;109.834635;109.6886;107.929815;108.343075;108.621075;109.502215;107.87337;109.13776;108.96709;108.70406;108.696645;-1;109.593045;109.464535;109.837185
23.235.37.84;mPlane;10.163;14.722;8.444;8.535;8.6;8.295;9.821;8.702;8.651;8.319;8.44;8.483;17.501;8.551;8.382;8.646;8.284;8.36;11.549;8.306;8.402;8.391;10.138;8.414;8.376;8.508;8.539;8.423;17.794;8.355;8.611;8.744;8.5;8.38;9.017;8.458
23.235.37.84;FranceIX;9.701474;9.458084;9.756491;9.637042;9.723523;9.733647;9.607088;9.585053;9.868327;9.811969;9.63977;9.871767;9.700193;9.748796;9.693084;9.729173;9.574444;9.632121;9.849532;9.469325;9.953367;9.648576;9.735447;9.657206;9.651881;9.917355;9.655511;9.88421;9.582674;9.675785;9.807749;9.646841;9.651576;9.860717;9.568239;9.628142
23.235.37.84;rmd;9.38398;9.26258;9.464025;9.329985;9.37876;9.265335;9.29266;9.4832;9.375525;9.66332;9.47594;9.48722;9.43305;9.704545;9.710685;9.8912;9.372275;9.584885;9.385125;9.738575;10.12786;9.23942;10.14;9.567335;9.34599;9.28413;9.47706;10.06632;9.987495;9.58927;9.521675;9.60978;13.183855;9.26893;10.69034;9.202885
23.235.37.84;LISP-Lab;21.31273;21.773045;22.73546;21.30124;20.96408;21.25801;21.000365;21.080525;21.18862;21.22754;21.149565;22.045065;21.26723;22.51744;21.13561;21.6797;21.12506;21.439545;22.690825;20.80643;28.665945;21.24097;21.10359;21.111295;22.25166;22.02825;30.008555;22.203595;21.93177;23.622115;21.418965;38.661105;34.39493;26.340055;20.919125;21.069475
198.11.132.43;FranceIX;149.674714;149.656856;149.157352;149.424465;149.370953;149.549791;149.482123;149.267117;149.57895;149.687119;149.493713;149.605043;149.613023;149.471529;149.393057;149.565385;149.652017;149.532826;149.289111;149.538811;149.544231;149.419945;149.529991;149.396323;149.608178;149.672925;149.727268;149.588035;149.554811;149.377482;149.68971;149.551965;149.577829;149.607412;149.428031;149.857591
198.11.132.43;mPlane;160.406;158.415;158.415;158.363;166.336;158.862;158.439;158.354;158.808;158.362;164.017;165.156;163.515;164.864;165.364;158.439;158.383;166.699;158.398;158.336;160.207;158.445;161.698;158.381;159.511;158.439;160.81;158.345;158.414;158.411;158.425;158.375;158.823;161.884;164.984;158.417
198.11.132.43;LISP-Lab;171.57719;171.751725;171.834805;171.711035;171.828325;171.88139;171.71624;172.11356;171.42429;171.934055;171.788125;171.660655;171.83015;172.21808;172.629225;172.064155;171.97573;172.01142;171.811525;171.77384;173.131725;172.14317;171.98586;174.5023;-1;181.806235;-1;174.541065;172.765035;172.85875;171.779215;189.932715;171.739855;172.390425;172.854045;171.74551
198.11.132.43;rmd;156.861625;156.757605;157.233405;156.910655;156.96833;156.71765;156.90972;156.88935;156.758445;157.21721;157.126265;157.098125;156.89688;156.83329;157.166365;157.140585;156.77742;156.668835;156.880635;156.80368;156.766155;156.970885;156.891795;156.988485;156.692145;156.96297;157.395115;156.948375;156.948695;156.99571;156.77499;157.34194;155.432005;155.6776;155.41991;155.48279
66.235.120.127;FranceIX;84.187348;84.33939;84.316472;85.855996;84.185493;84.168114;86.108254;84.285913;84.191143;85.904683;85.045316;84.143955;84.175629;85.756886;84.844241;84.405814;84.202928;85.609682;86.046642;84.170449;84.717531;84.105272;84.571107;84.24359;84.353056;84.645584;84.246786;85.013582;84.629635;84.311053;84.044739;86.158142;84.278065;84.272074;84.37918;84.143445
66.235.120.127;mPlane;79.069;78.801;82.074;81.923;78.813;78.797;78.845;79.002;78.824;78.913;79.076;78.786;78.944;78.772;86.885;83.507;83.31;84.635;80.492;78.803;78.816;78.858;78.844;79.125;79.274;79.005;78.852;79.432;85.914;78.927;78.855;84.416;78.797;78.884;78.798;78.959
