mesurement id;Destination;mean(max RTT) from Gandi;mean(max RTT) from mPlane;mean(max RTT) from FranceIX;mean(max RTT) from LISP-Lab;mean(max RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964314;104.20.66.152;29.762925985955057;3.0544264325842696;1.6176033412921347;39.76871818820225;198.47485792415731;15274.624996844643;47.636522842799756;2.9461094309578004;827.97955103068671;3369333.7602227717;US;NA
6964411;81.171.123.200;30.795387498599442;17.975169292717084;21.670733939775907;40.45519786414566;188.73399738515405;1308.5480790150359;4.6262378580397305;100.14127650317468;330.47367991275695;533120.82822928159;NL;EU
6964435;104.20.43.155;41.395658605890603;2.5819283941093967;1.7432876718092565;38.96405133239832;88.396653036465651;33315.178390498389;5.6225850861266284;3.5438878515748997;139.43918162895952;14226.149188962796;US;NA
6964326;91.195.49.131;21.13812549579832;10.156227920168067;13.089718684873953;33.557035714285718;242.9751290672269;744.29127908904672;8.5534786814450108;60.152844301236968;108.07944751249401;2088767.4615793081;DE;EU
6963901;104.25.24.99;11.637963329113926;2.8215256680731362;1.9944769803094236;40.01165535864979;128.25142421237695;912.95204672712975;10.605553951740095;50.406791703015401;515.57993261651973;35009.031990975927;US;NA
6963762;104.20.29.48;5.3212395426356585;2.505060784883721;1.9818458372093024;37.800654922480618;71.637865282945739;66.683036785377041;4.0779415668684242;64.478547251904573;71.662459317137206;370.84890026675527;US;NA
6964142;193.51.224.8;5.581589461942257;1.2483326509186352;7.4430018556430451;10.214834619422572;397.45134969291342;163.19410275133868;1.1769132688873294;0.31376902369986626;14.570205984794011;12520274.260201802;FR;EU
6964102;104.20.1.139;4.8949238842105265;2.4240389078947371;1.5979543342105265;37.305993842105259;189.96926426052633;119.3648111549505;3.9550633573218996;3.4946801466372959;51.744241019691295;2713051.2317654812;US;NA
6963955;182.253.238.102;195.83685337288136;301.31898857344635;204.66620147033896;229.45574342514124;288.60067505649715;272.04734365147544;1037.3836254520952;150.61254837162232;1336.7058937947356;2709.5534601587447;ID;AS
6963503;114.134.80.162;289.39268144444446;256.35554462059616;263.95475904336047;235.05892715447152;275.23795149322495;24252.732433993035;358.10973041006923;1679.6257754459875;306.40676291829004;7267.4809486231552;HK;AS
6964260;194.50.69.124;36.256980160975608;10.282844158536584;11.678278480487807;34.318948024390245;285.56268933902436;11132.866663437982;4.1995652522402072;5.5784806007614547;189.18813669117333;762899.99392360519;DE;EU
6963615;216.21.13.12;21.611723842307693;15.779577076923076;15.591257234615385;39.152589134615383;341.84149279423076;703.19919820431403;19.476600519497996;28.1329337246531;44.517717639431559;5564612.950919074;US;NA
6963895;212.77.98.9;67.671286557746484;45.648843971830985;43.296275778873238;71.917839943661974;248.00301212957743;18421.705754072682;14.662495657789504;55.458372894101892;2295.9417468919378;46246.060385752578;PL;EU
6963919;151.101.128.230;54.848119655589123;2.3516962160120842;3.6667102356495462;26.431685868580058;163.81937381570998;26185.182598757823;2.8813071145445561;1049.6387927472815;52.895513620898917;303085.92745642958;US;NA
6963768;104.94.192.167;25.871315834090911;2.5000145340909095;1.7358108363636362;15.129072579545454;161.33281490454547;22851.800854115616;17.946937015567798;1.4940377586044913;220.61464655344838;61873.71689462522;US;NA
6964112;176.32.100.45;106.61600105235601;79.322032643979057;83.988065578534034;102.3207829712042;220.1836438350785;17825.241534957695;15.090619194004532;157.38502906319357;1713.5009893711729;1019334.7554421293;NL;EU
6963879;212.97.32.174;56.078746317490491;18.234751074144487;17.805641758555137;31.259290807984794;319.81469333079849;50469.354788289769;2.7477209157784563;55.939069662966197;45.742080294159763;325470.32897218916;IT;EU
6963885;125.6.146.13;277.50414628631876;243.46689882933711;272.40074653878702;259.7924072919605;350.35669825528913;49716.676357698481;71.991043262551159;204.33621817390042;1666.6232579263435;73812.658846124948;JP;AS
6963911;162.212.41.11;306.68702527865963;236.25699724867721;222.079187026455;257.37955190476191;543.71422458024688;230850.96583495548;8168.7343408117558;8144.9143883539264;8468.6229606483721;4178235.02801851;US;NA
6964451;121.40.21.118;432.29806377037033;473.23076182962967;371.10162637629634;423.60889186666657;601.87366157777785;120442.17369041138;6140.071047004536;3835.5820414268983;4305.4562291702059;3649739.1150614647;CN;AS
6964296;220.243.193.127;57.336840132625987;9.5599151591511937;13.026180389920423;24.727778129973473;161.55606638992043;53082.174956464019;34.126997122051968;621.89697819710921;16.605112987489935;17013.638368880827;CN;AS
6964465;216.33.197.90;89.207380281481463;79.591503641975308;90.357892330864189;101.0738408765432;264.32626342469132;3125.0214968086093;5.466866796487909;145.45196641070504;297.86957266402237;1099964.1154458865;AR;SA
6964437;37.48.119.34;45.757997183783772;14.995040810810812;17.039402908108109;32.070525027027024;80.754979716216212;1004.0317883253243;17.245765704471911;222.18650197716056;54.10581655048825;10238.298849423636;NL;EU
6964490;49.129.31.76;237.20647558760112;231.32186787061994;289.38968018598382;278.20235260107813;310.97852297843662;116.28581437425446;41.866171801655568;1630.8471842390534;72.186471303821705;28108.019474839213;JP;AS
6963485;172.217.19.131;46.545643917134832;2.3567526053370789;1.7917279494382026;24.133191580056181;210.94386999859552;12170.59795887628;0.6526988437617165;1.2709134795117754;218.33377212770972;3923187.3535284903;US;NA
6964423;216.146.46.10;83.018249156914905;78.889121622340426;85.410719702127665;94.632393736702127;281.03647791223409;90.950305905981097;7.9698623861429843;1203.7543047103222;104.39950726699367;7248643.675900409;US;NA
6964405;203.66.53.8;297.21121901764707;271.98248775000002;298.63635164117647;286.40212461764708;496.88092715294113;15067.624301766868;116.07319257855488;223.1380583319486;197.49726905532768;6395534.9127503475;TW;AS
6963818;104.24.3.15;13.353284292307695;2.8401453846153846;1.7597524853146853;39.29067472727273;141.00110329230768;2032.4899763460844;16.665420763601567;15.666313878407385;146.27700903871457;3001844.1605202854;US;NA
6964381;54.163.249.107;118.94220372178476;79.323308385826778;91.313867700787426;96.844601824146977;162.11704981889764;21393.465765645524;2.6695517172094023;1024.4631804560654;140.42577283664889;84271.8038990512;US;NA
6963786;104.23.197.8;74.189731572230016;2.6750364446002806;1.6875356746143055;37.210731984572234;83.581208047685834;78712.573154121477;4.9486459859918126;3.9697903120741969;38.058159630944481;17000.618379018502;US;NA
6963555;72.21.206.80;116.17020391338582;80.098684074803145;83.992388242125983;102.38577527559056;174.86154826771653;21229.620244910457;16.760282773338506;144.01374100928706;2185.8805301480265;152514.74865666262;US;NA
6963966;66.155.40.250;159.48545671052631;154.26127176315791;191.46031979999998;166.75399305263159;183.92065281315789;300.71238815559616;92.88816477219531;42.602733299159581;39.644269966735692;11044.510346208825;US;NA
6963501;95.213.11.146;57.089187439698499;50.674933115577879;52.22739858040201;78.991959057788947;198.71806396231153;188.99800543571394;8.2158859076170518;101.25908430625448;667.56315255645279;4656.2705155333388;RU;EU
6964070;37.9.239.32;74.647196167479677;19.823470910569107;38.307754632520329;68.969680260162605;201.16149353008132;24956.765204101976;28.167214940357301;78.319292514435816;3310.8165723908073;1097.42512330506;IT;EU
6963949;124.243.192.30;357.28551761526234;376.70457189984097;273.51945814149445;443.14576823529416;418.9055606343403;6335.2208591404478;3717.3534227298514;303.16421079101121;6807.3074845736473;4737.1006878605103;CN;AS
6964074;104.25.174.27;45.709391226562502;2.3830128125000001;3.2944887109375003;37.107801992187497;79.82556816666667;45185.10733850723;3.8370579264242513;1169.4467934059669;49.173331076068763;3375.9103747408294;US;NA
6963947;192.33.31.51;19.651909011220198;1.945772819074334;1.375139298737728;31.632747328190749;174.70122068302945;1168.0198957516209;0.84817011813188437;0.76852863152427398;14.279676648748646;16888.673873135256;US;NA
6963877;123.30.128.195;294.25819357792204;316.71633462121207;293.44256773160174;369.4451751406927;500.38391232683978;546.95160486398163;343.84782262741163;682.85173938497076;2547.7591235550217;937905.60986697883;VN;AS
6964002;46.20.153.2;127.27528572954925;56.785635651085144;58.073245277128542;75.283069899833066;393.21220414524203;64903.455599313696;119.02723980512378;201.97586721112563;518.1380939274045;217791.46092733048;TR;AS
6964387;155.64.49.54;173.92275394432548;137.34934933618842;156.4831172997859;160.23263688436833;165.68580100856531;36536.464332520998;4.1673211988771826;213.36301979202875;1046.0296285999063;274.58652937942168;US;NA
6964138;104.20.64.203;25.248849808219177;2.7347718199608608;1.6292153150684929;37.932847984344427;217.45647379843447;20286.782094194721;7.8015878556863161;4.4331272317968304;45.500922273304163;4841733.2792844847;US;NA
6963998;208.93.170.15;208.42608146183952;148.07785052837573;146.51502707632096;170.01495551859102;275.23872067710369;62429.372384279835;52.145266236411857;114.22954134510361;1794.7134919634923;3394055.6143000829;US;NA
6963820;82.165.229.87;41.588566727910241;20.366450988779803;15.095879194950911;34.83236267882188;147.44278618653578;6604.0853855790856;9.6232438308302655;324.7334655482174;58.321779169233139;3189.5049964645382;DE;EU
6963711;104.27.6.113;14.041589518181818;2.7074487954545456;1.4825417113636363;37.021666681818182;160.32374132272727;1488.2971965741276;8.2041925135703657;2.7802297475222737;22.617231719746719;141700.42688254788;US;NA
6963617;104.156.81.194;13.360171873015874;2.0958121428571426;1.5325115753968255;27.022618105158731;208.23255842460316;97.890347422891338;1.3156929114841978;0.72899992441411332;30.41992935527017;6707840.8176502315;US;NA
6964409;192.0.78.24;38.141758225806456;10.195165028050491;10.732051555399719;24.66753826788219;244.04600756802245;4832.6140726465146;23.926398292911919;48.401986264576252;74.761554323670026;175396.65345013991;US;NA
6963673;27.133.208.13;241.95319047412355;218.93219071786311;263.07430582470784;241.78503915692818;430.62087492988309;474.29722911203584;932.6097743428769;174.85793978716345;371.9731428669545;203310.19240902754;JP;AS
6964312;54.231.241.169;332.71354224682653;246.97562000000005;186.21573541607896;267.52815129055006;397.50737438363888;306905.96941678226;16.314119802948511;167.62483114319909;1167.4601321306304;717842.26676891616;US;NA
6964439;104.16.4.13;223.86916994358253;7.2515435472496481;8.3700576925246839;38.63989286318759;164.63283831170662;437676.78987178107;18.913782446725744;416.71951327964416;87.153767812286446;2009655.9608342967;US;NA
6963675;96.43.149.26;143.83388523263326;80.375395597738276;95.475730605815841;99.007881607431344;347.9828573473344;78426.850163225885;928.70811974383912;154.24727715953259;163.74364726438881;260500.16895461665;US;NA
6963759;192.33.31.56;6.1742659892183287;1.8143532614555258;1.3562806172506738;31.215289555256067;160.50635392722373;89.237628709404262;0.50163196438734137;1.7156252009582416;11.434077111395961;23567.251856813673;US;NA
6964044;173.192.117.80;149.32190887297298;118.23860377027026;121.39999806756757;133.90881508108109;166.46924127567567;218.65110390338984;142.40919526546409;192.12709394476835;125.40456742114566;2109.9794896787312;US;NA
6964383;172.217.18.233;8.1882797594936712;2.0359781518987341;1.5204537898734178;22.122062177215192;131.6926436329114;216.2289056689919;0.74905144727620476;0.44756546204825204;79.56186934942437;116988.45122992821;US;NA
6964480;92.62.130.180;155.64669176760563;57.297198464788728;35.918872232394364;86.206489218309869;116.66248360281691;104666.31959787633;6.8581157375182071;16.578889955213302;57.904159658653931;38559.113461043969;LT;EU
6964108;104.101.185.194;6.9213666216596348;2.3719599929676511;3.3858926849507736;14.003898530239102;143.71410274542896;75.266271271527685;2.7243328523797117;695.48062666200633;288.50163811932373;208041.64432408244;US;NA
6964144;134.213.2.238;221.22266833500001;12.005869183333335;10.246960905000002;30.877651825000001;322.32406330999999;451980.16555525787;12.446118566341916;1.3253189620113992;191.78300915428298;5708641.1880519595;GB;EU
6963921;104.16.108.24;16.753058182058048;6.8355431794195249;7.1834044142480211;37.538742427440631;186.65846178891817;1388.097500805651;16.491550208548002;27.741604860021251;70.286963670382477;4998163.2505888054;US;NA
6963721;54.192.199.95;15.037410780114724;9.4550149043977054;15.987352095602295;24.897994369024858;146.97579604015297;116.44954950305596;3.1644702287214055;1.0421124336954211;55.098726945804579;1236432.2496575553;US;NA
6964078;85.111.30.111;109.84320372448981;60.700118409863947;56.864493972789106;68.555035748299318;272.78204586734694;40371.181405718169;28.29799441619139;148.7267751162417;49.407002991618057;884148.14200025599;TR;AS
6964176;161.69.25.181;133.88040559030838;122.88430665198239;120.46037191629955;140.72794937224668;272.1427087599119;7915.2861051236359;17.911279451908499;115.41451308688275;1310.2596122181496;4901805.9026083797;US;NA
6963747;104.20.60.241;65.432654678294583;2.6198878488372093;1.7105662945736433;37.241582655038762;92.706400125968997;93402.00625824905;3.4211933635240546;5.5670078138312844;33.319856420534713;28763.665279193428;US;NA
6964014;104.16.50.136;13.060256565683648;7.0751149195710452;7.0583311903485253;37.432990026809655;89.235424589812339;1388.834805478408;18.700855727621843;26.248306772235406;81.228195815661266;13409.467575267434;US;NA
6964449;151.101.16.144;18.716800402524544;8.6964740112201966;10.065792004207573;25.992691458625526;272.72206264796631;1663.6657166772213;23.510435164692606;534.58818703567749;37.466471390385529;3367800.8379154834;US;NA
6963487;61.135.157.156;479.35458878389835;370.80165662076269;384.53002032838981;397.98291009533904;684.13022183898306;69101.823789519898;1422.1436572822588;2588.6375657830199;2147.2972002415245;5881040.1742247576;CN;AS
6963780;23.200.86.143;10.839621335570468;1.8481715548098434;2.0146241856823268;11.126586040268457;252.42619436017898;355.69091709604146;2.6909219383600544;1.708505875353981;18.139366096822016;140662.11278815131;FR;EU
6963838;117.21.226.199;410.35447878494625;386.09816920122893;329.30866587250387;398.22494242703527;397.60322128878647;17427.837789256893;3062.7281318392993;748.20323681242189;4793.0659999049249;1838.4774239577371;CN;AS
6963974;104.20.94.121;17.606298201680673;2.5360003991596636;1.7554646358543418;38.584564047619047;126.3321165280112;4502.45358091666;2.4405718252139517;4.0296213908788845;80.963075272746991;900210.91750144341;US;NA
6963611;123.30.175.29;277.20105640155441;302.79606480569947;286.17925552590674;335.72135735751294;377.34954379792742;2418.3032178418939;685.35575266227602;365.20127377840595;1403.0753364867053;18273.351815007612;VN;AS
6963577;133.237.48.124;260.93385812165451;237.58606242092458;262.99901485158148;301.74105431873477;288.10562509732364;14360.352221325273;1172.1845447274061;114.92410522126781;322.22151414569879;189.339574109475;JP;AS
6964242;194.158.2.5;82.4745866508772;1.9715570789473682;22.688965484210527;22.645734815789474;138.8393197736842;129442.16672816436;1.8123809498724763;5.20111909189046;186.66177902038896;1289057.137291268;CH;EU
6963854;213.180.141.140;51.37175485174825;39.080534678321676;39.32007813006993;55.741022013986012;248.85877305034967;1027.8759380709187;31.681432302625769;84.55973136055853;907.36977260938158;2541747.864020871;PL;EU
6963743;151.101.65.69;12.228775271767811;1.9931623218997361;1.5903154828496042;26.1531204353562;197.87369974934037;59.324913027054009;2.2444977769356371;0.84311808838071423;20.896963024048819;5626128.2038371665;US;NA
6963657;104.20.77.29;32.652684501908396;2.7275952003816792;1.5256067061068705;39.322865152671753;228.35380071374044;21789.689948898696;6.2014569548288252;3.3700107516451077;173.07359232733708;4176550.6862290669;US;NA
6963663;120.24.248.50;465.38343156573706;439.05325087649402;315.58264837250999;388.69560270916338;706.5780349641434;1438.9198742803326;4912.8151121207966;471.77320825136007;4229.9558959537535;7309788.2805771315;CN;AS
6964104;104.19.142.70;16.318441186351706;7.2666522309711281;7.1137146614173234;36.911474343832019;172.47733165879271;3634.9423104501275;90.060364290339251;27.175541625638637;17.750897197748653;3720777.1703908066;US;NA
6963800;104.70.242.123;22.362842613445377;9.6676897829131665;9.5717554257703092;51.967297717086829;237.25950839775913;4388.9707339176948;10.763063130539903;38.37375003716231;31.768183577701723;1251551.0319670383;US;NA
6964316;138.101.8.100;258.60309588656713;218.85315653731345;254.98647849253734;258.2639950149254;277.75467204179103;2774.2046337920701;16.826773898530096;59.97468706039934;51.655152320733208;54279.926237400541;JP;AS
6963960;74.115.50.109;160.23502252949439;143.99876482443821;151.02820121769662;176.95440446629215;288.32301148876405;8444.2008443463546;29.004258714918262;312.53560172188133;76.599432349056812;1922112.731822188;US;NA
6964140;149.154.167.99;45.191827954929579;16.99858928169014;12.314236000000001;30.468571359154925;236.04222310000003;4474.1320844844322;39.375830050629204;28.181851467745286;128.52753844222036;3864460.9963144572;GB;EU
6964288;104.16.29.30;23.237144056201551;7.3429891666666656;7.5617813275193804;38.211095029069767;141.68279987984496;9406.3847495609225;29.580216752769559;75.419716091069461;130.57774682149463;2031919.7910609066;US;NA
6963749;104.156.81.217;34.183198090529253;2.132633098885794;2.0546128398328691;28.144668558495816;114.51607096518107;10934.906140235613;3.2639628830626473;35.74099343988231;336.05985384284287;575676.16752163763;US;NA
6964328;42.121.252.58;369.88410280569946;402.23214007772015;351.20819142487045;355.45680483160623;427.27967906994826;2600.7936235199759;4425.6549101044429;3036.9528470534333;2461.5360453427743;692751.43403791543;CN;AS
6964116;178.33.165.129;12.227955002564102;5.1670848333333339;4.9916195692307692;27.262650076923077;190.3347307282051;3705.1554552042285;1.8142380278108057;0.67156417628346565;43.31087232803857;157819.85650078967;ES;EU
6963852;184.51.148.152;150.52720397138771;2.0253085336194565;2.0761817181688125;13.426014134477825;176.68414211301859;308731.75046456308;2.5883196586513191;0.83092760590999937;16.073618660335192;39453.068867572678;NL;EU
6964128;104.16.32.27;11.816475336927224;7.08975102425876;8.8010971778975726;36.678864999999995;76.468193964959568;679.26231720983446;17.87746168303844;310.31651937563021;16.686606645640293;9536.1194663327333;US;NA
6964234;5.135.203.40;50.546551051724137;11.531665613026821;11.409245078544062;26.882831379310346;386.59386357088124;22896.354066304681;52.95957173012529;45.912142662745261;16.406568395326453;5184514.2420654641;FR;EU
6963661;219.85.79.131;332.38577639017336;277.80628407514456;286.72114932514449;302.81645622109824;351.19137778179191;110476.84924542568;264.52269862194834;62.08184217276326;462.43358642257891;30681.307871902191;TW;AS
6964152;23.248.160.250;278.71571088275863;290.91612244827581;285.6908975494253;305.25811937931036;346.21771436781603;507.94013120902684;272.25246248493812;256.62614135026843;1776.7448148846784;829560.94150042976;US;NA
6964415;209.104.56.26;95.73990807032348;79.625898431786226;80.208796468354436;97.236985829817158;187.17806585935301;460.959100433321;29.762072860334143;88.97899798278867;322.31140762898946;38373.836306217352;US;NA
6964304;222.158.213.148;288.13721965615139;245.04476085173502;274.57775599842273;318.35946723974763;334.94249960410093;29493.767087275744;41.396388388582956;234.68385957252394;2639.4751476178262;929456.37092325115;JP;AS
6964457;104.156.81.70;11.174617611111112;2.4214055952380953;3.1380035793650789;26.338015687830691;204.32582746031747;21.375956576767262;10.315733475195877;715.05148023063293;36.296050074433388;6513924.2060321737;US;NA
6963834;123.103.57.11;414.83950595180727;344.3312682379518;392.91770944578315;276.87705469126502;423.34641807831326;4377.289866310929;5421.5679227909814;2526.3661774754037;2486.1428858213799;212346.53791270455;CN;AS
6964306;95.142.199.215;87.848929963534374;52.227327882187943;51.479311223001403;87.54869176016831;203.0584285960729;18047.787172387114;745.86653544561943;183.05550794420097;340.48687267965681;8698.9788729079719;RU;EU
6963931;59.151.116.98;286.63214136619717;321.4381106478873;319.74280485070426;301.48140507042251;379.43238203661963;1665.664293590323;103.50861154279758;393.22040846028756;415.90285024996945;27504.601973121604;CN;AS
6964082;213.92.16.101;92.869734638655459;35.119556939775912;42.820718959383754;43.685464796918765;263.40031895378155;77334.40040108384;17.7692069240642;82.880257506780225;1078.1312295927794;307402.40514000773;IT;EU
6963798;193.252.148.140;34.158340854341738;14.892931624649862;15.324992298319328;17.799396876750698;228.93049625210085;5611.5811311396074;3.0445842052288734;185.37876306253818;27.786187743464051;2060910.2765235407;FR;EU
6964178;91.216.63.240;42.261919603818612;17.485438245823389;32.944431985680197;55.3272212529833;232.64059043914082;6623.039172072874;13.516185656276098;211.98437337669813;1286.9098544090787;953013.26790214586;ES;EU
6963697;93.184.220.127;42.454865639198218;1.7417390534521158;2.4539354209354118;24.603851559020043;144.63041158129175;34074.986698396468;1.701545352258625;9.3252395362278229;33.63317986101216;142319.53573573753;US;NA
6963681;42.236.9.70;432.78467815363126;393.33326072625698;389.61591546927377;404.02383717877092;535.81606693016761;23845.450188790168;3625.3125051400084;3336.1119552115097;608.42673388509718;399294.73213822948;CN;AS
6964476;199.182.216.166;144.48280358614565;148.89018038188277;130.9887538614565;171.24361182060389;232.72750555239784;1656.5155256673988;11.073924471043949;107.06107034342597;275.14841787349536;876765.16751433339;CA;NA
6963533;78.140.191.70;114.19287842237763;17.30197446153846;13.581753752447554;32.387687454545457;125.92183373706294;64340.331500463406;3.2823987005972279;79.292756535031955;241.39312833956836;1094759.8328788297;NL;EU
6963953;54.230.196.80;36.952519431578949;9.4968545131578956;16.028638700000002;24.56654132894737;184.81672280263163;35943.763621156482;4.3222749587253562;0.47338476127924162;73.529175836080398;4018059.6364358589;US;NA
6963725;104.103.89.231;61.304341868663599;27.669771013824889;25.911781380184333;46.444633271889394;323.77284126958534;34634.586585052966;30.044672215385038;108.81480274692223;45.387763321044012;1072428.9956897798;US;NA
6963621;212.58.244.22;27.033840617977525;8.2125368609550566;10.195572219101123;42.126198525280898;186.54136961797755;7506.0162624459335;0.53712836195310287;8.0601503626838031;134.35839502889417;201665.96785143658;GB;EU
6964182;2.19.231.10;20.588546364556962;1.8771370506329113;2.5544933898734175;11.614611759493673;192.81119647341771;8112.5913777498945;0.98638789398971938;69.432464721193966;60.322159453475578;303989.61218330526;US;NA
6963579;208.82.237.129;83.422714850267383;79.21312352941176;90.681807371657754;98.761443195187169;256.07892212834224;52.444462107767606;1.0089231213747094;3096.1801517034369;92.033909677909932;5676763.7549967943;US;NA
6963481;91.198.174.192;46.203854208683474;12.99957693277311;12.091057637254902;33.443169768907566;172.83439464145658;20561.056222804575;4.1693470811280564;1.8926365927741837;527.91577983192053;12082.199604319239;NL;EU
6963513;198.41.209.138;50.301147382022464;64.618289522471912;7.2049085126404506;41.330310926966291;95.769888941011232;39734.683807160713;2659.7600550466418;25.750308160059298;2237.6311884803899;1414.6414796316089;US;NA
6963679;186.192.90.5;242.34362272995781;199.53796597046414;225.02031200140647;240.42704713783402;428.29080557946554;1601.306914615853;876.28820709601359;108.55440658300176;897.47712008031374;2261965.623318126;BR;SA
6963962;104.156.81.84;53.31219312835249;2.1670823084291184;1.7370570785440616;26.939612365900384;196.15382623754789;36615.865369309096;2.5070939365087042;0.80872865710227915;35.404636524199432;4452552.4000128731;US;NA
6963996;104.31.83.13;9.5984961174825187;2.4484715804195805;1.7990777342657343;37.489098223776224;86.604987562237767;619.99405882324663;2.9013089775089704;21.148283154943201;84.654029583780613;95778.452553418509;US;NA
6963573;184.173.147.39;114.975707824;81.964961733333325;92.282805600000003;102.93634990666666;182.58914279999999;337.89825816216131;36.913992670032734;293.20539745496973;80.198026277700038;24615.005287224183;US;NA
6963541;151.101.60.193;75.044539695736432;9.403170406976745;9.559093862403099;40.718476773255809;150.99560841279069;73138.874526680476;38.535824200774435;6.4850432269903084;48.807460040434975;15050.419326948633;US;NA
6963729;108.174.10.19;82.914617520942414;79.074925615183247;84.422625764397907;97.408696282722502;375.57924490575908;137.11281937820732;5.9445589775882999;328.53310396723799;75.118323152925569;11479372.322282642;US;NA
6964032;104.16.11.250;18.055417606299212;7.0071735170603677;7.2661792782152235;39.050769868766402;310.7058794698163;2540.1884293313765;18.885670169605344;28.860860665214457;893.96226306911922;7663668.312149412;US;NA
6963631;106.120.160.134;339.30897108501119;407.06696034675616;280.52080529753914;334.71324286353462;554.87339155704706;15279.661549804316;359.83858024588523;314.37446251099431;4219.3020276243697;4931066.2781154588;CN;AS
6963683;72.21.206.80;119.54255816467065;80.171776579341312;83.911678919161673;99.325713779940131;268.45878014071855;24982.279803669884;19.836509743667907;179.76594527088986;893.89809058103458;1166874.3387481407;US;NA
6963972;209.102.213.14;123.49194775774647;113.43292990845069;126.61497504647888;127.71297763380281;180.36246840422535;602.12546376149612;82.097180662005528;160.92877517607727;506.02030040533577;95510.795822413493;US;NA
