mesurement id;Destination;median(min RTT) from Gandi;median(min RTT) from mPlane;median(min RTT) from LISP-Lab;median(min RTT) from FranceIX;median(min RTT) from LIP6;variance from Gandi;variance from mPlane;variance from LISP-Lab;variance from FranceIX;variance from LIP6;Country;Continent
6964072;54.251.103.25;181.439268;243.321505;260.07663249999996;184.34904649999999;354.56954300000001;447.20702797119503;0.17018270726735973;328.28885988262317;42.479838116414506;391.02317865004341;SG;AS
6963549;23.206.4.202;4.442113;1.4423600000000001;14.869035;1.1834199999999999;138.16937200000001;537.1053156165566;0.011762873679446343;7.0787126975609063;0.014180587013879843;5375.1933697349641;US;NA
6963824;210.51.19.63;332.63085049999995;314.06200750000005;345.14766250000002;338.34636699999999;320.09401600000001;2078.7451901902273;37.998504585111917;2132.4793180797924;767.72837338202373;651.44392731830544;CN;AS
6964431;104.27.168.11;10.328834000000001;4.2798749999999997;36.494162500000002;1.4127775;70.04852600000001;41.633722348966515;18.138646325537241;10.367488028292369;26.51086019597534;277.99821244693231;US;NA
6963737;54.223.189.245;400.23636799999997;383.88106249999998;360.38952500000005;272.86417899999998;370.21409;697.023037262912;3294.2029655920574;4483.521761431999;265.19781505781128;2038.9215837016307;CN;AS
6963557;198.11.132.250;139.40815699999999;143.45661000000001;192.75123500000001;145.73042599999999;188.55632600000001;16.251210530697922;0.10918892073406276;14.657611387655717;8.0264262865215379;4191.1447214061454;US;NA
6964006;52.207.3.146;109.230358;79.186284999999998;95.478087500000001;87.500293999999997;147.47906999999998;177.07433430846874;0.10731900863458542;100.76083736140853;7.8882621512184512;2870.951673407998;US;NA
6963770;69.147.76.173;91.172754999999995;89.163460000000001;103.6942925;91.921244000000002;168.55645049999998;1923.6558496373307;6.0754369063800295;13.465965853437153;30.076062662347653;1186.2165728260761;US;NA
6963964;202.61.113.35;191.62909500000001;253.68396000000001;192.11504500000001;181.904391;275.84952800000002;29.220968167388794;60.524137771917566;81.180534806235798;65.56095235073613;20403.516724216061;ID;AS
6963897;124.251.98.4;297.39001200000001;354.35701;321.35885500000001;320.249077;386.27374099999997;23912.619008938869;2257.308520327219;2513.5874368892223;363.77504489740818;2421.8673830037815;CN;AS
6963804;31.192.116.24;16.333058999999999;14.164944999999999;23.375119999999999;11.554656;104.73448500000001;1654.7015385895161;0.031743828406538159;8.892940083817388;0.020155239393350882;558.85455428417288;NL;EU
6964120;178.33.44.27;7.7783059999999997;6.9465899999999996;15.601875;6.9216199999999999;155.873311;24935.914494373381;0.028932660401745674;7.2811421286003331;0.016492828354088253;184.40106189791481;FR;EU
6964355;185.6.169.69;30.660102000000002;21.678485000000002;20.5764;13.2334605;157.35363150000001;48.854600855543239;0.021475104864319486;14.855700787413127;0.39708474512924713;210.46008762030903;CH;EU
6963643;123.126.99.31;368.67617000000001;339.79467499999998;376.51924000000002;371.28405299999997;416.05179500000003;1351.4079690309907;1113.1246232408778;1615.8044692751553;2878.3144885922015;422572.5156814988;CN;AS
6963753;104.16.254.64;10.331523000000001;9.9824224999999984;36.041717500000004;11.192952500000001;71.885965999999996;6393.0611509354212;16.586793185622223;10.42905982680514;25.983244937388847;28190.581323373051;US;NA
6963603;108.160.172.206;159.33353649999998;157.5724175;163.935855;165.93161650000002;160.04816;2597.4884055178927;4.126694300581681;12.546215200926866;28.677039848557037;12092.638381189005;US;NA
6964024;148.251.77.209;23.588740999999999;24.329500000000003;35.141935000000004;14.6288155;152.16771;2236.6640307217185;0.065463824324764705;19.924671877677497;15.823849975728724;113.78606409555501;DE;EU
6964488;23.3.152.175;2.630401;1.612125;11.67651;1.9676419999999999;125.825305;5.1562290248730953;0.0091920686683972554;6.3978386065777544;0.0048160249765006654;19913.254588658328;NL;EU
6963651;68.71.212.186;143.80034900000001;140.19071;159.53143499999999;152.37070199999999;170.18115399999999;1854.5520627855706;0.063741639675761505;57.56081398540983;31.023434313812114;102923.90763606517;US;NA
6964174;104.20.24.90;1.9971844999999999;1.8154224999999999;35.906127499999997;1.012564;64.467852999999991;6521.5462159938816;1.4285856054664574;11.815897410059831;2.1409534024752466;111.63544246743811;US;NA
6964429;67.228.27.108;144.359453;112.544465;129.37507500000001;118.01263;165.544738;803.69720867482226;7.3582650113626737;16.278327136815246;1.5124094135551804;26213.731411499062;US;NA
6964222;104.24.7.4;1.8286089999999999;1.7934349999999999;35.775354999999998;0.99817699999999998;64.329997000000006;22.174459427148047;1.7701267989432661;9.109098112880412;2.3656919417160616;17737.839135683542;US;NA
6963970;148.251.23.152;21.774723999999999;24.554400000000001;35.174745000000001;14.801918000000001;161.3119045;6.3406931144885244;0.10080769697657706;15.906164608616498;18.371026747403299;965.47255059682038;DE;EU
6964340;210.224.168.100;234.098735;254.35454250000001;291.10905250000002;276.28683749999999;283.68274500000001;5.6791138567643609;0.79770217139899624;36.446875435304648;135.04188983886709;72.347555060008546;JP;AS
6963523;104.244.42.5;9.9793939999999992;8.5728950000000008;22.062795000000001;15.851271000000001;149.649438;10.461517313692411;878.46125615128926;7.5394888140821115;0.034228104601971086;46.068134632600447;US;NA
6964250;74.205.63.94;116.27906299999999;112.23945500000001;127.87812;116.471636;139.321372;1254.8445458971801;0.32931515193772765;14.730883213230657;15.535442948980625;2841.355925858968;US;NA
6964407;192.187.93.86;142.50204500000001;144.43141250000002;161.0036575;138.7931715;154.44982300000001;16.409299807424048;34.786022750916828;8.6074863353021218;0.84625456415626865;1271.1563025633345;US;NA
6964180;209.200.152.198;14.282114999999999;10.371500000000001;36.5950275;10.058819;72.696206500000002;5759.9725111343732;0.055389465688238694;8.7581290073675913;0.012798068896144927;16038.055495680783;US;NA
6963990;184.51.148.169;2.7114250000000002;1.51;11.74372;1.7725599999999999;103.27029250000001;650.62613023102256;0.039337017960923468;42.22500821843532;0.023511570578354075;1837.8995893632341;NL;EU
6964134;104.96.26.164;2.5436169999999998;1.7761549999999999;11.8325;1.3730420000000001;92.350482;446.05326298461665;0.038076279547639168;21.535529356839589;0.023250097259765692;34454.703245410856;US;NA
6964453;117.79.92.119;350.49607000000003;293.09099000000003;319.23122000000001;291.18854249999998;402.04731249999998;1282.6308892703794;1312.8861581045385;4295.7424113277675;268.31344275722648;2754.2861652840666;CN;AS
