mesurement id;Destination;mean(avg RTT) from Gandi;mean(avg RTT) from mPlane;mean(avg RTT) from LISP-Lab;mean(avg RTT) from FranceIX;mean(avg RTT) from LIP6;variance from Gandi;variance from mPlane;variance from LISP-Lab;variance from FranceIX;variance from LIP6;Country;Continent
6964102;104.20.1.139;2.9930826385957894;2.13120543421;36.407310355264471;1.3740043815786842;132.17443572755974;16.155658667189808;2.0959995579886761;15.881649466087261;2.5704959274622818;856897.89818868227;US;NA
6963955;182.253.238.102;192.96038730060593;298.53528989758473;225.29811264477823;203.62308364077828;283.44148217137428;81.366430997098846;761.61979746023371;227.31257519246032;85.808770956198302;473.20782537961821;ID;AS
6963503;114.134.80.162;271.48078558267207;255.76747550136585;234.37165224481296;258.1967690153794;266.70439003480487;8716.2478470704464;339.64274251266568;296.88736299534639;595.19731737979464;1360.2672325195547;HK;AS
6964260;194.50.69.124;24.936478981298539;9.9331914796756102;32.244932589430732;11.395799524388538;243.33508286544389;3320.3760471849146;0.54870833260935681;32.850034016284489;3.6129942998779692;277369.0153958195;DE;EU
6963615;216.21.13.12;18.134659025640001;15.343466525641345;38.369309926283464;15.088055898717116;264.22525723634038;324.27962628424427;2.6767173664749238;14.367869167533424;3.2016201844751917;1712802.2954868807;US;NA
6963895;212.77.98.9;55.189383349053948;45.25899129342676;62.917213471829712;42.854720024409581;211.29539104226336;4633.6518473956967;1.9065062842430871;909.73079005999455;6.3077033509542995;7724.1789849115403;PL;EU
6963919;151.101.128.230;35.843268959473413;1.995302583081118;25.92664025302145;2.5036754098681269;126.35416521451255;6763.283800295274;0.43800515164898912;49.338641478248256;288.69751638992756;95412.123831321922;US;NA
6963768;104.94.192.167;13.869402471972725;2.1332657992429547;13.782890674241138;1.5136677575743183;134.63541290796479;6039.8241249232215;2.6638971515874461;98.546414078701474;0.19047315217170263;14861.852926528401;US;NA
6964112;176.32.100.45;96.511842219888749;78.985120065445017;99.403362561078524;82.255647989090306;176.42805844453139;6826.5666081151358;1.7151253347459827;274.26449385187954;46.553338768545821;174503.13592145866;NL;EU
6963879;212.97.32.174;42.184554361216733;17.999258346007416;30.282932420787454;17.168620955640687;234.86929852847149;5960.5816827411572;0.38312324772416945;17.913863169767147;8.0724166991934183;96026.028773483267;IT;EU
6963885;125.6.146.13;254.75686947837943;242.77267558063326;255.35352727666995;270.62563342593796;312.31324574209452;16481.470161659323;44.529418592923768;213.94559608461441;32.458822962012604;21911.346957905054;JP;AS
6963911;162.212.41.11;185.27545245560214;158.68890616104903;179.07693175483595;149.62789403646067;364.12038909373723;33742.375095992364;1686.865600320323;1762.8021083524652;1756.3855032397669;1328530.4563509808;US;NA
6964451;121.40.21.118;393.36454931756293;465.01971174073338;411.51774351110515;365.10351684444743;527.86313881504896;24494.462315666813;4819.7367638818159;3788.9746342374724;3561.8872352646899;687309.27074927429;CN;AS
6964296;220.243.193.127;33.504093995566848;8.8735019584442973;24.067498943411408;11.494315286475596;149.19127381965782;14512.886433370348;3.8731765224345103;11.514123831299621;211.78631517813523;2748.4913911405879;CN;AS
6964465;216.33.197.90;84.213988015633348;79.284865224279258;99.605672913578275;89.071693065025684;206.00085427857775;450.65300203554858;0.68496573099541458;210.32175719272254;46.806736923512794;299655.31382245722;AR;SA
6964437;37.48.119.34;41.476906415318112;14.62247424774946;31.181811027026491;16.097904848646756;74.594377306306484;131.49918102586477;2.2817619339425557;15.102641069449644;66.870635512037779;4403.4151556814886;NL;EU
6964490;49.129.31.76;234.88455994702693;230.96045100180859;277.06910430367657;283.19919911906197;291.24598391735844;18.886997198030031;38.781475741218955;23.692450222303123;683.79685618454278;3426.5620123435633;JP;AS
6963485;172.217.19.131;29.321743849716437;2.2225489021532305;21.960763614233006;1.5452220280891853;155.78809091756881;4792.5914767119102;0.13022741005518901;34.673332358795513;0.16180206432978506;697840.52469855116;US;NA
6964423;216.146.46.10;81.196869370566219;78.653673359931375;93.436959326233236;81.650437908689895;201.76705238256383;17.418141248689345;0.90868209011568091;21.310617529858039;177.75337723073034;1775206.4438469552;US;NA
6964405;203.66.53.8;285.43923589168526;271.39513052450593;284.58292539706764;296.75600499996176;391.18262085591766;1971.2704188938103;108.81746334355901;28.749263927639973;100.06574066107575;1644023.0515334106;TW;AS
6963818;104.24.3.15;7.4763151170158046;2.3793739323993006;37.460907011655941;1.4995785272730067;102.34545145472866;267.46395193509426;3.4824347710040762;27.440188875158004;3.9024449390058464;685441.76302305236;US;NA
6964381;54.163.249.107;104.17916385696221;79.02495353018503;95.744778998248549;88.379693405509983;151.70214497457744;5814.2322381354315;0.42017642350702394;108.70874354256368;159.41236454735295;37234.396078844657;US;NA
6963786;104.23.197.8;41.547291419358764;2.2956464562879386;36.567984593269003;1.4360811608258066;73.695910061243609;21079.926153633849;1.88209015359481;15.569421397404769;2.6154792808009049;3923.69000793346;US;NA
6963555;72.21.206.80;97.817153823819893;79.576062732940358;98.683907414700386;82.272786984254523;161.39170670668304;2903.46212945056;1.9838241078091683;381.02187037695325;43.137761275720258;108982.28657664487;US;NA
6963966;66.155.40.250;157.03374153068418;154.12287426752368;165.95402753509211;190.76310381052102;176.04470718862893;34.62653958767806;92.129212508835806;18.112310849566985;5.1782544115939038;3582.9334735195034;US;NA
6963501;95.213.11.146;54.551844908711303;50.405194803186177;77.529513622280149;51.441295917503524;189.47918130276634;63.045978895307115;1.0470872788923578;94.500559557868655;16.528987609784856;737.7929389579906;RU;EU
6964070;37.9.239.32;55.935433353380489;19.302621379404226;63.977141168019031;37.630564589972366;190.98031530650246;4407.4319456864705;3.2152440420967703;391.02962696000657;21.066207485710553;414.56952671698298;IT;EU
6963949;124.243.192.30;348.15486269290619;368.54004806173771;434.96720628908429;270.59229122494753;407.21182098305724;2945.0746201214142;3465.9232759152223;6460.2133151585358;243.7611615037398;3591.613408816062;CN;AS
6964074;104.25.174.27;23.595113484365623;2.1205372352455729;36.323021037327862;2.581405309029948;72.258529322049483;11822.280637694232;2.2381772396270976;18.535112255838833;590.88689729709051;955.4438610808088;US;NA
6963947;192.33.31.51;12.830256630201964;1.7660855352967741;31.114294504441517;1.1917780776067322;155.85046393688359;535.17305280423375;0.12471500735030132;9.901008475927382;0.095912847284665287;2023.6911119111251;US;NA
6963877;123.30.128.195;290.86650262479435;315.18850758658232;365.26926224928781;288.46175168255633;418.95990463199786;294.39564063963093;289.76047537841993;874.91503805785487;563.01586338476193;136115.17453500797;VN;AS
6964002;46.20.153.2;91.679696043686633;56.152056631885642;72.737586680580307;57.119017104896997;299.12939971702338;14706.408061172975;100.77815937955697;126.25483557285528;116.05612404494933;47957.491796268208;TR;AS
6964387;155.64.49.54;154.90045143718845;137.09524784083939;156.42319308352893;154.8110303054668;162.368066400803;4422.2880123911846;0.76084085866809759;133.64309178851633;23.952841006321197;73.860920198574561;US;NA
6964138;104.20.64.203;13.232605153944423;2.290077765819178;36.915610766472206;1.4016097690816045;138.4406024056687;2685.0606033625054;2.3642864546805753;16.861292772747429;2.8056687102293449;1199775.9807681397;US;NA
6963998;208.93.170.15;180.39698736596085;147.46704177101566;166.22304580887476;145.46733631181016;226.40582669013895;21529.093165563416;5.932698901330018;238.2914597394562;15.47723305215208;959949.57775000134;US;NA
6963820;82.165.229.87;32.466752081812764;20.04724362201879;34.004591449276859;14.157866906030575;135.97018754886494;1151.0532230654403;1.2013980250708325;16.367381622421615;61.711499021509468;1903.8348688149865;DE;EU
6963711;104.27.6.113;8.7336751409079554;2.2818761174218181;36.367181392046596;1.3519277477254545;115.55967305718795;555.43113810275429;2.9463229350105542;14.192627196186196;2.6109541065809987;26355.60926773975;US;NA
6963617;104.156.81.194;11.509161438492461;1.8448547536380953;26.090932151123805;1.3475180767202382;114.28012848014978;13.985078769954058;0.19158430030530746;11.593459473560143;0.10877877781291015;753431.48313736008;US;NA
6964409;192.0.78.24;26.130977790090039;9.8369817812047682;23.444189315099859;10.391293535764657;200.01222006334498;1122.3119894742115;2.7311013115620173;16.35277416451461;17.762855280307154;41210.001498336445;US;NA
6963673;27.133.208.13;236.07944460101837;217.48342290623873;239.70500840290484;262.08154468111684;335.83639179826383;119.09175079563748;116.27019224671373;149.5320477766364;57.007842524022301;44059.774542739236;JP;AS
6964312;54.231.241.169;259.58265019955007;246.53470353315095;264.96958995299013;185.09212040244432;363.74079704866432;84739.905623827392;3.1137486152670175;438.24652750665132;68.59424290676462;111446.49382702903;US;NA
6964439;104.16.4.13;117.91059728770014;7.0215753373304661;37.19982537376643;7.4708880230358261;115.10722872947476;126244.68996117805;18.075456698398554;20.889908172577989;79.085876801132358;390712.18871487468;US;NA
6963675;96.43.149.26;110.37895244023038;79.34369407512213;96.919146720518427;94.096067320949601;248.13355607002583;16636.65570418501;103.363768482987;45.107591639209502;31.381565738050259;46399.624140466782;US;NA
6963759;192.33.31.56;4.300966606469002;1.6709457232687333;30.836375453728571;1.1458557816714285;148.98820447262264;19.817526011255932;0.085940295326571242;8.5953520110290356;0.19723597902315701;5180.568105723557;US;NA
6964044;173.192.117.80;145.5259373234;115.99901436711082;131.5428880720838;119.36428382703244;158.92821182702161;35.692961568438605;32.162927881776454;24.5149743680204;21.888230177548866;366.33308848382944;US;NA
6964383;172.217.18.233;5.4434718160351903;1.8301051687767087;20.821766354428863;1.3582157417724052;112.55572511476808;61.940970477112053;0.13045597992578797;19.143948681724172;0.059377302742087169;17413.557569172473;US;NA
6964480;92.62.130.180;115.64354853896083;56.953712511736768;85.434697394366339;35.642979330987181;105.0101635995369;33595.958165981428;1.0133799880080618;17.963370372210584;14.477334150512259;19096.739077795904;LT;EU
6964108;104.101.185.194;4.7320966586966238;2.0982078621652605;13.18483788912194;2.5064387154239096;121.02541229256667;12.258483993955034;0.38603128443475276;100.77948191777507;217.34517143570895;24325.882287840195;US;NA
6964144;134.213.2.238;129.16097310806583;11.571064719446166;28.669040586111162;10.0121689538875;232.5705560766084;168795.11259845804;2.2172186461055139;29.19928723193858;0.5772941315635759;745961.54390099295;GB;EU
6963921;104.16.108.24;10.651606294631137;6.6249669261203161;36.568320334215045;6.9738697977137214;129.54383852681741;206.61092192796244;16.722830439011506;18.146876074586761;26.377048766606979;1429500.2979266383;US;NA
