mesurement id;Destination;median(max RTT) from Gandi;median(max RTT) from mPlane;median(max RTT) from FranceIX;median(max RTT) from LISP-Lab;median(max RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964082;213.92.16.101;40.2063445;34.667630000000003;41.931162;38.867197500000003;220.99281250000001;77334.40040108384;17.7692069240642;82.880257506780225;1078.1312295927794;307402.40514000773;IT;EU
6963798;193.252.148.140;25.277189499999999;14.59449;14.274421;16.380970000000001;147.64457350000001;5611.5811311396074;3.0445842052288734;185.37876306253818;27.786187743464051;2060910.2765235407;FR;EU
6964178;91.216.63.240;25.564420999999999;17.150169999999999;31.262086;49.930230000000002;178.64989199999999;6623.039172072874;13.516185656276098;211.98437337669813;1286.9098544090787;953013.26790214586;ES;EU
6963697;93.184.220.127;2.87616;1.3450800000000001;1.5462739999999999;22.716764999999999;60.030732;34074.986698396468;1.701545352258625;9.3252395362278229;33.63317986101216;142319.53573573753;US;NA
6963681;42.236.9.70;417.34779600000002;387.41913250000005;364.64942150000002;406.39377500000001;413.47477100000003;23845.450188790168;3625.3125051400084;3336.1119552115097;608.42673388509718;399294.73213822948;CN;AS
6964476;199.182.216.166;133.97378699999999;149.25987499999999;129.584115;167.37665000000001;164.603937;1656.5155256673988;11.073924471043949;107.06107034342597;275.14841787349536;876765.16751433339;CA;NA
6963533;78.140.191.70;53.790731000000001;16.902989999999999;12.765943;29.625145;81.882641000000007;64340.331500463406;3.2823987005972279;79.292756535031955;241.39312833956836;1094759.8328788297;NL;EU
6963953;54.230.196.80;10.406786499999999;9.1719950000000008;15.938287000000001;22.651679999999999;60.059916000000001;35943.763621156482;4.3222749587253562;0.47338476127924162;73.529175836080398;4018059.6364358589;US;NA
6963725;104.103.89.231;24.648197500000002;26.8107875;24.910094999999998;44.562332499999997;183.31318899999999;34634.586585052966;30.044672215385038;108.81480274692223;45.387763321044012;1072428.9956897798;US;NA
6963621;212.58.244.22;15.671811000000002;8.0610199999999992;8.6581770000000002;40.017565000000005;159.09238349999998;7506.0162624459335;0.53712836195310287;8.0601503626838031;134.35839502889417;201665.96785143658;GB;EU
6964182;2.19.231.10;2.8654090000000001;1.7009300000000001;1.8809450000000001;9.8814600000000006;137.964316;8112.5913777498945;0.98638789398971938;69.432464721193966;60.322159453475578;303989.61218330526;US;NA
6963579;208.82.237.129;80.553232500000007;79.030367500000011;85.466669499999995;96.390582499999994;127.369754;52.444462107767606;1.0089231213747094;3096.1801517034369;92.033909677909932;5676763.7549967943;US;NA
6963481;91.198.174.192;18.412035500000002;12.619547499999999;11.8361105;29.824860000000001;163.12131299999999;20561.056222804575;4.1693470811280564;1.8926365927741837;527.91577983192053;12082.199604319239;NL;EU
6963513;198.41.209.138;12.776067000000001;105.72174;11.3266375;36.552295000000001;90.801809999999989;39734.683807160713;2659.7600550466418;25.750308160059298;2237.6311884803899;1414.6414796316089;US;NA
6963679;186.192.90.5;234.45124799999999;192.98877999999999;223.72627800000001;239.36754999999999;349.05683800000003;1601.306914615853;876.28820709601359;108.55440658300176;897.47712008031374;2261965.623318126;BR;SA
6963962;104.156.81.84;11.239298;1.8231525;1.6199840000000001;25.231147499999999;65.066125499999998;36615.865369309096;2.5070939365087042;0.80872865710227915;35.404636524199432;4452552.4000128731;US;NA
6963996;104.31.83.13;5.8959380000000001;2.0052949999999998;1.2633810000000001;36.138925;67.650829999999999;619.99405882324663;2.9013089775089704;21.148283154943201;84.654029583780613;95778.452553418509;US;NA
6963573;184.173.147.39;112.330775;80.80471;90.286174000000003;101.149125;154.13839899999999;337.89825816216131;36.913992670032734;293.20539745496973;80.198026277700038;24615.005287224183;US;NA
6963541;151.101.60.193;9.5976979999999994;8.8834100000000014;9.239101999999999;40.197000000000003;139.30101999999999;73138.874526680476;38.535824200774435;6.4850432269903084;48.807460040434975;15050.419326948633;US;NA
6963729;108.174.10.19;78.980751999999995;78.66396499999999;78.771142999999995;94.61489499999999;127.827482;137.11281937820732;5.9445589775882999;328.53310396723799;75.118323152925569;11479372.322282642;US;NA
6964032;104.16.11.250;10.417154;10.141489999999999;11.309075;35.834505;64.791565000000006;2540.1884293313765;18.885670169605344;28.860860665214457;893.96226306911922;7663668.312149412;US;NA
6963631;106.120.160.134;314.77331199999998;409.90393999999998;282.602329;352.13666000000001;331.82368300000002;15279.661549804316;359.83858024588523;314.37446251099431;4219.3020276243697;4931066.2781154588;CN;AS
6963683;72.21.206.80;93.322386999999992;79.525622499999997;80.488202000000001;94.431764999999999;150.22966199999999;24982.279803669884;19.836509743667907;179.76594527088986;893.89809058103458;1166874.3387481407;US;NA
6963972;209.102.213.14;118.7251435;112.202005;124.44951950000001;124.045345;141.16188399999999;602.12546376149612;82.097180662005528;160.92877517607727;506.02030040533577;95510.795822413493;US;NA
6963491;204.79.197.200;3.737857;1.5523400000000001;10.476297000000001;17.796424999999999;158.280224;4415.935375968249;0.96054660071753883;52.424782790310132;26.130845676604167;281593.44755749148;US;NA
6964266;66.235.121.141;79.833616000000006;78.626999999999995;85.881213000000002;94.601325000000003;126.200857;28783.719108284022;7.0324108532070815;305.96026960889282;110.81159092509685;155418.93569516123;US;NA
6964391;23.200.87.127;2.7544325000000001;1.5000100000000001;1.6610745;9.5425450000000005;140.075164;252.6836980171619;3.9779810917854506;0.27929835494593591;35.911052505375643;3895618.454179496;FR;EU
6963499;54.236.213.89;107.95970199999999;78.794007499999992;87.370112000000006;93.400499999999994;135.03170800000001;25399.240954551158;15.781024096802993;95.143459578430679;127.52364052901596;387224.6858033734;US;NA
6964377;61.135.218.26;368.24032999999997;347.28775000000002;376.64195649999999;391.1514775;461.15452449999998;25950.099227193514;1700.2420690258748;3044.1593979601021;1731.1876945720496;591075.47253537702;CN;AS
6963479;98.139.183.24;99.707539499999996;91.375630000000001;97.654613000000012;110.2829175;207.4414495;6732.5475890446214;1458.2729462251405;2415.5918732665082;2024.0830034919686;126354.65143885188;US;NA
6963723;5.226.176.16;20.573571999999999;18.693719999999999;28.166518;55.891685000000003;155.21628749999999;6825.4400425542726;301.81153914970884;2003.4327085877842;584.76905743902228;12413391.899911122;GB;EU
6963695;104.16.56.23;14.366595999999999;10.101352500000001;11.348706499999999;36.863412499999995;101.39867599999999;68074.640242650246;20.993985030172542;29.719612362557307;249.54472754460951;60681.792917271639;US;NA
6964058;203.12.21.5;202.07312899999999;338.92939999999999;196.38456600000001;218.39996500000001;283.71768900000001;2060.4238262383165;470.21334627167028;179.89458174465184;665.73695427944949;2185851.6748035685;ID;AS
6964132;62.138.116.25;23.608708999999998;16.253407500000002;21.0791115;41.863084999999998;201.75440800000001;32610.03325674283;11.962274632174475;567.88661728143472;252.3721101445831;1992084.3692216673;DE;EU
6964030;79.175.144.35;101.87906;94.508205000000004;102.932706;135.60913500000001;255.694132;927.17861067376396;259.1495780100729;616.75452410585001;437.74240779897804;1295880.5513177163;IR;AS
6963707;200.147.67.142;231.56279799999999;220.85161500000001;227.71159700000001;241.616285;303.93990100000002;86072.528199786218;140.77444934096363;719.4549172601038;484.83268070887135;3761550.6904947539;BR;SA
6964274;104.25.160.23;5.7373449999999995;2.2730725000000001;1.2396720000000001;36.714410000000001;71.605646000000007;1193.1475195825237;6.7960094745289483;4.9841015377396349;110.39117252868212;1690646.4228179711;US;NA
6964433;104.24.10.2;11.2454415;2.2280875;1.1947565;36.680632500000002;82.200209000000001;46195.226074632439;14.819577497624714;3.5530790441303615;963.59452044292084;1047644.1464843536;US;NA
6964455;217.74.65.23;41.237384500000005;37.226637499999995;39.927420499999997;59.217682499999995;189.31319000000002;827.71674381610023;15.450737792635881;93.330741745527689;1508.5236583414337;21141.050089916196;PL;EU
6963493;172.217.19.131;11.139842;2.3490950000000002;1.5227900000000001;20.519825000000001;138.625564;10545.395829411515;2.5859649474184998;3.5678483684607452;18.977032047923014;3804872.1724251066;US;NA
6963937;104.20.30.112;10.439042000000001;2.0900625000000002;1.2022184999999999;36.8561525;70.245518000000004;28494.311119207166;2.3896539578249532;3.6962859424963659;683.85406777087269;3003.6894330542095;US;NA
