mesurement id;Destination;mean(min RTT) from Gandi;mean(min RTT) from mPlane;mean(min RTT) from FranceIX;mean(min RTT) from LISP-Lab;mean(min RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964476;199.182.216.166;131.96786866785078;148.44767610124336;129.34615221492007;167.05500009769096;179.83799773179396;4.2667564510883871;1.6689185946613077;0.34564081475870828;9.1001502881441745;87570.094002267084;CA;NA
6963533;78.140.191.70;50.805357380419586;16.684201272727272;12.487624264335665;29.434529692307695;75.665028388811194;1577.3207226529223;0.12225124583418435;0.017641754154916135;6.9613962777536811;28158.053684850511;NL;EU
6963953;54.230.196.80;13.504933071052632;8.9162451447368412;15.702093752631576;22.910559381578949;60.883167828947364;824.71855910194483;0.063528657515176404;0.05130304326089144;6.2266362881185007;52.357833075811364;US;NA
6963725;104.103.89.231;28.182501942396314;26.800939481566814;24.657850133640554;44.981821417050696;197.43458105760368;359.35022339539881;0.22664442256822204;0.21714471206047986;7.1033484640114146;2175.7937548065202;US;NA
6963621;212.58.244.22;12.902921490168538;7.9346608005617973;9.7067450716292143;39.66207292837079;153.06223019241574;128.93443585110072;0.016366891603642818;4.8195750355852427;6.5664551370141417;1186.506556580078;GB;EU
6964182;2.19.231.10;3.7245675670886076;1.5958429873417721;1.6611353316455693;10.14414464556962;140.80228059240505;20.644251998769128;0.020541080326012495;0.012373919010236845;7.7605296404251911;3351.6309454469861;US;NA
6963579;208.82.237.129;80.575643775401076;78.951479732620314;85.704819537433153;97.048802981283401;128.07884793582889;1.6186157726402914;0.026126403564634252;76.51268341088543;8.6364094260810162;35.616152398055071;US;NA
6963481;91.198.174.192;14.910441327731093;12.456379103641456;11.626999211484595;29.683516183473387;157.96613864005604;17.721558522811367;0.0222133506643226;0.0094904204127605959;5.5051616537971633;54.65434341493502;NL;EU
6963513;198.41.209.138;18.862647967696628;63.952329431179777;6.8820645702247187;36.133361706460676;76.56825522471911;3456.2240335670363;2647.5673821064511;25.745097623997179;10.52532398143406;212.47217127721245;US;NA
6963679;186.192.90.5;228.02033672855134;196.80743710970467;221.43423662025322;232.27912841772155;320.3205059634318;93.695447027459181;91.215644776303961;62.044155720493123;81.743494167698671;1417.6239102336806;BR;SA
6963962;104.156.81.84;13.916389352490421;1.7009749233716474;1.4250917260536398;25.330720431034482;66.889635666666678;90.501476048022809;0.036117292054687611;0.021908007127731464;7.3891004244217973;106.50695835630921;US;NA
6963996;104.31.83.13;3.5583403370629365;1.9619707552447552;1.2911745328671329;35.806118195804196;65.832508304895114;5.9997574971117587;1.5127331267385906;2.3096408009469007;10.938129428380451;9.1500948739737957;US;NA
6963573;184.173.147.39;109.72865711999999;81.017102586666667;89.87987076266667;100.98173473333333;153.88359695733334;10.446397147858212;5.2155490451450417;5.5321713468417304;10.624090945902061;91.181770804506399;US;NA
6963541;151.101.60.193;19.877142127906971;8.8919169379844956;9.043003416666668;39.379881075581395;138.49708754651164;2647.5448655464602;0.030778097132000033;0.011730237989417476;9.3924047549752476;128.71997634241893;US;NA
6963729;108.174.10.19;79.101072803664934;78.811538272251312;79.743770301047121;95.559747408376964;129.48205787696332;3.9588079477267373;2.7433794322974059;29.793256570117219;26.979441413662393;233.80784324290971;US;NA
6964032;104.16.11.250;7.3195736850393702;6.5506309973753281;6.8216990000000015;35.752908727034118;68.75567151443569;27.557581927795834;17.155961094097822;25.962599737954445;11.717119891287028;647.27303039685694;US;NA
6963631;106.120.160.134;317.02125099105143;399.91766859060408;274.62397075167786;326.29640922818794;344.10848245861297;722.2903093783259;623.74914692182608;255.51115969597168;4136.1712858019318;88586.018495568132;CN;AS
6963683;72.21.206.80;88.369654976047897;79.329351833832334;80.84498907185629;95.94646335329341;170.81835513922155;172.41664028190525;0.034911719386644488;11.803974888153547;120.30748336583899;27934.791162449343;US;NA
6963972;209.102.213.14;115.33474453521126;112.039992471831;124.29386695774647;124.3748726197183;132.71350629295776;4.6484163970486518;0.27372004889026313;5.5118822590184999;16.602636058951514;65.337790929264457;US;NA
6963491;204.79.197.200;3.8323843388429748;1.4322437741046832;10.051417027548212;16.871833622589531;196.29012982920113;15.903239447878249;0.032984254935205168;0.20773059805980643;6.8419051414088461;30470.422630623147;US;NA
6964266;66.235.121.141;82.126994178841329;78.576294622166245;86.163641204030242;95.11742234256927;127.89364785894206;166.85266184710639;0.031413686897212384;16.302862209846214;11.482356275858617;81.305542709387041;US;NA
6964391;23.200.87.127;3.0541950401069515;1.4223918850267379;1.4709831497326202;9.7232335427807488;144.36228474866309;7.8118262765116446;0.03149389699223544;0.0094456924357476345;7.6329526025948704;7705.4030411602134;FR;EU
6963499;54.236.213.89;108.31601361052631;78.718249210526324;86.978402055263146;94.919906921052657;135.95462714999999;167.23321384327295;0.016372445077403083;6.0448742985041095;78.648137193495401;54.590387401641657;US;NA
6964377;61.135.218.26;357.71783029213481;347.71385478932586;377.9914626123595;377.15634748595505;457.09400190730338;1719.4905729344041;1557.9591519741218;2126.2313789943901;1573.4484644618487;2605.9289470581143;CN;AS
6963479;98.139.183.24;92.860276753521134;90.230430978873244;94.065298446478863;107.9289454084507;179.99135223239435;24.703699718794184;11.489032905790978;39.556843220298582;32.470304623970527;1181.8843223792176;US;NA
6963723;5.226.176.16;20.738953523560209;19.754967395287956;30.006240895287952;55.001710680628271;159.70096992670156;3.8138200396135633;301.0315997710041;465.77065138666251;291.37863660527978;6190.6185572123932;GB;EU
6963695;104.16.56.23;13.35913726264045;6.6937527598314608;6.8639567626404503;36.242719164325841;84.55378600561798;157.33234276626371;18.349232567710256;26.01486002278223;10.015356612845684;542.81616129567283;US;NA
6964058;203.12.21.5;199.29388899004263;333.4025869274538;198.12121360881932;218.71468742532005;294.85506763869131;176.9692631276601;469.26574797989122;78.023934057993358;82.110963673887767;96854.039190555137;ID;AS
6964132;62.138.116.25;20.546390092436976;16.122646960784312;20.799665093837536;41.600665896358542;180.80712144677872;25.082618749536451;0.07300767187934859;0.025996579084463178;6.409150249958369;465.6494027916188;DE;EU
6964030;79.175.144.35;104.95798314987078;96.020923527131771;112.24482027131783;140.27241200258399;267.95879407751937;297.6369945124319;171.17291021197755;405.51265911532374;292.25111012681009;3528.3856944373069;IR;AS
6963707;200.147.67.142;223.3547433431786;219.59866453586497;222.98114788185654;240.03139656821378;292.29804146694801;99.273313622029235;51.42641500307581;31.803341128210452;108.10038110139463;187329.73273153798;BR;SA
6964274;104.25.160.23;3.2996637340425536;2.2011425379939209;1.342320422492401;36.098286907294828;102.56271485410335;6.2582447757741093;1.8059070778600481;3.7389813208627176;9.1080549470633443;58331.972488369407;US;NA
6964433;104.24.10.2;8.4696270233918138;2.1436374415204682;1.2711279912280702;36.156056659356722;93.269481188596501;1003.7878804815692;1.6986482866153845;2.5382070564763417;9.8271058969224274;2291.5491250633313;US;NA
6964455;217.74.65.23;41.423081558641975;36.963426712962963;39.733498037037037;59.124391080246923;189.94113688888891;3.3541567051676102;0.064166949715044164;6.8141029834682083;7.2174806803834013;61.929051132082016;PL;EU
6963493;172.217.19.131;6.9488891083455337;2.1700489824304539;1.3638276412884334;20.404541325036604;133.04663753587118;55.891901986677503;0.034866260292192953;0.006181759146827402;6.5614600531145344;7792.9049792178002;US;NA
6963937;104.20.30.112;8.7174977507002804;2.058296393557423;1.2826860364145658;36.159455679271709;66.601790988795514;1742.5815851928285;1.6991084283319864;2.4430005735391473;10.423102002724782;14.072471402170846;US;NA
6963755;210.129.120.43;235.01519956233423;235.18353771883287;237.54543034217505;268.76762122015919;276.55522157559682;1.0778079881067539;23.339227107911899;8.0716113814229189;11.52252358802756;32724.320052252602;JP;AS
6963505;77.88.55.50;56.023424208924951;44.059591582150098;41.863049983772818;74.742454198782966;215.21056569979714;11.694187818050946;0.62469195468481908;1.6673673131062876;10.61573396829718;11472.722549917411;RU;EU
6964272;113.240.254.10;414.11850834913798;368.59448423850574;331.1262249066092;353.06187982040228;384.88202801005747;3982.5269610327105;3945.2034249951562;234.80904177817982;3661.9843432879238;2769.3963608719846;CN;AS
6963864;104.85.66.52;7.2426964971988799;10.740926246498599;1.4400024957983195;9.9995522899159646;316.07751410084035;48.945047135566305;0.24305093408584125;0.017284693120255584;6.1046407901996931;128.69704621878907;US;NA
6963563;217.20.155.58;68.632122126582274;62.3785449578059;62.33738418424754;79.311230063291134;214.30454301687766;3670.3589174019207;8.4482414661681418;520.49477780794848;20.234450391093212;52728.268465866851;RU;EU
6964375;170.146.93.56;110.33449264556961;92.010693530239095;97.485394568213778;106.90150389592124;140.74902923628693;6281.0914516647672;0.052620399940561391;21.090629214885144;20.223056143379342;205.14631709773181;US;NA
6963848;103.25.22.168;356.44265716620498;300.16768549861496;372.57775587257618;267.79218180055403;327.74849077839332;1634.8917030463797;799.51979610000717;1914.104729844463;975.56639740618289;2768.6916039131038;CN;AS
6964088;104.16.165.50;9.5368342791023846;6.9022395722300134;6.8593342089761578;36.031309207573635;84.642995694249649;36.631885759889784;18.213654373656791;25.953424462503644;10.337513607939099;3519.7099615999514;US;NA
6963860;185.31.26.232;38.117737037634413;29.129535268817207;40.975168688172047;110.84833004032258;188.27109645698926;8.9881281076683059;0.0086678828790944101;0.0090519889518382197;21.475015311057728;350.26910623420571;PL;EU
6963581;23.103.183.15;178.88287473728815;238.73870433615821;180.05078331920905;178.34344322740111;263.83180769350281;2825.9039302298183;124.4379883675206;202.72466152024109;95.819076327042794;705.91159263450902;US;NA
6963836;104.16.52.162;7.0521972906666672;6.7141116533333332;6.7982426106666667;35.773427239999997;65.786481658666659;21.84759135213265;18.450641498710603;25.7933331891888;9.7169128712619148;187.05317950845262;US;NA
6963881;62.153.159.92;16.07176856521739;14.451228810741686;15.34146932225064;26.751886214833757;143.18072016879796;6.7146458520504613;0.018326636584071607;0.029252075969159581;9.8799757649998661;538.00677986976154;DE;EU
6964020;151.101.129.34;20.986891445070423;1.7802036338028167;1.4523783352112676;25.363328823943665;87.194592514084505;2617.2850392074001;0.041043458834823653;7.2985905201671484;6.5138821763865389;3350.6224609181909;US;NA
6963693;124.95.181.184;388.56804570992369;322.81330529007636;415.34132605496177;397.30744900763358;482.94623502442749;2122.2930365348343;1025.1774842602078;2486.3311479648319;1136.7401252015434;149021.72631797855;CN;AS
6963868;91.198.174.192;13.868118431578946;12.380498210526317;11.586433015789474;29.303098394736843;155.10908647631578;135.40701423618677;0.025850241941271467;0.011429917159836595;6.3452094698392667;97.734416490664515;NL;EU
6964194;104.16.10.104;10.704385124475525;6.8615426433566435;7.0863051706293705;35.965059013986014;72.557651399999997;57.469272288447478;18.53827976618749;46.883377771577784;10.798311665638504;226.47511512088636;US;NA
6963539;216.58.208.233;5.0001657703016251;1.8325296519721579;1.6746553665893269;20.348669025522042;101.37681869141529;83.224899297131287;0.0259948431738928;0.0088260289019769806;7.4442284651835058;75.622108607977239;US;NA
6963927;104.101.166.212;6.5953294282051269;1.8006354358974359;1.3744516974358973;12.442486730769232;94.223376979487171;2186.042331475408;0.018827801617117688;0.07664674691423666;17.239268675310143;110.11783775324733;US;NA
6963567;31.192.120.36;16.300009418848166;14.901004685863874;11.145999112565445;25.684859698952877;109.28537463612565;1.0948955896697881;0.01042302211874949;0.010678343346895706;7.7975739177502383;456.52438799156835;NL;EU
6964419;213.180.193.50;54.334267483783776;60.27689252702703;52.084822337837842;74.37415495945946;186.91894342162161;15.098002178830816;0.76962438390868171;5.7470394970125644;9.6029593763015537;83.54574713334766;RU;EU
6964150;59.106.194.19;238.53787470664739;244.62985514450867;255.30452525433523;296.84169184248555;326.57705949566474;3302.4858589214214;18.876333363840512;50.818094565268581;11.159571542587903;69931.435846979715;JP;AS
6963992;163.172.21.184;4.262691043356643;1.8736394265734262;1.4575235412587413;15.341480398601398;60.149171799999991;5.656448742732394;0.019235869803727126;16.022966774892335;10.345324311442392;36.520377644019618;GB;EU
6963565;192.30.253.112;83.63582541374474;79.257840315568018;80.594543276297344;95.670820483870983;144.73339366199158;23.390648989291549;16.495308737135979;31.383809017116612;13.509594179945385;1065.750641847867;US;NA
6964425;104.20.86.35;3.7735799081364827;1.9689983989501314;1.223493249343832;35.943590538057741;69.0219196456693;414.94293044014222;1.6024412495940252;2.4213711646624496;12.345703718153844;1945.6428164160352;US;NA
6963719;104.156.81.67;17.4985422020202;1.7925688888888887;1.3581741991341991;25.524271594516595;93.207625056277067;268.61847801734638;0.037227269434407566;0.020995003261619797;7.4432723618479262;3115.3259058088261;US;NA
6964066;66.235.120.94;81.883195623249293;78.672526540616246;79.256643484593837;95.318196260504223;142.13586561484593;8.3745860689793439;0.071550704577038285;18.23721108132067;7.3265911178734084;8547.9058198641105;US;NA
