mesurement id;Destination;mean(min RTT) from mPlane;mean(min RTT) from FranceIX;mean(min RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab
5276570;104.156.81.194;8.764201349693252;10.741844411042944;23.997844739263805;0.021776477703853173;0.99932692151210711;10.689716559766113
5276864;23.200.87.140;1.6513031120943953;1.5668263451327433;15.775915855457228;0.085629104524606911;0.025176040755110971;10.40413865254337
5276420;111.13.101.208;232.37354485207103;199.66035142899409;220.13204390532547;25.62896972415988;187.97185605798856;421.42787196432164
5277409;104.20.81.244;1.885815;1.0760790946745562;24.325332588757401;0.14262872431198226;0.012188799646849024;9.4995196028592002
5276970;104.16.50.136;1.8996803687315635;1.082214705014749;24.417621430678466;0.070767307667784385;0.016769510048384961;14.156137018781656
5277026;37.9.239.32;19.936468323170729;40.400858478658535;39.527382774390247;30.68786775307813;0.022709798637719054;14.010424320264251
5277293;81.19.72.32;57.208842846607659;50.939382578171092;62.258235162241888;0.12437162145819476;162.49179238145575;10.496808037716713
5276972;159.226.6.133;289.99151430678467;290.43431405899702;330.13369498525071;885.45399091669992;81.83003608190792;73.770181585048462
5276775;104.24.3.15;1.9765852140672782;1.1089896207951071;24.047444449541285;0.64929512543527523;0.012722505511917368;10.283103129121409
5276472;104.156.85.84;9.0847301666666667;10.863361345454546;23.957809166666667;0.019615735892017684;1.2116785824377592;10.838336353377713
5276836;212.97.32.174;17.85577907294833;16.742837826747721;27.709040486322191;0.087146804056511359;0.59720776403366893;11.196611177482895
5277178;206.54.181.6;16.760904067278286;12.613155519877678;29.71628139143731;0.062436929663579603;0.022213523175815358;12.77392567599462
5277180;104.24.7.4;1.9820196483180428;1.0865914373088683;24.640850718654434;0.19562237938879068;0.010279294643438731;42.48547715057218
5276952;104.31.83.13;1.939777324159021;1.0821940336391436;24.154421773700303;0.1267362501101946;0.010837603432638012;10.354509110210769
5277219;194.50.69.124;9.7436409785932714;14.419626519877674;30.896874877675842;0.044279697213109627;0.42732329619051873;11.488939303838823
5276938;104.156.85.64;8.7430997859327224;10.92965980733945;24.075537003058106;0.014124057462492404;1.0310599951721617;11.207465781581233
5276962;52.207.3.146;79.298582654867246;79.87563182300886;104.88304091445428;1.4219236650852813;0.39182232782972121;62.971918698413909
5276590;216.18.168.1;18.099408510324484;11.301506200589971;32.688773539823011;1.0728167827794177;0.013264865285192811;70.203979101379787
5277119;54.83.2.218;79.15030362426036;81.208372597633144;105.48206999999999;0.060394939030577674;11.05035999683256;18.142587927814198
5277117;92.122.19.40;8.5984899079754609;9.119749895705521;31.244396779141105;0.59176598527008362;0.073295260427946166;16.648878823551591
5277105;78.140.188.189;16.870148012232413;12.788735308868501;29.599387507645261;0.14278668945445847;0.014848148156990223;9.9223835592735288
5276846;182.253.224.184;261.47517458702072;202.07032828318583;225.96206843657816;0.25568001587770672;0.79921768002384452;30.32941674424108
5276900;77.75.79.53;19.041909801223241;18.213430137614679;32.49827119266056;0.067292552377254053;0.018205092641262431;9.4678771092979641
5276954;208.93.170.15;147.19870613149848;145.21329128746177;166.6558012079511;0.026827344494132332;119.95565606662898;10.470174068310691
5277241;104.16.15.190;1.9021441297935104;1.0876531238938054;24.266013274336284;0.093261084713033293;0.011400096796055447;9.9239997641209889
