mesurement id;Destination;median(avg RTT) from mPlane;median(avg RTT) from FranceIX;median(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab;Country;Continent
5277188;72.52.8.197;10.527168333350001;13.895831999999999;22.942309166649999;11.557592549120002;0.5439237229842061;76.906910554578914;US;NA
5277291;64.94.140.201;147.77075250000001;142.3787861667;222.5348541667;7.2164810255148977;15.143213902410887;109.35409760187321;US;NA
5277125;206.131.180.21;168.18510666669999;183.52067666670001;183.79214833329999;7.8539467295528036;63.271236822992272;13.123443043288274;US;NA
5277060;104.19.142.70;1.9848950000000001;1.1997333333;24.025873333300002;0.58227921617265466;140.46054831555341;45.111839275055907;US;NA
5276910;54.230.196.80;11.6998166667;13.3298086667;32.267213333299999;0.84283242713883388;2.0642235274875573;45.699609158414624;US;NA
5277411;216.146.46.10;78.923005000000003;86.165242666699996;113.2518933333;2616.3242456563316;1901.0025861438123;976.14119355011701;US;NA
5277425;37.48.119.34;14.48365916665;15.373442000000001;36.611631666649998;0.69633999167014715;6.5299274898946829;27.38149129129221;NL;EU
5277038;213.92.16.101;35.215333333300002;43.012795666700001;46.054486666700001;14.470602306236271;24.091961770210776;26.014074939805248;IT;EU
5276497;172.217.19.131;1.95685;1.3768956667000001;25.658609999999999;1.0817857259201513;0.067643219854715136;64.305824017202482;US;NA
5277405;170.20.0.18;84.12903;85.568790333300001;102.9611716667;21.987206280943091;166.23927052197607;175.26272278381566;US;NA
5277289;93.115.81.41;47.798765000000003;47.455772333299997;60.072651666699997;7.1905217853642984;1982.3934015650007;20.636437054692482;Unknown;Unknown
5276426;104.244.42.65;9.0003449999999994;16.256762999999999;22.730315000000001;179.59923178229866;0.42233404722369555;16.541304214493191;US;NA
5276920;202.61.113.35;271.86814833329998;185.7613606667;222.79815500000001;79.202976564986983;238.89156936145287;579.58622124318413;ID;AS
5276557;66.235.120.127;78.8771466667;86.858711;97.733758333300003;8.8889103018943327;15.618456877730255;29.314422412783482;US;NA
5277133;161.69.25.181;130.51206416669999;127.9918033333;140.920635;82.954739990196643;72.254798346633976;254.8440003918713;US;NA
5277471;104.31.135.74;2.0923766666999999;1.0819886667;23.8219933333;0.72576224077370044;0.16897718345635435;25.819305092646676;US;NA
5276948;163.172.21.184;2.0048483333;1.408128;15.3950933333;1.0423050294421414;33.950614690741034;14.88004379935861;GB;EU
5276687;108.174.10.19;78.84872;85.9282635;97.794395833300001;2.6858260651789099;54.229281710531609;35.812933231021546;US;NA
5277014;203.12.21.5;252.62822499999999;198.37452166669999;225.83236166665;19.928237558704712;19.776020878634782;19.140297502243033;ID;AS
5277261;81.17.22.114;18.973026666700001;26.969781666700001;37.4352366667;7.3065185315637962;9.9667567068932428;22.567198100697144;CH;EU
5276614;104.20.77.29;1.9669399999999999;1.1923323333;23.1415783333;0.63091937035910084;25.172442899048335;16.29347333006837;US;NA
5277076;178.33.44.27;7.2246191666500001;6.7654079999999999;17.065313333349998;0.73277858749752145;0.10540972428384081;68.580932483446972;FR;EU
5277012;80.168.92.141;8.8129841666999997;8.7384740000000001;33.490780000000001;1.9604867714651688;0.10564392635702737;73.075092976479965;GB;EU
5276773;172.217.19.131;2.0568216666999999;1.38310016665;25.481294999999999;0.41436467938237315;0.33333894252467328;29.371866676209155;US;NA
5277024;161.47.7.14;96.1049866667;108.6389803333;114.8493383333;4.4574494810961607;16.08953062743694;36.476519699969785;US;NA
5276902;140.205.174.2;359.06520916664999;371.03824199999997;368.56398833335004;906.80926623442053;2219.958187411698;902.24711710188558;CN;AS
5276681;5.226.176.16;19.034276666699999;31.627342666699999;54.968073333299998;16.898748770265492;415.5614941100406;58.459176653786322;GB;EU
5277366;23.200.87.127;1.55074;1.6248640000000001;15.626186666700001;0.9885781670851671;0.57309546097774311;24.729242835135018;FR;EU
5276517;192.30.253.112;78.703785833349997;80.488722666650006;97.778312499999998;6.4598999263025343;14.939504223131909;34.847580988321106;US;NA
5276581;163.53.78.58;134.9513816667;145.4870326667;176.24604500000001;116.03164932906004;20.959037308832027;630.93608215814459;IN;AS
5276854;124.251.98.4;312.1621925;292.91562816664998;313.23279416669999;531.24799499418066;349.73664776718874;919.5118783534557;CN;AS
