mesurement id;Destination;median(min RTT) from mPlane;median(min RTT) from FranceIX;median(min RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab;Country;Continent
5276771;194.132.198.165;9.7236600000000006;13.457114000000001;25.7865;2.6642598533719406;1.6597156491321832;18.875518516559861;JP;AS
5276769;104.20.24.135;1.8474575;1.099413;23.6553225;0.060483355099672793;0.19072832454665251;10.660695538061857;US;NA
5277295;77.88.55.55;39.354680000000002;40.947024999999996;60.997729999999997;10.641646527993563;0.53493139209920548;10.723552383042303;RU;EU
5276493;151.101.60.193;9.9043200000000002;9.0488769999999992;36.738819999999997;0.10149087734284118;0.016210345548988644;14.018186174882294;US;NA
5276422;98.139.183.24;83.774664999999999;109.17695000000001;113.56480999999999;3.7871103663519308;37.46323515857447;197.37020084434891;US;NA
5277415;69.89.74.80;171.46904000000001;139.857585;177.21592999999999;14.036989086427688;122.44058649601043;60.133988338845292;US;NA
5277267;104.24.4.33;1.806365;1.0408710000000001;23.717255000000002;0.15637012324627134;0.6033308379562653;11.010401439844363;US;NA
5276968;119.147.114.19;319.91866499999998;286.28068200000001;281.15294999999998;1174.8985254240947;554.28769668666041;1750.244170186571;CN;AS
5277287;42.121.252.58;409.99045999999998;358.29794800000002;330.81308000000001;308.07058333088224;2211.9916202932468;110.01649988688398;CN;AS
5276998;104.16.65.178;1.8766799999999999;1.0896429999999999;23.005054999999999;0.23174191735314953;0.011231679112171943;11.556984137377473;US;NA
5276489;192.0.78.17;13.737390000000001;11.330394999999999;22.600717500000002;0.11210944502225186;0.015799043513557248;11.037537290625453;US;NA
5277384;192.0.78.24;16.422754999999999;11.298791;21.859034999999999;0.10035253754298874;0.016731778269366452;9.5615337703073706;US;NA
5276794;104.16.52.162;1.8748549999999999;1.0421199999999999;23.601185000000001;0.10607382878538518;0.0066824934376537625;10.520670795552695;US;NA
5277199;151.101.65.52;8.3551800000000007;11.251428000000001;23.043655000000001;0.053047511017736131;1.1840426929399499;10.984085329628963;US;NA
5277337;104.197.47.161;103.84739;102.669794;126.30907999999999;16.761797232642014;36.706530536223951;35.503549782748685;US;NA
5277113;104.20.55.43;1.9283600000000001;1.071834;23.655999999999999;0.11313888595518837;0.0095832586210431499;11.183266022822494;US;NA
5277423;104.20.43.155;1.8996649999999999;1.06464;23.756805;0.36564430720965874;0.012423887339757347;10.05603984877126;US;NA
5276610;106.120.188.48;333.53435500000001;287.42381799999998;252.97028499999999;213.59922155570223;558.58285668036183;901.33924868751672;CN;AS
5276838;62.153.159.92;14.470784999999999;15.470592;28.163992499999999;0.72839789225229878;0.020374188372775156;11.239479643447009;DE;EU
5277455;192.16.31.23;80.123985000000005;79.464723000000006;108.76511000000001;0.13749577872789179;2.3585046134181868;14.065333926102449;US;NA
5276656;172.217.19.131;1.91686;1.2860750000000001;25.139305;0.17281015693912183;0.012456121735886895;12.541198850786742;US;NA
5277303;172.217.19.131;1.9625649999999999;1.2571870000000001;25.1785;0.063702181997080706;0.010388898640865476;11.99901477697858;US;NA
5277297;209.15.209.70;99.922832499999998;114.5919245;123.13122250000001;2.162844412116093;17.306310099631297;38.010321641906948;CA;NA
5276584;193.51.224.177;1.4077500000000001;7.8335140000000001;14.819050000000001;0.065076462128459064;0.89645938523548263;10.579618504032917;FR;EU
5277380;203.66.53.8;269.03177499999998;290.58649100000002;293.447135;7.6160395006397703;60.863262467308971;132.26824388516118;TW;AS
5277176;68.71.222.16;141.2663125;152.171684;160.310225;0.064743429154017276;2.8768566228402386;10.810256213999534;US;NA
5276727;69.147.76.173;83.813455000000005;100.914158;110.14483;2.5716178702351091;43.612125193251458;15.89342156991953;US;NA
5276606;125.6.149.67;246.86987999999999;271.92967099999998;275.97768500000001;0.07468966145841649;1.1304579126752929;40.378951645407568;JP;AS
5277360;140.205.170.62;353.50639999999999;386.331973;369.19399499999997;2369.2779659522312;2641.0093309288191;431.81745863767452;CN;AS
5277162;151.101.129.34;8.7211400000000001;11.384752000000001;23.381615;0.051819172998282079;1.0505351946148569;10.364384092314278;US;NA
5276826;91.198.174.192;11.35624;14.040407999999999;32.315040000000003;1.7667463819408247;0.11436755439735374;12.61225796650425;NL;EU
5276439;183.79.135.206;273.62819000000002;257.24435599999998;288.05973499999999;110.85785582962407;6.0914821200513689;29.160478566652468;JP;AS
5276749;172.217.20.41;1.9100699999999999;1.453198;24.917349999999999;1.3324978523350512;1.1485120982186157;9.6455339873947405;US;NA
5276784;151.101.32.68;79.980834999999999;78.779167999999999;108.22290000000001;34.767253371309643;0.07478682353871198;16.609915749661546;US;NA
5277275;138.101.8.100;202.4781825;243.01083149999999;284.79575;13.14209578992455;6.3684108645989426;30.924992941915871;JP;AS
5276994;104.20.75.106;1.78999;1.0316110000000001;23.205984999999998;0.064025904134655851;0.0079048514931322148;10.038775344186941;US;NA
5276878;104.16.108.24;1.879035;1.0853489999999999;23.828315;0.10615557015520186;0.013737927766439516;37.191783143891051;US;NA
5277475;23.3.152.175;1.77562;2.1207539999999998;34.51746;0.7487450880384463;0.026656058886781651;28.77029245152935;NL;EU
5276634;172.217.19.131;1.9820774999999999;1.2887605;24.6929625;0.034644890182752457;0.012637940316922053;8.3628519610554353;US;NA
5276739;172.217.19.131;1.9436074999999999;1.2809524999999999;25.0118525;0.024194163415020554;0.012280072436908087;9.3089239001961062;US;NA
5277245;74.125.71.94;6.5764475000000004;6.2669410000000001;26.441677499999997;0.036491451366767888;0.061038436253302582;9.2454774486055324;US;NA
5276914;172.217.19.131;1.8295400000000002;1.251109;25.201560000000001;0.064827076587924706;0.0075683222331003591;10.148720856278933;US;NA
5276798;104.18.41.167;1.7527550000000001;1.1383209999999999;23.772974999999999;0.053809156323366483;0.016233231433268661;38.008302381908408;US;NA
5276608;68.71.212.186;141.295625;144.9072745;159.97853750000002;0.039159787785808135;1.6650455697245299;10.144633091871791;US;NA
5277190;119.254.11.66;338.53253000000001;288.76046400000001;256.17777999999998;1455.8612614252079;1365.3825442688747;1605.8104483182265;CN;AS
5277174;212.27.48.10;2.1286849999999999;1.268051;17.712025000000001;0.05847407231288098;0.013046106569118313;29.113284244250885;FR;EU
5276531;208.82.237.129;79.111185000000006;79.942407000000003;97.737120000000004;0.06311054363549605;0.051067037166509635;10.554179150468538;US;NA
5277052;172.217.19.131;1.8597325;1.2457715;25.023722499999998;0.06046112732455098;0.0087419251999254714;10.260860615721944;US;NA
5277135;91.216.63.240;17.290624999999999;29.814537000000001;46.634990000000002;0.11706941886654051;1.8193190817472584;15.772147816610476;ES;EU
5276416;172.217.16.78;1.8753549999999999;1.6030419999999999;25.233924999999999;0.03641340546200552;0.015576216034957232;40.239938151521685;US;NA
5276743;104.23.197.8;1.8099324999999999;1.0831059999999999;23.6310425;0.055956996746597779;0.01492506176670939;10.502017762739042;US;NA
5277207;104.28.27.209;1.968485;1.1151979999999999;23.591745;0.086969478202435724;0.013433682729578601;11.039871914165664;US;NA
5276812;213.180.141.140;37.394475;41.865733500000005;48.828665000000001;0.092142581373788973;0.33987418962419752;9.722349032745079;PL;EU
5276898;172.217.19.131;1.9613749999999999;1.2557165000000001;24.615537500000002;0.086292820401141432;0.008105558834677935;9.6053503626543346;US;NA
5276729;104.20.93.127;2.0084625000000003;1.1212244999999998;23.674757499999998;0.093002390676935762;0.011908069538315939;10.84760670116296;US;NA
5277477;49.129.31.76;260.35717499999998;283.59693900000002;285.29910000000001;49.708384958526779;28.980674445016032;25.859386387533547;JP;AS
5276908;198.134.112.232;84.119960000000006;79.013391999999996;104.1189;0.031629218744707047;22.625608636738399;13.780070352811887;US;NA
5277374;216.35.221.76;88.141189999999995;91.194850500000001;101.5771925;0.51701353676953976;8.3236822746590384;39.464962734134652;US;NA
5276600;123.126.99.31;386.81125750000001;370.5147695;391.23409500000002;3618.2080675656557;1683.6486915125649;2853.7687998513984;CN;AS
5277103;207.244.80.166;82.14434;86.608176;113.470955;8.933575324407883;10.569557256298664;24.299018649890844;US;NA
5276598;172.217.19.131;1.9214899999999999;1.2726059999999999;25.289095;0.57256655848483473;0.0086416989962460698;9.8733309519157242;US;NA
5277056;104.20.69.204;1.7608774999999999;1.113372;23.5233375;0.25512380956288089;0.012820614661556365;11.626019149760538;US;NA
5277441;117.79.92.119;395.43739499999998;272.44240600000001;253.53689499999999;2203.0476663449131;594.27261275430953;578.78219264792881;CN;AS
5277323;222.223.239.125;324.69078999999999;323.24886099999998;286.85980000000001;2234.0426059058263;885.1482745357763;3130.1572217259736;CN;AS
5277090;104.96.26.164;1.937065;1.2362120000000001;35.245579999999997;0.096693366011580115;0.013014124743627866;25.129576256999073;US;NA
5276525;184.173.147.39;80.081950000000006;85.447422000000003;100.970815;1.1770096401903607;2.828286690611642;18.238884652457234;US;NA
5277368;74.50.63.27;110.43222;112.69238350000001;128.84968750000002;0.030499534007204662;6.5637151694111457;13.652904329893154;US;NA
5276474;104.244.42.5;8.7900349999999996;15.955550000000001;22.511710000000001;176.96054486687038;0.21541834007142144;9.3649665877329298;US;NA
5276890;208.85.40.20;151.34105749999998;168.61504400000001;166.06231500000001;16.072653160799629;35.950294274180244;24.479476795580119;US;NA
5276894;104.20.30.112;1.9126399999999999;1.1015619999999999;23.332529999999998;0.99268319090081314;0.32078457244708258;9.6539027407790226;US;NA
5276604;172.217.19.131;1.9936825;1.2784854999999999;25.162127499999997;0.18714685782417004;0.011275195898319742;11.757068513208143;US;NA
5276932;192.161.154.1;80.064565000000002;80.553631999999993;98.544110000000003;24.85089098289734;0.77467227663383986;41.142709036291841;US;NA
5276852;212.77.98.9;37.133409999999998;36.830388999999997;48.752352500000001;0.41699149283254067;0.026202308878465447;14.630565081476004;PL;EU
5276986;79.175.144.35;128.421695;131.75722099999999;187.37408500000001;199.27273664001646;181.61960251688021;283.63657096448242;IR;AS
5277157;202.80.220.213;312.17651499999999;221.3131195;228.34643249999999;139.3349526227193;153.21018847142315;138.36949301011683;ID;AS
5277086;74.112.185.90;162.83707999999999;144.51731100000001;166.46301500000001;0.077855754720874373;1.2103458607936164;29.651606950458902;US;NA
5277168;67.196.156.65;90.903734999999998;87.960638000000003;114.767495;5.5410765843621022;0.39099431248258931;18.468174616154517;US;NA
5277327;140.205.170.62;353.48073499999998;383.28833650000001;369.38450999999998;2402.2071152113467;2947.9337506422885;402.14316340047225;CN;AS
5276870;119.28.48.239;273.11354;212.41583800000001;225.62115;24.60702290678411;38.811629235699691;63.618674795227996;CN;AS
5277315;103.10.4.216;255.59603999999999;304.33727099999999;288.86207999999999;87.364034321210013;1427.9928789664875;915.1867804923188;TW;AS
5276988;104.16.11.250;1.8923000000000001;1.0957079999999999;23.865134999999999;0.13160860535946095;0.016118381139778808;10.159767297264514;US;NA
5277449;37.58.17.122;58.804364999999997;57.225312000000002;64.191199999999995;13.266833846364245;31.905893796654382;30.406118225194039;TR;AS
5277376;210.139.248.1;234.45663500000001;230.172877;244.27243999999999;1.1823741545758177;58.571450233887319;106.29800131771009;JP;AS
5276996;23.206.36.133;1.5675250000000001;1.136552;15.010695;0.062699520849729753;0.019303692444024929;70.300931436910773;NL;EU
5276592;172.217.19.131;1.8718699999999999;1.259401;24.616755000000001;0.10999180075281118;0.011887319541780154;10.895587791209667;US;NA
5277062;104.31.72.239;1.9147050000000001;1.0783739999999999;23.593540000000001;0.10774885172870537;0.011351647055569862;9.2714216488555383;US;NA
5277421;104.24.10.2;1.8208249999999999;1.0669090000000001;23.0869;0.19366145521470796;0.010142454615797599;10.113050672217454;US;NA
5276586;192.150.16.117;121.387725;118.94803;135.307725;0.10535556430589291;2.7707765592522073;12.946966676333698;US;NA
5276980;148.251.77.209;24.344225000000002;21.978128000000002;28.730255;19.008292432524335;0.065504297126014341;12.575080756761869;DE;EU
5276810;184.51.148.152;1.5693874999999999;1.7778244999999999;30.242202499999998;0.03369052918356754;0.65594059206662236;58.872762592528026;NL;EU
5277016;61.129.65.103;381.96903750000001;301.4918035;343.14347250000003;502.59085921115172;1073.5351402316076;2935.0773887650626;CN;AS
5277139;2.19.231.10;1.6944425000000001;1.7301015;17.761234999999999;0.036019493598445557;0.0698976526258899;13.680079782853715;US;NA
5276753;82.165.230.17;8.7040450000000007;8.6306934999999996;24.300952500000001;0.26491514768836605;0.028902662863142834;10.322760920215174;DE;EU
5276950;137.254.120.50;116.7331425;151.54638799999998;135.53192250000001;0.030792301784017911;183.7563217421189;107.94224621717676;US;NA
5277197;120.134.33.10;337.41066999999998;301.18438600000002;320.61000999999999;256.86369313424291;354.72624817024297;244.62688792879251;CN;AS
5277129;23.200.86.121;1.50926;1.738002;15.22504;0.054258800061249023;0.013228218852428713;10.881777480898757;FR;EU
5276916;74.115.50.109;154.1820075;147.61281450000001;177.4173375;8.9444321950617223;27.783904064523878;31.67339343284323;US;NA
5277084;104.16.32.27;1.94157;1.0683990000000001;23.807565;0.095229071297983234;0.017196174838032829;10.585722021542484;US;NA
5276479;140.205.94.193;430.50197750000001;350.50696049999999;391.59887249999997;2491.6958530349161;2336.195135023906;335.4728336734558;CN;AS
5276940;144.160.155.43;151.41350499999999;159.09932900000001;170.15677500000001;11.302621291235424;11.618855765565002;65.470358306671571;US;NA
5276469;172.217.19.131;1.9824549999999999;1.2269844999999999;25.171692499999999;0.023530492842417854;0.011309189323981192;9.1686650713398592;US;NA
5276638;42.236.9.70;383.56632500000001;386.78141699999998;399.89534249999997;3354.3590366443173;1538.9826188521911;1513.5844049169305;CN;AS
5276646;192.147.0.123;78.256789999999995;74.705267000000006;98.675894999999997;31.445900658795228;0.10927609781139289;19.304589955941207;US;NA
5276882;172.217.19.131;1.962105;1.2640635;25.199842500000003;0.035049754038880838;0.010493545711597285;10.54674102114963;US;NA
5276924;216.34.181.60;99.153459999999995;111.60157;118.193515;88.306956489904778;15.650861951420142;53.460215063094488;US;NA
5276442;108.174.10.10;78.680854999999994;85.828366000000003;97.568174999999997;0.11136788792579344;27.933637809930893;12.236369983446217;US;NA
5276418;69.171.230.68;158.653975;135.616162;157.09687500000001;1.9306659282983909;5.2803396818769093;19.824977451778508;US;NA
5276624;54.222.60.218;291.1971375;368.87562500000001;388.81797;194.32206273942705;2332.6098666072994;327.11106401876066;CN;AS
5277147;202.102.90.109;340.96850749999999;322.43796850000001;317.32240250000001;1932.0771458509289;678.81157545020972;1453.9678346372368;CN;AS
5277164;69.196.244.99;79.475470000000001;80.657548000000006;98.218564999999998;0.090591598576008903;0.54985200038869642;11.498152658053694;US;NA
5277080;46.245.163.1;56.8275425;64.174529500000006;66.404057499999993;82.786916791136534;4.7088326526495301;43.717675422800369;TR;AS
5277193;5.135.203.40;11.301135;11.023308;26.754075;0.30404848125108125;0.07403501319833089;42.271351497618248;FR;EU
5276549;106.120.151.169;292.64351999999997;277.09885500000001;271.80930000000001;178.19433449047;448.01421533890385;505.70859792959089;CN;AS
5277467;92.62.130.180;50.633225000000003;46.773400000000002;76.187674999999999;22.057216566094063;0.31412742706917357;17.563223816211622;LT;EU
5277281;210.189.86.12;234.156845;237.26186899999999;270.68163500000003;48.821373101237462;34.614941554793454;29.677377782181225;JP;AS
5277145;52.197.170.122;258.93506250000002;253.76157950000001;288.68419249999999;6.3535550969679928;8.8538971458972462;182.31686579867784;US;NA
5276918;104.156.81.84;8.7224400000000006;11.181751;22.84169;0.043353665340157034;0.9405951681274809;10.587472637243026;US;NA
5276662;104.94.192.167;1.9225399999999999;1.144231;34.993715000000002;0.1587541805441943;0.0047105483590224899;24.623798918865678;US;NA
5276652;104.16.56.23;1.988955;1.0913330000000001;23.090170000000001;0.083426329563249968;0.010926344522341192;17.01061455339558;US;NA
5277243;216.58.211.105;1.8963399999999999;1.7504299999999999;25.033895000000001;0.12944995794377065;0.016200424935977221;39.957420904927865;US;NA
5277255;220.243.193.127;9.0129599999999996;9.2099349999999998;22.35108;0.052290386240037505;0.039998784590213984;9.7044403793919791;CN;AS
5276723;172.217.19.131;1.8572949999999999;1.2593160000000001;25.173145000000002;0.10552209480469421;0.010986513854806347;11.846533261818996;US;NA
5276806;103.25.22.168;287.51398999999998;345.73062700000003;278.56950000000001;1426.7768119842615;1018.300015446983;364.45477830412977;CN;AS
5276632;96.43.149.26;78.828814999999992;93.015761999999995;97.6015625;0.025144732942550724;10.106717590520597;12.844874663521795;US;NA
5276814;74.125.71.160;6.5839499999999997;6.2424429999999997;26.36429;0.12143590993654467;0.030396729572180915;10.251456634485267;US;NA
5276759;54.230.197.162;11.6221;13.159896;32.199590000000001;0.34400525365717149;0.018215041829244313;11.064520371067113;US;NA
5276570;104.156.81.194;8.7887574999999991;11.228351499999999;23.573840000000001;0.021776477703853173;0.99932692151210711;10.689716559766113;US;NA
5276864;23.200.87.140;1.612865;1.5400750000000001;15.20703;0.085629104524606911;0.025176040755110971;10.40413865254337;FR;EU
5276420;111.13.101.208;231.541405;200.770747;212.336365;25.62896972415988;187.97185605798856;421.42787196432164;CN;AS
5277409;104.20.81.244;1.8425750000000001;1.0655990000000002;23.78942;0.14262872431198226;0.012188799646849024;9.4995196028592002;US;NA
5276970;104.16.50.136;1.88723;1.092114;23.691320000000001;0.070767307667784385;0.016769510048384961;14.156137018781656;US;NA
5277026;37.9.239.32;19.031105;40.395554000000004;39.022739999999999;30.68786775307813;0.022709798637719054;14.010424320264251;IT;EU
5277293;81.19.72.32;57.189455000000002;48.609220999999998;61.688504999999999;0.12437162145819476;162.49179238145575;10.496808037716713;RU;EU
5276972;159.226.6.133;281.84260499999999;288.72708999999998;329.13580999999999;885.45399091669992;81.83003608190792;73.770181585048462;CN;AS
5276775;104.24.3.15;1.901545;1.111237;23.440564999999999;0.64929512543527523;0.012722505511917368;10.283103129121409;US;NA
5276472;104.156.85.84;9.04528;11.4018245;23.495799999999999;0.019615735892017684;1.2116785824377592;10.838336353377713;US;NA
5276836;212.97.32.174;17.84064;16.660716000000001;27.197414999999999;0.087146804056511359;0.59720776403366893;11.196611177482895;IT;EU
5277178;206.54.181.6;16.797055;12.59995;28.993449999999999;0.062436929663579603;0.022213523175815358;12.77392567599462;US;NA
5277180;104.24.7.4;1.9475499999999999;1.086673;23.894279999999998;0.19562237938879068;0.010279294643438731;42.48547715057218;US;NA
5276952;104.31.83.13;1.8982749999999999;1.074109;23.663245;0.1267362501101946;0.010837603432638012;10.354509110210769;US;NA
5277219;194.50.69.124;9.7517650000000007;14.531161000000001;30.43553;0.044279697213109627;0.42732329619051873;11.488939303838823;DE;EU
5276938;104.156.85.64;8.7323149999999998;11.417420999999999;23.690035000000002;0.014124057462492404;1.0310599951721617;11.207465781581233;US;NA
5276962;52.207.3.146;79.227744999999999;80.172143000000005;103.900645;1.4219236650852813;0.39182232782972121;62.971918698413909;US;NA
5276590;216.18.168.1;17.988064999999999;11.302656000000001;31.621939999999999;1.0728167827794177;0.013264865285192811;70.203979101379787;US;NA
5277119;54.83.2.218;79.123604999999998;79.902481499999993;105.487855;0.060394939030577674;11.05035999683256;18.142587927814198;US;NA
5277117;92.122.19.40;8.5031999999999996;9.1253489999999999;31.0341825;0.59176598527008362;0.073295260427946166;16.648878823551591;GB;EU
5277105;78.140.188.189;16.85868;12.785888;28.557379999999998;0.14278668945445847;0.014848148156990223;9.9223835592735288;NL;EU
5276513;172.217.19.131;1.8245550000000001;1.275023;25.285615;0.02279992857956864;0.011706630371969411;12.344809582396335;US;NA
5276846;182.253.224.184;261.42379499999998;201.987075;225.15342999999999;0.25568001587770672;0.79921768002384452;30.32941674424108;ID;AS
5276900;77.75.79.53;19.032540000000001;18.213508999999998;31.769034999999999;0.067292552377254053;0.018205092641262431;9.4678771092979641;CZ;EU
5276954;208.93.170.15;147.20746;144.012991;166.11625000000001;0.026827344494132332;119.95565606662898;10.470174068310691;US;NA
5277241;104.16.15.190;1.865275;1.0910580000000001;23.623004999999999;0.093261084713033293;0.011400096796055447;9.9239997641209889;US;NA
5277004;23.205.220.82;16.821515000000002;17.907038;37.831009999999999;0.16052374794024774;8.5624620611411721;47.749943619016641;US;NA
5276551;88.208.18.30;12.9681225;10.296299000000001;30.86262;0.05451010161388542;0.038096110329184828;19.062514499481818;NL;EU
5277305;54.230.197.250;11.61135;13.309900000000001;32.088605000000001;0.18178535412849328;1.8601425516717938;51.83627192856671;US;NA
5276650;124.95.181.184;303.02154999999999;372.04130300000003;377.81527499999999;156.31459593689672;1686.102699351004;324.96857440797737;CN;AS
5277386;81.171.123.200;17.371514999999999;36.603760999999999;42.358640000000001;8.1449190157964573;3.4728522346790167;20.085054360735779;NL;EU
5277028;54.251.103.25;246.26803000000001;194.72102599999999;223.598465;5.4079095682807843;0.88701614242778615;78.840984088290583;SG;AS
5276872;58.68.250.146;394.89611250000002;304.13644299999999;271.47895;15.293456263131207;160.66477343019389;397.20627095905792;CN;AS
5276505;52.41.146.181;154.09822;143.79161499999998;174.81771500000002;0.4737495015601782;14.58946469359811;165.89394206870625;US;NA
5277325;141.0.173.22;14.341965;11.486703;28.081230000000001;0.085453886673866788;0.33517090721550191;47.103784550993119;NL;EU
5277203;103.6.0.2;266.19239249999998;201.22923800000001;221.517765;2.3886539288299082;17.976216082371863;39.877066570717986;ID;AS
5277251;124.153.64.100;108.36507;112.024563;139.00356500000001;1.1120368275003683;0.099413059492497652;22.413273265804978;IN;AS
5277107;59.106.194.19;262.19140249999998;253.52467000000001;282.36402250000003;5.9953115225944513;30.847872136001737;13.516946771447001;JP;AS
5276808;107.154.110.40;97.285505000000001;99.239615999999998;164.22691499999999;6.3730506259096318;16.410463595319065;8.9974346001888481;US;NA
5277427;104.16.4.13;1.9383049999999999;1.0765990000000001;23.702290000000001;0.19161360894976553;0.011787061682182697;17.084390248952801;US;NA
5276487;172.217.19.131;1.9912650000000001;1.260456;25.261399999999998;0.04950739956437214;0.010780894295168158;8.711067373649545;US;NA
5277201;194.158.2.5;1.26657;22.260999999999999;38.691940000000002;0.049926135507702751;0.4760922106796221;25.641927532759912;CH;EU
5276701;151.101.65.69;8.6985275000000009;11.4354645;23.411492500000001;0.018727720174685016;1.1208958185721445;11.145265914496534;US;NA
5276765;54.235.145.223;79.31671;87.067296999999996;105.692655;0.057019234279953063;1.0404372031219005;11.577829327150296;US;NA
5276444;54.236.213.89;78.874274999999997;79.755605000000003;102.958715;0.072324464199558389;0.44027244847819902;16.982150948436299;US;NA
5277036;68.233.77.233;95.197514999999996;108.15895399999999;134.278265;34.486472216298729;36.162833985061916;34.419000350023744;US;NA
5276719;104.20.29.48;1.7613350000000001;1.0850089999999999;23.221640000000001;0.082750603244505325;0.019889555930974124;8.8940523007420484;US;NA
5277205;216.251.127.130;147.09467000000001;158.19265300000001;164.08723000000001;0.50563003806957418;43.709262734464055;10.311985280271243;US;NA
5276707;104.156.81.217;8.3884299999999996;11.150662000000001;23.909009999999999;0.052243007103870497;1.0542574198453765;11.669310551042964;US;NA
5276648;123.126.98.150;383.0751075;368.37192649999997;393.0532675;3077.5999844526054;2247.2157804427184;2652.5870791910543;CN;AS
5276612;223.223.182.210;370.36997000000002;361.41462799999999;278.95879500000001;3240.3859655755937;1885.7336705340178;85.288242351941079;CN;AS
5277211;75.98.93.51;154.45187000000001;157.985107;183.38111499999999;20.008114993299188;11.86046102539785;9.9906995755627328;US;NA
5276579;172.217.19.131;1.952925;1.242807;25.206130000000002;0.065538126095240776;0.01395481240673759;34.446618698457137;US;NA
5276436;172.217.19.131;1.975665;1.206151;24.979347499999999;0.046391232628460552;0.0057259375388974947;10.527205414339935;US;NA
5277074;54.230.197.112;11.56288;15.668443;32.067905000000003;0.25721008408165791;1.8725015146471979;13.629352686391799;US;NA
5276602;110.76.19.33;344.52087499999999;296.89903500000003;375.33611999999999;1367.1315612881017;637.55404685051735;2008.7890049806067;CN;AS
5276942;172.217.19.131;1.8783049999999999;1.2782199999999999;25.27609;0.068093642943749588;0.010839263205745943;12.037550382547018;US;NA
5276673;172.217.19.142;1.9257374999999999;1.4047105;24.444032499999999;0.030105487476589223;0.009591339115425852;9.7219258240800777;US;NA
5277050;151.101.128.175;8.6683199999999996;11.376016999999999;23.590164999999999;0.035076203093968437;1.1607993345927026;11.73656926544424;US;NA
5276958;46.20.153.2;71.891565;62.552866999999999;66.834630000000004;24.525646109866937;29.611753009329885;41.235008049862152;TR;AS
5277093;69.89.69.99;158.011695;140.39004600000001;176.05661000000001;76.58447113284825;108.50457605310012;100.16473306586788;US;NA
5277022;66.235.120.94;78.799975000000003;79.533293999999998;97.419589999999999;0.1077257550531394;0.01426338568729181;9.9508181378867384;US;NA
5276956;101.201.172.229;297.816215;284.53892100000002;195.82855499999999;638.21497368128087;822.62963192654036;564.92659049315694;CN;AS
5276565;202.108.8.82;393.14490000000001;378.48027300000001;400.27367500000003;4137.7980580052727;1999.7897068430559;2875.3440326650857;CN;AS
5277195;120.138.69.70;307.19940499999996;301.15725850000001;308.88116249999996;3540.549821894761;5062.1891857741684;4290.2463027406757;VN;AS
5277333;170.146.93.56;91.909542500000001;91.796269999999993;110.667615;0.062494319358824907;0.31880455750088132;11.706484481323008;US;NA
5277253;209.58.128.90;144.40557000000001;144.24913100000001;179.76879500000001;30.851095637955591;0.32737809818209745;19.16223900027736;US;NA
