mesurement id;Destination;mean(avg RTT) from mPlane;mean(avg RTT) from FranceIX;mean(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab
5277325;141.0.173.22;14.680889756637464;12.031802754176695;32.25542793510354;0.54799571802132307;0.49403527995633667;84.587392668251283
5277203;103.6.0.2;266.26163481262245;202.80865595068931;224.18037379930948;3.7719766889855957;49.182445261125999;55.947311615892588
5277251;124.153.64.100;109.15913222222007;112.87917171189912;142.64063271878231;2.5624312929072102;14.268218087291098;337.42466949903724
5277107;59.106.194.19;263.29645354805581;254.23358070296595;285.47612559304758;45.383462961290384;33.919871187986466;19.198613985927544
5276808;107.154.110.40;97.999514080630973;99.331200931168141;167.20900173795428;6.6213209025309414;25.237898055911614;96.572365735084048
5277427;104.16.4.13;2.2418030875138641;1.2381464995085545;25.594881917405605;0.41754398554357708;0.23659697521873344;30.72006058024748
5276487;172.217.19.131;2.1195651248743115;1.3916940540238532;26.722198491335774;0.47118882427734166;0.036284047903140638;20.045723645859418
5277201;194.158.2.5;1.4212720387348623;22.31309248725627;39.227068170238226;0.2738582083440998;1.2555754583811973;29.185596932137376
5276701;151.101.65.69;8.7785877249496931;11.106058799588036;25.258126426380986;0.15089874329813369;1.3236294798799175;190.42577579302696
5276765;54.235.145.223;79.655250078662533;87.12648591789528;108.05285183382419;3.165338568645546;18.547075232059093;295.83243709892963
5276444;54.236.213.89;79.417907051478295;79.952809819570035;105.11826358307982;8.6305124166991813;12.845688949886977;21.381784943357069
5277036;68.233.77.233;96.880088389397557;106.51562359632938;136.49952502293579;48.004368867171522;68.015898137859409;52.841717193781157
5276719;104.20.29.48;2.0808183915908813;1.3141869432629179;24.674377695034043;0.81353885363243694;1.6874361739478096;15.151698970004396
5277205;216.251.127.130;147.86087564220182;160.05086750968317;166.39846864424339;7.9584951818612852;59.652248412108648;58.737355233304172
5276707;104.156.81.217;8.5366706391336269;10.762982992625959;25.297288362830677;0.81075871099849373;1.1168746721439107;19.68206579818176
5276648;123.126.98.150;396.7408369290136;373.2856397181074;410.4481202674877;3064.7917032438863;2426.3801357158236;2753.0857881553943
5276612;223.223.182.210;387.04178191160736;369.28220856389805;285.71010751863486;3332.5401192683789;1891.0967287755034;322.3681597189202
5277211;75.98.93.51;156.32907525565221;160.38711059783924;186.21274855457435;32.16390679319143;149.40170820110291;92.188271047122157
5276579;172.217.19.131;2.1094275942917431;1.3862316024474006;27.656300433231493;0.42054284751424109;0.090563542417631523;63.180547661526184
5276436;172.217.19.131;2.0854388770320118;1.3219724044701218;27.439968363822256;0.29558989182521639;0.046195887911744921;345.96488877483642
5277074;54.230.197.112;11.868474247785839;15.079142451324778;34.235362949851918;2.1479993412805887;10.679147101040064;61.261084862597961
5276602;110.76.19.33;357.52942329958597;296.43374502595947;390.83912987798408;1631.6914898118184;589.80763838056703;2736.1574148493073
5276942;172.217.19.131;1.9947441080507649;1.3856345942914374;27.013639143731496;0.19119471547929506;0.019736631600384896;20.844085896594102
5276673;172.217.19.142;2.2443887804881095;1.6774457632121953;25.974879751014637;5.6102969456246576;3.6311470342369394;16.810483082850528
5277050;151.101.128.175;8.7863109174318037;10.976103214577066;24.959963109071555;0.16497600024956138;1.1956708071783868;17.888332705809884
5276958;46.20.153.2;72.416179095376407;65.506345805800876;71.354126533925069;27.016632066666652;65.492337039026395;91.341830760557571
5277093;69.89.69.99;162.69241160040798;141.89842329256118;181.78916844291467;345.20699941931332;124.40579268157346;404.22673300507216
5277022;66.235.120.94;79.494323416910333;80.093419002461658;98.794645162236861;73.419852152842438;13.398193422987646;14.899063872944653
5276956;101.201.172.229;304.87149020639686;288.86361469659442;203.78324454850127;651.45236892575315;796.79559850441603;589.07103454365972
5276565;202.108.8.82;400.732961606966;392.95991254875668;435.11355142039793;4207.1963143179482;2041.0037572957376;3612.3377171888615
5277195;120.138.69.70;331.44373339015226;331.71517555411077;333.94796745941562;3582.126088705731;5534.2185941154421;4411.7954683097987
