mesurement id;Destination;mean(avg RTT) from mPlane;mean(avg RTT) from FranceIX;mean(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab;Country;Continent
5277674;2400:cb00:2048:1::6814:44cc;1.9970875917672619;1.2306542261892859;9.2885986855157743;0.41282250288570538;0.041731232556430881;7.6805546058894079;HK;AS
5277495;2a00:1450:4007:805::2003;11.991293264097033;1.4761310919902078;19.588312497529376;0.26057120180777338;0.17300103442768228;9.681044183219587;IE;EU
5277545;2a00:1450:4007:805::2003;12.345383211442089;1.4704072388038805;19.607591552240599;6.8807015334148867;0.53099722933949856;9.2943333924024785;IE;EU
5277672;2a00:1450:4007:805::2003;12.238621301775739;1.3455734861937869;19.202854541422486;4.0435744687453283;0.039133862510339006;6.68870904598427;IE;EU
5277704;2a00:1450:4007:805::2003;12.129389445266272;1.3577410453642011;19.404955310651481;0.86683435729612401;0.059548468053928535;17.845208501140366;IE;EU
5277720;2400:cb00:2048:1::6814:50f4;2.1220105069234423;4.1246903620201785;9.5015237388724039;0.39712056637779625;1294.7905783686019;18.827500884075164;HK;AS
5277730;2001:260:401:270::43;264.22816402610482;230.22894252108526;249.41499332831475;3.1617224945193469;24.589842095914253;172.21768706448285;JP;AS
5277607;2a00:1450:4007:805::2003;12.18143786102997;1.4153933728991097;19.407452245303261;3.3700026991753642;0.23386326603162524;6.4077396996530558;IE;EU
5277615;2a00:1450:400c:c02::a0;16.433355067164477;6.8169371582092539;23.783610154229855;0.61676672075632644;153.393274481069;5.2004514236601365;IE;EU
5277533;2a00:1450:4007:805::2003;12.727064703980894;1.4040792402982092;19.392820049750746;123.66392511322772;0.2365011826178274;13.171189218329495;IE;EU
5277653;2001:1890:1c00:5112::f:1008;120.66580914193857;98.601477662709812;115.35102438674511;11.078067439139142;3.6445751290785675;8.7747052726436294;US;NA
5277722;2400:cb00:2048:1::6818:a02;2.2053461242606507;1.2670558944739645;9.4570606213053257;1.7323541011364023;0.08397011753665079;7.5407017346658236;HK;AS
5277603;2400:cb00:2048:1::6810:56ca;2.2393750931504526;1.2280046153066466;9.0483871097658604;10.755361497829176;0.043823963635579589;4.5817841452081307;HK;AS
5277639;2a00:1450:4007:805::2003;12.142741810515179;1.4351712976190476;19.263955401784521;1.1721203782303216;0.062251259375338902;4.220729143309959;IE;EU
5277728;2400:cb00:2048:1::681b:d61e;2.0983282487540298;1.5140139283597012;9.4230641791044771;0.36025532330455107;12.843851512449007;5.9047141957784053;HK;AS
5277645;2a00:1450:4007:805::2003;12.126040850540411;1.5304317197669617;20.223595368733335;0.97630627696247585;1.1994229500537896;94.869997941621662;IE;EU
5277596;2001:978:2:aa::25:2;11.519157598910979;11.141377050444509;16.59794681008724;4.3213456155287373;1.084560472412287;5.1268293980482689;DE;EU
5277696;2a00:1450:4007:805::2003;12.124288728981305;1.7636963847700295;19.447989737881901;0.98138389585195984;35.901765655384125;8.4908377117770666;IE;EU
5277629;2a00:1450:4007:805::2003;12.187452423342434;1.4533656716109793;19.582648209689612;3.1204079194116172;0.50761830686911669;9.3014488261708443;IE;EU
5277668;2a00:1450:4007:805::2003;12.260677885384384;1.4418983363360363;19.346981141141743;3.6980887683087875;0.075854268232810412;4.2671500043906718;IE;EU
5277686;2400:cb00:2048:1::6819:1b65;2.0918931676575667;1.2448032037596439;9.2635813946575674;2.8306513411382608;0.83028109436952724;5.1432790283574601;HK;AS
5277558;2400:cb00:2048:1::6814:104;2.1586219782394656;1.3721431414439171;9.45490669139555;3.0438692712951729;5.6757062123749895;15.183708133658385;HK;AS
5277501;2a02:6b8:a::a;42.212880561324333;37.198221781407419;60.623495984173594;26.554783747529168;0.43914910581826933;154.85429453783036;RU;EU
5277511;2a00:1450:4007:805::2003;12.081637293533136;1.496750602985373;19.16122199999791;0.45076280982529265;0.28345003947810504;4.8066832471636438;IE;EU
5277497;2620:109:c002::6cae:a0a;92.220748848621;77.650367370809178;103.17159192800825;223.12862219450386;9.7436072257279047;584.28167542595861;US;NA
5277710;2400:cb00:2048:1::6814:4298;2.3918909887853212;1.3156051427125384;9.4271044597348634;12.058344539710244;0.29147013777428321;18.709978971311742;HK;AS
5277698;2a04:cb41:f016:1::46;19.480273777445209;20.113648248504195;24.270126611777545;2.8566901898063612;35.682252977603426;4.9756162646790338;NL;EU
5277537;2a00:1450:4007:805::2003;12.231057502472105;1.438381715134718;19.256774201283385;2.915990902011572;0.042330427712477081;9.5406129540441516;IE;EU
