mesurement id;Destination;median(max RTT) from Gandi;median(max RTT) from mPlane;median(max RTT) from FranceIX;median(max RTT) from LISP-Lab;median(max RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964588;2a00:1450:4007:805::200e;2.9690880000000002;12.031055;1.6195010000000001;18.620024999999998;168.88784200000001;3816.7626564155294;1.9624766754131613;0.97200745344918449;5.7893180612804427;11413.71145355891;IE;EU
6964675;2400:cb00:2048:1::6810:a632;7.5690255000000004;1.9097124999999999;1.2408695000000001;8.3959124999999997;173.589539;34515.69570371462;7.3929054873511282;6.2571106475925093;7.6155030364016767;134343.33710016613;HK;AS
6964510;2620:109:c002::6cae:a0a;98.333203999999995;108.01357999999999;94.240546999999992;120.975855;176.38429200000002;95.948517012555868;364.82964947621088;0.0054837413798593422;0.15901763459843832;4.7097027143523649;US;NA
6964606;2a00:1450:4007:808::2009;5.6620810000000006;11.681652499999998;1.6302859999999999;18.499414999999999;172.8833625;288.20634420436437;6.1865631621226305;3.8930518112276991;82.251107449437526;81480.952503839158;IE;EU
6964502;2001:4998:44:204::a7;116.198807;141.536925;121.7184565;128.09437500000001;239.141424;98659.163878751599;387.094422225031;212.11926906313576;1456.3694155041273;37601.385439592508;US;NA
6964520;2a00:1450:4007:805::2003;5.1340810000000001;12.105895;1.6199859999999999;18.486160000000002;178.783524;42938.43205790349;5.1053509497163292;3.581724449346734;1076.1449505765856;953746.24367339816;IE;EU
6964691;2400:cb00:2048:1::6819:1b65;2.485633;1.9464000000000001;1.1639249999999999;8.2323024999999994;171.92720250000002;10673.159415268163;10.661502207035346;13.88411514939401;8.9645647637224837;92177.715421230081;HK;AS
6964630;2003:2:4:164:217:6:164:162;22.198661000000001;11.610027500000001;13.682763999999999;16.098755000000001;170.50333000000001;222.99115586677391;12.46033774111055;0.36901440375581807;3.8190640347388438;417781.5464490843;DE;EU
6964699;2400:cb00:2048:1::681c:1bd1;2.7536645000000002;1.8967550000000002;1.1875244999999999;8.411737500000001;173.70320299999997;10815.984050216884;5.593503826320589;3.2369503984654009;13.532437503041729;6337294.6548578646;HK;AS
6964536;2a02:26f0:b2:198::d80;38.163463499999999;20.424377499999999;21.327908000000001;39.8444;246.4808175;430288.20460310107;28.054505855972341;981.1077011286319;1680.9773537155545;8773545.7476735339;;EU
6964652;2a02:598:2::1039;26.857733500000002;27.009752500000001;17.848810999999998;27.795650000000002;206.00759400000001;194.9234045164059;36.75760835500062;416.89795261209707;156.02245084197563;8569561.4010226391;CZ;EU
