mesurement id;Destination;median(min RTT) from Gandi;median(min RTT) from mPlane;median(min RTT) from FranceIX;median(min RTT) from LISP-Lab;median(min RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964498;2a00:1450:4007:806::200e;2.9575689999999999;11.895695;1.5096750000000001;18.119595;167.59913800000001;94.849880680721157;0.50284666099588204;0.0066877242326572545;0.11159565124856272;79906.643346516939;IE;EU
6964608;2400:cb00:2048:1::6810:56ca;2.7068165;1.7888250000000001;1.0756060000000001;7.9258899999999999;171.93872249999998;2800.2367154712401;2.0110671268757829;2.4173723020828262;3.1369083218771738;115.25254542275468;HK;AS
6964516;2a00:1450:4007:807::2003;2.7797770000000002;12.01041;1.4265115000000002;18.544029999999999;167.380258;2053.2443849872743;0.0025757487640528983;0.0059951926033827768;0.012594993198703499;34306.394927595924;IE;EU
6964697;2a01:e0c:1::1;10.662915;1.9638549999999999;1.963662;11.143700000000001;159.64112;13551.739057192088;0.0024652861188810865;0.0064247133985359649;0.0083308576837390642;2054927.4582027022;FR;EU
6964731;2a02:6b8::224;43.243016999999995;43.730002499999998;38.859467500000001;58.185237499999999;213.528235;36.561839998034145;1.739864471461974;21.023597027128435;1.0971904209672843;477.53412168553126;RU;EU
6964626;2400:cb00:2048:1::6810:7a6c;2.403073;1.8303;1.048945;8.0306999999999995;174.05033900000001;10.283985572027706;2.0381762730377595;2.44026666115206;3.1243558793817807;96.536323010447759;HK;AS
6964670;2400:cb00:2048:1::6819:af1b;2.4560650000000002;1.8494699999999999;1.064055;7.9986800000000002;173.730851;27.087937566766346;2.0067932138312066;2.3016299061698127;3.231101149007745;40.013870342625872;HK;AS
6964735;2001:260:401:270::43;247.974962;258.81317000000001;230.07846599999999;246.32902000000001;269.44978200000003;36382.070322097185;22.270703348986146;5.9976690779842805;6.3592659614970968;150007.44429771093;JP;AS
6964727;2400:cb00:2048:1::6818:a02;2.471425;1.8431500000000001;1.025936;8.0127699999999997;177.947171;2190.8573410982549;2.0544522314978293;2.4665723314785035;10.22139503807699;833.84218399257247;HK;AS
6964544;2a00:1450:4007:806::2009;3.5811839999999999;11.848075;1.4075899999999999;18.306170000000002;171.49289899999999;8010.3910689854456;0.009733370788207657;0.0073625082466378007;5.1075687493673536;809.29962135036294;IE;EU
6964739;2400:cb00:2048:1::681b:a0a0;2.2510080000000001;1.823955;1.0137119999999999;8.0354150000000004;170.345506;32.21079758701724;1.8936424859632177;2.2185643205117294;3.0050306192088767;33127.37205025828;HK;AS
