measurement_id;destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max;37_min/avg/max;38_min/avg/max;39_min/avg/max;40_min/avg/max;41_min/avg/max;42_min/avg/max;43_min/avg/max;44_min/avg/max;45_min/avg/max;46_min/avg/max;47_min/avg/max;48_min/avg/max;49_min/avg/max;50_min/avg/max;51_min/avg/max;52_min/avg/max;53_min/avg/max;54_min/avg/max;55_min/avg/max;56_min/avg/max;57_min/avg/max;58_min/avg/max;59_min/avg/max;60_min/avg/max;61_min/avg/max;62_min/avg/max;63_min/avg/max;64_min/avg/max;65_min/avg/max;66_min/avg/max;67_min/avg/max;68_min/avg/max;69_min/avg/max;70_min/avg/max;71_min/avg/max;72_min/avg/max;73_min/avg/max;74_min/avg/max;75_min/avg/max;76_min/avg/max;77_min/avg/max;78_min/avg/max;79_min/avg/max;80_min/avg/max;81_min/avg/max;82_min/avg/max;83_min/avg/max;84_min/avg/max;85_min/avg/max;86_min/avg/max;87_min/avg/max;88_min/avg/max;89_min/avg/max;90_min/avg/max;91_min/avg/max;92_min/avg/max;93_min/avg/max;94_min/avg/max;95_min/avg/max;96_min/avg/max;97_min/avg/max;98_min/avg/max;99_min/avg/max;100_min/avg/max;101_min/avg/max;102_min/avg/max;103_min/avg/max;104_min/avg/max;105_min/avg/max;106_min/avg/max;107_min/avg/max;108_min/avg/max;109_min/avg/max;110_min/avg/max;111_min/avg/max;112_min/avg/max;113_min/avg/max;114_min/avg/max;115_min/avg/max;116_min/avg/max;117_min/avg/max;118_min/avg/max;119_min/avg/max;120_min/avg/max;121_min/avg/max;122_min/avg/max;123_min/avg/max;124_min/avg/max;125_min/avg/max;126_min/avg/max;127_min/avg/max;128_min/avg/max;129_min/avg/max;130_min/avg/max;131_min/avg/max;132_min/avg/max;133_min/avg/max;134_min/avg/max;135_min/avg/max;136_min/avg/max;137_min/avg/max;138_min/avg/max;139_min/avg/max;140_min/avg/max;141_min/avg/max;142_min/avg/max;143_min/avg/max;144_min/avg/max;145_min/avg/max;146_min/avg/max;147_min/avg/max;148_min/avg/max;149_min/avg/max;150_min/avg/max;151_min/avg/max;152_min/avg/max;153_min/avg/max;154_min/avg/max;155_min/avg/max;156_min/avg/max;157_min/avg/max;158_min/avg/max;159_min/avg/max;160_min/avg/max;161_min/avg/max;162_min/avg/max;163_min/avg/max;164_min/avg/max;165_min/avg/max;166_min/avg/max;167_min/avg/max;168_min/avg/max;169_min/avg/max;170_min/avg/max;171_min/avg/max;172_min/avg/max;173_min/avg/max;174_min/avg/max;175_min/avg/max;176_min/avg/max;177_min/avg/max;178_min/avg/max;179_min/avg/max;180_min/avg/max;181_min/avg/max;182_min/avg/max;183_min/avg/max;184_min/avg/max;185_min/avg/max;186_min/avg/max;187_min/avg/max;188_min/avg/max;189_min/avg/max;190_min/avg/max;191_min/avg/max;192_min/avg/max;193_min/avg/max;194_min/avg/max;195_min/avg/max;196_min/avg/max;197_min/avg/max;198_min/avg/max;199_min/avg/max;200_min/avg/max;201_min/avg/max;202_min/avg/max;203_min/avg/max;204_min/avg/max;205_min/avg/max;206_min/avg/max;207_min/avg/max;208_min/avg/max;209_min/avg/max;210_min/avg/max;211_min/avg/max;212_min/avg/max;213_min/avg/max;214_min/avg/max;215_min/avg/max;216_min/avg/max;217_min/avg/max;218_min/avg/max;219_min/avg/max;220_min/avg/max;221_min/avg/max;222_min/avg/max;223_min/avg/max;224_min/avg/max;225_min/avg/max;226_min/avg/max;227_min/avg/max;228_min/avg/max;229_min/avg/max;230_min/avg/max;231_min/avg/max;232_min/avg/max;233_min/avg/max;234_min/avg/max;235_min/avg/max;236_min/avg/max;237_min/avg/max;238_min/avg/max;239_min/avg/max;240_min/avg/max;241_min/avg/max;242_min/avg/max;243_min/avg/max;244_min/avg/max;245_min/avg/max;246_min/avg/max;247_min/avg/max;248_min/avg/max;249_min/avg/max;250_min/avg/max;251_min/avg/max;252_min/avg/max;253_min/avg/max;254_min/avg/max;255_min/avg/max;256_min/avg/max;257_min/avg/max;258_min/avg/max;259_min/avg/max;260_min/avg/max;261_min/avg/max;262_min/avg/max;263_min/avg/max;264_min/avg/max;265_min/avg/max;266_min/avg/max;267_min/avg/max;268_min/avg/max;269_min/avg/max;270_min/avg/max;271_min/avg/max;272_min/avg/max;273_min/avg/max;274_min/avg/max;275_min/avg/max;276_min/avg/max;277_min/avg/max;278_min/avg/max;279_min/avg/max;280_min/avg/max;281_min/avg/max;282_min/avg/max;283_min/avg/max;284_min/avg/max;285_min/avg/max;286_min/avg/max;287_min/avg/max;288_min/avg/max;289_min/avg/max;290_min/avg/max;291_min/avg/max;292_min/avg/max;293_min/avg/max;294_min/avg/max;295_min/avg/max;296_min/avg/max;297_min/avg/max;298_min/avg/max;299_min/avg/max;300_min/avg/max;301_min/avg/max;302_min/avg/max;303_min/avg/max;304_min/avg/max;305_min/avg/max;306_min/avg/max;307_min/avg/max;308_min/avg/max;309_min/avg/max;310_min/avg/max;311_min/avg/max;312_min/avg/max;313_min/avg/max;314_min/avg/max;315_min/avg/max;316_min/avg/max;317_min/avg/max;318_min/avg/max;319_min/avg/max;320_min/avg/max;321_min/avg/max;322_min/avg/max;323_min/avg/max;324_min/avg/max;325_min/avg/max;326_min/avg/max;327_min/avg/max;328_min/avg/max;329_min/avg/max;330_min/avg/max;331_min/avg/max;332_min/avg/max;333_min/avg/max;334_min/avg/max;335_min/avg/max;336_min/avg/max;337_min/avg/max;338_min/avg/max;339_min/avg/max;340_min/avg/max;341_min/avg/max;342_min/avg/max;343_min/avg/max;344_min/avg/max
5277483;2a00:1450:4007:806::2004;mPlane;11.991855/14.302025/18.82889;11.896965/11.9318933333/11.967925;11.95558/12.180575/12.592525;11.86108/11.8981066667/11.929605;11.93919/11.9636566667/12.00003;-1/-1/-1;12.12055/12.1627625/12.204975;-1/-1/-1;-1/-1/-1;-1/-1/-1;11.98608/12.0131316667/12.028375;11.87254/11.8865116667/11.90038;11.98853/14.0412766667/18.141335;11.939595/11.9638383333/12.004875;12.00996/12.0275216667/12.03871;11.936625/11.936625/11.936625;12.107695/12.114815/12.121935;11.84932/11.857575/11.872505;12.013825/12.025195/12.036565;11.877475/11.9072966667/11.954395;11.97979/11.9826525/11.985515;11.880525/11.88472/11.8886;11.933575/12.0338775/12.13418;11.885455/11.9086216667/11.94296;11.979695/13.6848033333/16.53509;11.87391/11.9022616667/11.931255;11.921995/11.9754733333/12.05287;11.84091/11.8851116667/11.92375;11.907205/11.964655/12.04387;11.871365/11.8830616667/11.90471;12.02506/12.9529733333/14.34193;11.921925/11.9525516667/11.997765;12.06644/12.1977566667/12.378775;11.91712/11.9438075/11.970495;11.956095/12.0075816667/12.068715;11.9222/11.9597683333/11.98726;12.695275/13.588575/15.194185;11.971985/12.1539916667/12.369535;11.978395/12.00006/12.018195;11.977435/12.0013033333/12.02292;-1/-1/-1;-1/-1/-1;-1/-1/-1;20.426805/24.342375/28.642385;12.02622/12.0457883333/12.070045;11.9108/11.9235475/11.936295;11.993995/15.8760366667/23.423555;11.87529/11.9426883333/11.98889;11.962405/12.042365/12.107845;11.904785/11.9345133333/11.98064;11.962705/12.0090066667/12.049485;11.876745/11.89497/11.91772;11.960855/12.00621/12.09308;11.889345/11.9107683333/11.93857;11.963415/11.997275/12.02957;11.948525/11.9899733333/12.06457;11.97587/12.0112566667/12.069615;11.93118/11.9794533333/12.03429;11.964955/11.9764766667/11.99162;11.94232/11.96549/11.99808;11.98976/12.0325316667/12.107095;11.91526/11.9373133333/11.96936;11.962625/12.0293783333/12.151275;11.91281/11.9504416667/11.997635;11.98933/12.0042433333/12.014105;11.90697/11.9666/12.081405;11.90564/11.96369/12.022245;11.893385/11.9335233333/11.95675;11.9521/11.9783066667/12.030365;11.89233/11.9418516667/11.98869;11.92422/11.96938/11.99397;11.89761/11.9096633333/11.92184;11.97729/11.98798/11.995885;11.888295/11.9247466667/11.959025;11.96434/11.9972266667/12.01928;11.892565/11.9078883333/11.920685;11.920365/11.951315/11.97344;11.862825/11.8801483333/11.90053;11.98005/11.9969466667/12.016805;11.93422/12.21074/12.76123;11.920105/12.0050933333/12.067845;11.98674/12.0020083333/12.032525;11.9926/12.0165316667/12.031425;11.894885/11.9842966667/12.091155;11.987475/12.0932916667/12.275545;11.97226/12.72549/14.07945;11.971635/11.9773/11.98271;11.93959/12.5693766667/13.796945;12.061045/12.1664333333/12.293575;11.95533/11.9775883333/12.00379;11.97295/12.040575/12.132185;11.95445/11.978885/12.02109;12.022045/12.0282125/12.03438;11.988425/11.9938383333/12.000995;11.95137/12.0425416667/12.1716;12.024635/12.7385366667/14.165385;11.91238/11.935785/11.95953;11.971585/11.9938983333/12.0296;12.02851/13.1315866667/15.27266;11.95194/11.96068/11.97183;12.02197/12.032025/12.03854;11.985535/12.0733516667/12.197905;12.014245/12.067415/12.115205;11.993235/12.00619/12.016395;11.99561/12.0632416667/12.101025;11.977255/11.9932116667/12.0049;12.04238/12.11305/12.205055;11.93731/11.95583/11.966015;12.044645/12.0564133333/12.067965;11.942545/11.965525/12.0062;12.00209/16.9086266667/26.524245;11.93376/11.9676683333/12.004535;12.01163/12.026655/12.04556;11.938745/11.960575/11.98598;12.045/12.0616816667/12.081735;11.954795/11.9737466667/11.985285;11.995305/12.0296533333/12.06349;11.96991/12.7298733333/14.235425;12.03963/12.0470333333/12.05514;11.961745/12.0047366667/12.032225;11.990445/12.0267033333/12.07098;11.91565/11.94642/11.978015;12.010045/12.0326416667/12.06235;11.968165/11.978035/11.983145;12.000695/12.0224016667/12.06281;11.979525/12.05162/12.092265;12.02111/12.0496666667/12.06415;11.989565/12.0289316667/12.068045;12.06038/12.0864016667/12.114375;12.02711/12.040915/12.0665;12.062485/12.1201916667/12.167335;12.00994/12.065395/12.099165;12.04112/12.0745766667/12.09604;12.03492/12.038775/12.04215;12.042875/12.0548916667/12.07183;11.977135/12.0393483333/12.12601;12.108735/12.3101633333/12.69036;11.975575/11.9992/12.03566;12.04402/12.0839183333/12.115725;12.022185/12.7210416667/13.53085;12.006455/12.196715/12.43505;11.97585/12.5158966667/13.31558;12.053325/12.4286133333/13.12026;12.01468/12.0318333333/12.059515;12.019315/12.04446/12.073015;11.972075/11.9907416667/12.01156;12.04114/12.0466116667/12.052625;11.95498/11.9741333333/12.006545;12.073525/12.3399766667/12.610375;11.937205/11.98238/12.010275;12.043395/12.075545/12.10087;11.932175/11.9867933333/12.02598;12.080155/12.2692166667/12.583965;11.96278/12.0026483333/12.045605;12.00962/12.1431066667/12.396895;11.947525/11.9921266667/12.04671;12.01389/12.0408166667/12.083455;11.99098/12.0298166667/12.06347;12.019205/12.023905/12.03158;11.946435/11.9660566667/11.989085;11.97329/12.01854/12.06194;11.930015/12.0251566667/12.14255;11.97426/12.0040216667/12.019975;11.9707/11.9811816667/11.99008;11.92629/11.9832516667/12.035035;11.98845/11.9923766667/11.99555;12.06467/12.0750366667/12.08957;11.97204/11.9997266667/12.02243;11.97424/12.0048883333/12.030845;11.96262/11.96915/11.979695;12.040965/12.0561533333/12.07915;11.959085/11.98572/12.00658;11.94687/12.0072216667/12.04504;11.950645/11.9962083333/12.05809;11.977585/12.0596016667/12.19048;11.930695/11.9417033333/11.962055;11.97457/12.1432666667/12.382385;11.919975/11.9572083333/11.98961;12.015265/12.0399483333/12.080705;11.895585/11.9441283333/12.01894;11.987275/12.0668066667/12.13904;11.999865/12.0273533333/12.074595;12.014405/12.7163966667/14.104435;11.992165/12.0287783333/12.059255;12.008635/12.01507/12.027185;11.92916/11.9742983333/12.003295;12.04264/20.49132/37.344205;11.95484/11.9612366667/11.97194;11.98448/11.9997716667/12.029995;11.93157/11.956275/11.97098;11.992675/12.0919383333/12.205975;11.895075/11.967075/12.039075;12.015625/12.152775/12.344795;11.93564/11.966265/11.98814;12.01419/12.04415/12.07531;11.921735/11.9649733333/12.005485;12.01958/12.0329466667/12.0402;11.941785/11.9727783333/12.00193;12.00834/12.03351/12.04841;11.94014/12.0068383333/12.06614;12.046375/12.089105/12.141995;11.957965/11.9770566667/12.01291;12.02958/12.6624233333/13.92757;11.924295/11.9572466667/11.998855;12.000725/12.0169766667/12.04385;11.996905/12.013425/12.029165;12.05398/12.0828883333/12.12004;11.964645/11.9999933333/12.05691;12.036795/12.1888283333/12.445255;11.9033/11.913405/11.932055;11.99287/12.0557666667/12.12312;11.92963/11.963205/11.98014;12.00996/12.03564/12.062485;11.948655/11.9563833333/11.961545;12.024625/12.03326/12.044685;11.953195/11.9737325/11.99427;11.997735/12.048705/12.088555;11.980945/11.9813933333/11.98177;12.01544/12.029435/12.040925;11.93113/11.9438466667/11.965355;12.004655/12.03811/12.08061;11.964935/11.9779583333/11.986355;12.02975/12.0438733333/12.055885;11.99398/12.0077416667/12.023185;11.9887/12.0322433333/12.117785;11.89157/11.9187283333/11.940735;12.014815/12.17911/12.44899;11.939045/12.0276016667/12.07485;12.07978/16.9894383333/26.52345;12.007035/12.0240183333/12.057445;12.014515/12.0313/12.04836;11.92991/11.9696466667/12.020795;12.023805/12.037585/12.05246;11.992365/12.00576/12.02118;11.95978/11.9985716667/12.024255;11.9831/12.0057366667/12.04048;11.99913/12.133465/12.34424;11.94848/11.95584/11.968185;11.983255/12.0487/12.117345;11.9521/12.003945/12.060255;12.065235/12.1362316667/12.218395;11.983965/11.9869333333/11.99123;11.97103/12.05266/12.10348;11.949975/11.985485/12.02531;11.99827/12.0186366667/12.03644;11.97652/12.0035866667/12.05746;12.019405/12.02909/12.048405;11.94359/11.9824333333/12.049875;11.947895/11.9895/12.03726;11.95098/11.9979116667/12.03631;12.03137/12.04424/12.05459;11.983495/12.0474633333/12.097545;12.005125/12.034295/12.06473;11.93158/11.964535/12.01756;12.065/12.2558916667/12.618475;12.0228/12.0429816667/12.069515;11.989245/12.0561766667/12.14001;11.942325/11.9611483333/11.990665;12.00231/12.0381333333/12.100755;11.92304/11.9365/11.958795;11.98444/11.9949816667/12.00338;11.946505/11.9621733333/11.98041;12.005335/12.231195/12.63941;11.944995/11.9832533333/12.03439;11.893975/12.0651733333/12.26582;11.9174/11.9478483333/11.96349;11.96938/11.98804/12.017305;11.977545/12.0031983333/12.01647;11.947205/12.0924083333/12.3244;11.969625/11.98314/12.00329;12.07581/12.0777633333/12.079155;11.920765/11.9842766667/12.048565;12.00345/12.1680666667/12.4398;11.96938/11.9864916667/12.0004;12.006365/12.0428766667/12.065545;11.96972/12.06658/12.13269;12.0173/12.068595/12.12346;12.740265/12.85196/13.008015;12.68819/12.7201983333/12.770935;11.94249/12.0173433333/12.080665;12.027625/12.07356/12.163925;12.061965/12.29391/12.720705;12.057765/15.2647516667/21.569685;12.004765/13.0331366667/15.073165;13.25171/19.323485/25.29808;12.00953/12.03225/12.06495;12.06727/12.1772666667/12.237485;11.941205/12.0091383333/12.0887;12.028385/12.05994/12.083125;12.025735/12.0575583333/12.09905;12.032115/12.03699/12.04054;11.93986/11.97501/12.010305;12.054025/12.3053366667/12.740605;11.942775/11.9717616667/11.99751;12.026685/12.054385/12.0808;11.996935/12.072515/12.21408;11.998415/12.0396416667/12.104395;11.925635/11.975245/12.030745;11.99507/12.0228883333/12.057695;11.921935/11.9913583333/12.044885;11.980015/12.0036983333/12.028825;11.989825/12.008455/12.04552;12.05728/12.225685/12.56172;11.9492/11.96495/11.990925;11.980555/11.9884383333/11.994305;11.941355/11.9999383333/12.03853;12.001505/12.0392883333/12.087305;11.932075/11.9467333333/11.954845;12.03454/12.0665333333/12.093225;11.97923/12.003385/12.015945;12.070225/12.3057566667/12.591005;11.9787/12.0120516667/12.044665;12.01596/12.03503/12.056;11.92248/11.9548283333/11.995185;11.99187/12.0372666667/12.07727;11.95941/11.9737966667/11.99313;12.04923/12.0568466667/12.071575;11.971915/11.9835166667/11.994005;12.0535/12.0625766667/12.070175;11.99752/12.0122833333/12.04146;12.01448/12.04636/12.07926;11.96975/12.2499816667/12.79888;12.264725/36.069085/83.497495;11.973595/11.99485/12.02501;14.69509/21.1855566667/34.112925;12.00552/12.0277533333/12.07069;12.069405/12.0741233333/12.08355;12.05738/12.09964/12.158895;12.0778/12.0847383333/12.0889;11.99191/12.04046/12.10722;12.036315/12.1128933333/12.19959;11.955245/12.3197283333/13.00514;12.036285/12.1310183333/12.229055;11.97588/11.998495/12.01099;12.063375/12.085715/12.098555;12.04722/12.06236/12.078275;12.0261/12.0528133333/12.070515;11.96143/12.012315/12.07214;12.024545/12.0361766667/12.052335;-1/-1/-1
