destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
183.79.135.206;mPlane;[253.068, 264.5373333333, 274.474];[257.444, 265.8093333333, 271.923];[260.367, 263.5083333333, 265.567];[264.594, 264.9443333333, 265.517];[257.49, 266.099, 271.048];[260.778, 267.5673333333, 277.336];[257.528, 262.2536666667, 268.671];[271.108, 272.683, 274.001];[267.634, 272.345, 275.957];[267.392, 268.629, 270.649];[257.478, 265.8553333333, 270.568];[264.629, 269.088, 275.139];[260.786, 262.9526666667, 266.707];[255.337, 265.8383333333, 284.712];[261.919, 265.503, 267.907];[252.55, 255.579, 260.484];[262.887, 264.7583333333, 266.66];[272.106, 272.7956666667, 273.708];[259.903, 261.339, 262.865];[257.004, 257.214, 257.528];[257.134, 260.9023333333, 263.237];[261.608, 264.9563333333, 267.066];[257.176, 258.845, 260.056];[257.13, 258.1116666667, 259.8];[256.978, 257.026, 257.08];[256.974, 257.0493333333, 257.111];[256.982, 257.0276666667, 257.098];[256.987, 257.4733333333, 258.436];[256.976, 257.816, 259.427];[256.983, 257.017, 257.076];[257.128, 261.0463333333, 263.246];[257.025, 257.4033333333, 258.113];[263.735, 265.0113333333, 266.487];[257.007, 257.0916666667, 257.155];[256.944, 257.5083333333, 258.498];[256.979, 257.025, 257.112]
183.79.135.206;rmd;[272.54966, 274.9741816667, 279.50225];[272.78619, 293.5974283333, 330.983715];[264.35058, 274.363335, 279.633465];[272.658915, 276.22517, 278.989315];[287.586105, 289.9945633333, 293.03487];[264.85398, 268.3810083333, 275.34034];[273.36459, 276.4933683333, 279.34739];[281.71563, 284.9440783333, 288.717415];[273.764555, 303.9105366667, 359.10959];[272.962125, 274.8879066667, 277.63773];[273.287575, 277.1878883333, 280.88994];[269.80558, 273.3125983333, 279.927295];[265.220975, 272.9502283333, 280.189885];[272.958385, 276.790195, 280.596985];[264.986145, 274.8864166667, 281.179025];[273.691705, 277.2991966667, 280.8144];[270.077625, 271.0063483333, 272.857825];[273.52254, 276.3387383333, 277.90956];[264.99574, 271.6124766667, 276.612175];[287.4091, 291.811945, 295.388];[286.738105, 286.955745, 287.152725];[286.60791, 286.7023083333, 286.75465];[286.977695, 287.0422966667, 287.123425];[286.85329, 286.9845333333, 287.1599];[286.528455, 287.1695533333, 287.755];[286.527875, 289.1922066667, 294.152445];[286.692205, 286.9857966667, 287.254115];[286.58482, 287.0756416667, 287.462375];[286.967975, 287.0530233333, 287.14934];[286.935405, 287.245285, 287.501645];[286.67109, 287.0580183333, 287.25899];[286.692315, 286.910405, 287.068195];[283.79016, 289.6088316667, 295.23307];[276.78615, 276.932735, 277.026035];[276.38389, 276.7616833333, 277.329635];[289.10796, 290.4387566667, 292.59356]
183.79.135.206;FranceIX;[267.230427, 267.363365, 267.46399];[267.185443, 267.3337066667, 267.478131];[267.201897, 267.387731, 267.633798];[267.279439, 267.3132926667, 267.366451];[267.477264, 267.6006543333, 267.762768];[267.339652, 267.3861976667, 267.423662];[267.135539, 267.3598133333, 267.475176];[267.342207, 267.38007, 267.417554];[267.224352, 267.289652, 267.391179];[267.173583, 267.309699, 267.442357];[267.283189, 267.3962393333, 267.454332];[267.331371, 267.3879576667, 267.438822];[267.058438, 267.157866, 267.287734];[267.375679, 267.443177, 267.500861];[267.219526, 267.3005133333, 267.459627];[267.122446, 267.2992813333, 267.525968];[267.119045, 267.3301586667, 267.515675];[267.263539, 267.3255136667, 267.413369];[267.330027, 267.4135, 267.468476];[267.36167, 267.469762, 267.671292];[267.232326, 267.3973823333, 267.568286];[267.096446, 267.25625, 267.516405];[267.423907, 267.4571026667, 267.48981];[267.341201, 267.404179, 267.464226];[267.282018, 267.3772783333, 267.449598];[267.294479, 267.615954, 267.856148];[267.155484, 267.303091, 267.424573];[267.125669, 267.3476666667, 267.620273];[266.986662, 267.1956943333, 267.423978];[267.344801, 267.4747153333, 267.67972];[267.224832, 267.4448616667, 267.722844];[267.089052, 267.237294, 267.396349];[267.1288, 267.244432, 267.307439];[267.204867, 267.426127, 267.675131];[267.316473, 267.4041086667, 267.522363];[267.2383, 267.4724156667, 267.704466]
183.79.135.206;LISP-Lab;[278.07037, 281.3744233333, 287.350765];[279.14487, 281.6945066667, 285.315095];[278.363845, 281.9058616667, 284.767545];[278.056975, 278.2073816667, 278.356055];[278.06498, 281.6827566667, 287.62784];[281.017265, 291.487785, 311.22464];[278.465125, 280.2649233333, 283.65104];[277.998725, 286.2967616667, 294.070715];[277.897475, 278.0675866667, 278.15714];[279.745785, 290.884665, 301.72816];[278.179765, 281.64829, 287.75418];[278.13297, 280.2582983333, 283.5497];[277.826045, 279.2022866667, 281.24011];[279.63514, 285.6794166667, 292.874275];[278.35134, 292.7059683333, 300.98948];[277.82815, 280.04567, 283.098295];[278.234895, 290.20887, 312.383585];[278.147275, 291.7998533333, 299.430355];[278.01546, 282.766665, 289.11794];[286.408915, 290.855235, 297.919345];[283.950925, 285.5512933333, 286.922145];[283.358595, 292.8953433333, 308.908305];[278.86509, 287.9114, 305.596395];[280.360635, 291.1799883333, 298.566935];[283.428205, 283.5177333333, 283.692405];[285.892805, 288.6276633333, 292.02558];[294.26813, 295.462765, 296.677535];[278.28266, 282.9869266667, 290.938465];[278.42744, 279.502635, 280.455255];[279.64963, 284.3730783333, 292.157005];[280.040175, 287.0367666667, 300.28308];[295.278045, 296.4810883333, 298.72243];[293.64378, 294.4796966667, 296.027805];[295.697895, 296.675435, 298.242145];[278.256345, 279.95178, 281.418285];[278.046105, 279.1673433333, 281.32215]
114.134.80.162;FranceIX;[260.712793, 260.957143, 261.389105];[258.028032, 259.1857696667, 261.304235];[257.742124, 257.918411, 258.106848];[257.915992, 258.0093653333, 258.070014];[260.56259, 261.0083083333, 261.234222];[257.855783, 258.0040923333, 258.168221];[258.101148, 259.063613, 260.834699];[276.622951, 278.4626603333, 279.472724];[276.603248, 279.2914576667, 281.274985];[258.409491, 260.258695, 261.290459];[258.19753, 260.388684, 262.437685];[258.148852, 259.9272103333, 260.875827];[258.177445, 260.1103176667, 261.690438];[257.963384, 258.9467096667, 260.665741];[259.648076, 260.475898, 261.143161];[258.53238, 260.3313213333, 261.272315];[271.873443, 272.7832843333, 274.132231];[268.07768, 270.022676, 271.013621];[267.560106, 268.7552776667, 270.913761];[267.860248, 269.735087, 271.078439];[260.926875, 261.315255, 261.538968];[259.245998, 260.3960013333, 261.05309];[258.234048, 260.0493563333, 261.133285];[259.339879, 260.5688123333, 261.195754];[258.133376, 260.3118386667, 261.572037];[260.677096, 261.5069176667, 262.084159];[260.915881, 263.753965, 268.290094];[270.059869, 272.267957, 273.506943];[257.778747, 258.201742, 258.423709];[260.630388, 261.2382366667, 261.805077];[258.024667, 260.4684206667, 262.815754];[258.240883, 260.0944993333, 261.048239];[257.961594, 259.9179523333, 261.03255];[258.141976, 258.2472833333, 258.406016];[258.368038, 259.9954243333, 260.902391];[260.13441, 261.1735346667, 262.383597]
114.134.80.162;mPlane;[259.138, 261.391, 263.011];[258.185, 259.779, 261.119];[263.333, 264.572, 265.535];[257.898, 258.1856666667, 258.387];[259.29, 260.4283333333, 262.059];[257.569, 258.639, 260.609];[268.11, 269.2316666667, 270.364];[275.913, 276.2223333333, 276.644];[276.327, 277.3826666667, 279.442];[257.555, 260.9726666667, 267.581];[258.065, 259.38, 261.869];[257.669, 264.0063333333, 269.41];[267.056, 268.4063333333, 269.553];[266.098, 268.5913333333, 272.398];[258.351, 263.3916666667, 272.21];[259.855, 260.423, 261.452];[270.532, 271.3496666667, 271.823];[267.316, 269.1973333333, 270.529];[272.86, 273.0786666667, 273.444];[275.032, 277.021, 279.01];[260.412, 264.765, 269.118];[266.952, 267.069, 267.186];[266.51, 266.713, 266.916];[260.878, 261.382, 261.886];[260.524, 261.8236666667, 263.466];[257.546, 258.6543333333, 259.415];[259.118, 263.36, 265.796];[278.927, 279.71, 281.047];[260.28, 260.992, 261.704];[266.271, 266.606, 267.024];[269.807, 273.4726666667, 279.718];[259.193, 263.2536666667, 269.183];[259.935, 261.546, 262.358];[257.766, 259.576, 260.803];[263.75, 264.6973333333, 265.801];[259.751, 260.7703333333, 261.389]
114.134.80.162;LISP-Lab;[265.74105, 271.64758, 283.42838];[265.28965, 270.924685, 282.156385];[265.10081, 268.1699566667, 269.91095];[269.239205, 276.131035, 289.47605];[265.026575, 268.01053, 272.989205];[265.55475, 270.1547366667, 274.375];[266.9727, 272.0984083333, 276.666175];[267.27313, 269.214665, 271.7177];[268.69355, 290.4352133333, 309.321155];[265.044105, 270.0799116667, 278.333605];[265.237205, 269.38721, 277.132855];[265.2107, 266.2233033333, 266.80146];[265.809775, 266.9987466667, 268.21292];[265.42055, 266.2114983333, 267.6612];[269.012455, 275.4281983333, 286.643765];[267.77855, 268.2406933333, 269.1237];[266.213575, 266.9832633333, 267.7679];[266.839595, 269.7486, 275.30816];[266.58446, 268.7508416667, 270.613965];[266.81698, 269.847135, 272.036395];[278.6485, 282.000505, 284.11022];[270.16398, 274.83018, 281.56112];[276.69395, 277.9167, 280.11937];[270.09312, 272.7796125, 275.466105];[-1, -1, -1];[267.28949, 268.58361, 271.10213];[269.109565, 276.8100233333, 281.47986];[270.15924, 270.1718625, 270.184485];[267.88182, 269.5431066667, 271.377885];[266.10216, 267.6337433333, 269.934395];[265.655725, 270.303185, 274.72639];[267.18281, 276.6681183333, 288.080215];[265.731665, 267.65649, 271.436115];[278.5343, 283.294625, 289.04187];[265.616525, 272.50833, 276.24237];[266.784635, 273.35787, 286.288625]
114.134.80.162;rmd;[303.735735, 303.886515, 304.07295];[303.922955, 304.1625866667, 304.338075];[303.377565, 303.7035883333, 304.19719];[325.48861, 325.6166983333, 325.784755];[303.768975, 304.155135, 304.554765];[303.871695, 303.9762716667, 304.11718];[303.968565, 304.2052133333, 304.333075];[303.62789, 303.9619033333, 304.182505];[303.486745, 303.8031383333, 304.29405];[303.644225, 304.3802316667, 305.018965];[303.755475, 304.0097933333, 304.25418];[303.49033, 304.88178, 305.875765];[303.74792, 303.9145066667, 304.166945];[303.6445, 303.9755966667, 304.370405];[303.69937, 304.1085266667, 304.57504];[303.442775, 304.0085633333, 304.31957];[303.837785, 304.063155, 304.48444];[303.75105, 303.9752, 304.113235];[303.72507, 304.6448233333, 305.162425];[305.107365, 305.6162933333, 306.52305];[306.59266, 311.152765, 315.1332];[305.370925, 307.7740766667, 310.397625];[322.169285, 325.4264366667, 328.26147];[303.818565, 304.7240533333, 306.428265];[314.481245, 317.071815, 318.780785];[303.9386, 304.9391033333, 306.481445];[303.680905, 304.80683, 306.028835];[305.50197, 307.152545, 310.409295];[303.766515, 304.73699, 305.82503];[318.694235, 323.2020733333, 330.0304];[303.64002, 303.6982116667, 303.75581];[304.733955, 309.4335383333, 314.53019];[310.971765, 311.1407266667, 311.340525];[309.888175, 310.4330433333, 310.94284];[310.820405, 311.0485966667, 311.46837]
66.211.160.87;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
66.211.160.87;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
66.211.160.87;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
66.211.160.87;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
5.255.255.55;mPlane;[59.377, 64.7226666667, 68.156];[66.539, 66.9676666667, 67.224];[61.391, 68.231, 81.684];[60.631, 60.8696666667, 61.299];[59.29, 59.344, 59.431];[62.712, 63.4323333333, 63.847];[60.175, 61.8856666667, 62.816];[59.529, 60.6103333333, 62.54];[59.265, 59.349, 59.423];[59.368, 59.4273333333, 59.538];[64.264, 66.165, 69.148];[59.412, 61.27, 62.421];[59.338, 59.415, 59.518];[65.867, 67.0673333333, 69.306];[59.29, 63.0433333333, 70.251];[63.087, 64.0833333333, 65.237];[63.103, 64.2416666667, 65.594];[59.385, 62.9706666667, 69.772];[59.382, 59.4593333333, 59.536];[60.539, 62.8623333333, 65.334];[59.343, 59.474, 59.685];[59.309, 59.352, 59.431];[59.395, 59.482, 59.578];[60.921, 61.9746666667, 63.586];[59.471, 64.702, 67.853];[60.545, 62.5043333333, 64.022];[59.353, 60.0753333333, 61.32];[64.222, 66.211, 67.602];[63.83, 64.8963333333, 65.752];[59.328, 60.111, 61.567];[60.037, 61.3086666667, 62.395];[59.463, 59.521, 59.572];[59.27, 59.3626666667, 59.532];[60.797, 63.73, 65.465];[65.53, 69.5456666667, 75.948];[59.27, 60.3646666667, 61.412]
5.255.255.55;FranceIX;[57.51184, 57.6811783333, 57.93966];[57.357474, 57.5795206667, 57.746124];[57.5798, 57.6996533333, 57.880767];[57.932175, 57.9577256667, 57.980358];[58.17942, 58.3888576667, 58.766591];[57.530618, 57.6572603333, 57.833909];[59.037207, 60.8480046667, 63.0862];[57.794972, 57.8689993333, 57.989507];[57.629473, 57.6834576667, 57.759947];[57.800121, 58.129857, 58.405981];[57.589206, 57.8171073333, 58.085003];[57.754748, 57.8597553333, 57.985929];[57.511123, 57.7207323333, 57.917555];[57.542138, 57.605827, 57.680392];[57.531373, 57.6074883333, 57.675847];[57.459026, 57.761751, 58.185409];[57.718455, 57.7754706667, 57.852279];[57.538772, 57.829936, 58.113297];[57.774078, 57.777833, 57.781438];[57.531598, 57.7385893333, 57.972489];[57.679406, 57.7669523333, 57.841974];[57.567727, 57.756315, 57.961874];[57.482405, 57.5616013333, 57.692301];[57.439847, 57.5659496667, 57.669567];[57.653614, 57.751181, 57.84931];[57.561898, 57.6233223333, 57.740299];[57.514173, 57.6934453333, 57.937799];[57.962408, 58.1891656667, 58.602397];[57.511244, 57.573055, 57.680963];[57.633728, 57.8807973333, 58.300359];[57.660427, 57.7822536667, 57.913611];[57.539807, 57.6359663333, 57.8179];[57.533878, 57.6678453333, 57.923746];[57.985447, 58.2224023333, 58.539534];[57.611455, 57.824968, 57.991827];[57.446636, 57.5825993333, 57.655783]
5.255.255.55;rmd;[61.21293, 61.7151033333, 62.12053];[61.480225, 61.853545, 62.491615];[61.23607, 61.3867833333, 61.663715];[81.99506, 82.38683, 82.671855];[61.35594, 61.94331, 62.623395];[61.884745, 62.114905, 62.28321];[61.52599, 61.72324, 61.97854];[61.63151, 61.7829483333, 61.935615];[61.80873, 61.9629816667, 62.11403];[61.464015, 61.5638916667, 61.652825];[61.520875, 61.81612, 62.244925];[61.73769, 61.7735116667, 61.83493];[61.998635, 62.24721, 62.43457];[61.909335, 62.0137016667, 62.081995];[61.85928, 62.0953033333, 62.37503];[61.76787, 62.0965183333, 62.51378];[61.92002, 62.0511616667, 62.144295];[61.44988, 61.7823666667, 62.0574];[61.49341, 61.9703733333, 62.641075];[61.24373, 61.4954666667, 61.90248];[61.263965, 61.8784966667, 62.48479];[61.65108, 62.1746166667, 62.87798];[61.588445, 61.8322033333, 62.17991];[61.247765, 61.6902916667, 62.178045];[61.372105, 61.951755, 63.014675];[61.42906, 61.7269733333, 62.12359];[61.421765, 61.6614633333, 61.992685];[61.56823, 61.70072, 61.80474];[61.654345, 61.9562916667, 62.246875];[61.30124, 61.45019, 61.535335];[61.70851, 61.9401516667, 62.308075];[61.691935, 61.93018, 62.18506];[62.15244, 67.2711633333, 73.27077];[61.82252, 62.1444766667, 62.594445];[61.625445, 62.5582483333, 64.155745];[61.788005, 62.1172533333, 62.412275]
5.255.255.55;LISP-Lab;[61.76129, 63.686725, 66.350885];[61.76931, 63.693725, 66.06072];[62.100295, 64.1761183333, 68.121895];[61.695155, 61.88838, 62.124135];[61.64962, 64.3506666667, 68.39355];[61.6821, 64.8265316667, 70.276005];[61.87774, 63.5752, 66.94171];[61.948695, 62.4912183333, 63.27425];[61.850345, 63.6635566667, 66.974135];[61.911435, 62.067835, 62.14868];[62.679215, 63.06264, 63.546595];[61.86946, 62.129785, 62.5671];[61.779985, 63.451435, 66.274215];[61.74861, 62.193925, 62.440595];[68.783095, 73.1540866667, 77.15725];[61.74978, 61.9989733333, 62.476265];[61.797735, 61.9685283333, 62.24326];[61.80367, 61.878935, 62.020275];[61.72425, 62.1980083333, 62.627965];[61.66728, 62.241025, 62.685385];[66.772605, 68.098545, 69.971715];[62.32837, 64.8597483333, 66.15231];[62.437125, 63.9237516667, 64.78526];[61.76044, 64.1206216667, 68.82716];[-1, -1, -1];[62.22199, 65.10687, 68.165195];[62.2515, 63.483315, 64.327165];[67.390015, 68.2947, 69.220945];[62.10551, 63.9435316667, 67.291935];[62.23209, 62.3050566667, 62.41634];[62.790085, 66.596395, 71.345555];[66.55545, 71.5917316667, 76.00997];[69.363235, 72.3487283333, 76.76959];[67.541995, 74.089615, 77.780315];[62.23246, 66.0596183333, 73.61925];[61.98012, 63.482555, 65.740915]
180.149.131.31;mPlane;[313.225, 315.7793333333, 317.92];[301.86, 303.1346666667, 304.383];[306.871, 307.8733333333, 308.493];[318.967, 320.406, 321.398];[304.16, 305.258, 305.952];[303.565, 304.679, 305.265];[318.471, 321.055, 325.194];[301.753, 302.567, 303.811];[302.583, 309.346, 313.352];[312.435, 313.6056666667, 314.293];[305.339, 307.4053333333, 308.97];[299.443, 303.474, 308.417];[299.227, 301.5376666667, 303.359];[310.104, 310.5115, 310.919];[376.531, 391.421, 400.677];[315.338, 325.4583333333, 344.225];[356.749, 362.9985, 369.248];[300.343, 301.092, 301.841];[348.724, 352.674, 358.273];[392.887, 399.691, 412.397];[378.974, 383.489, 388.004];[350.915, 372.7756666667, 408.875];[320.775, 355.714, 423.486];[378.465, 384.8, 388.252];[391.688, 397.3963333333, 403.55];[390.55, 394.2493333333, 396.899];[414.65, 417.4136666667, 419.001];[409.895, 412.1466666667, 416.557];[425.864, 426.6363333333, 427.334];[401.361, 401.361, 401.361];[401.716, 410.3293333333, 414.911];[399.249, 414.0943333333, 422.234];[403.635, 405.089, 405.935];[421.171, 424.525, 428.834];[415.212, 421.9363333333, 431.778];[406.968, 407.915, 408.7]
180.149.131.31;FranceIX;[295.53056, 301.0241593333, 304.770722];[269.359318, 289.547765, 322.641265];[375.861201, 375.861201, 375.861201];[290.67634, 298.6285645, 306.580789];[303.038534, 304.4477913333, 305.774573];[284.914981, 292.190832, 305.500187];[274.464748, 284.210768, 291.774924];[297.929515, 300.1705463333, 303.777336];[273.054789, 283.014733, 288.684338];[346.859708, 348.564078, 351.408675];[280.577942, 281.5486336667, 282.88463];[289.970952, 294.4346723333, 300.144059];[263.708774, 265.4124783333, 267.701271];[308.779323, 323.415166, 346.439549];[247.676381, 252.9556663333, 259.912968];[258.032036, 279.3039753333, 299.53923];[285.255815, 285.255815, 285.255815];[304.216821, 338.906292, 373.595763];[376.190391, 378.8496805, 381.50897];[281.103572, 289.350735, 296.303082];[292.155945, 342.8146723333, 371.703376];[295.165802, 348.823194, 406.00245];[262.05199, 281.078835, 298.72803];[281.704541, 299.5447946667, 308.733994];[282.245044, 332.2414916667, 431.008061];[296.014094, 298.4804533333, 302.153977];[371.322268, 380.1146835, 388.907099];[338.62739, 353.8664775, 369.105565];[361.484965, 384.8890173333, 399.804693];[298.208279, 300.634886, 303.061493];[283.382739, 290.621687, 299.655605];[274.641158, 277.566876, 281.646668];[267.753094, 268.4847163333, 269.244338];[289.053047, 333.0313703333, 359.374027];[288.623025, 300.528194, 317.494909];[345.998695, 345.998695, 345.998695]
180.149.131.31;rmd;[195.09564, 201.2685966667, 205.44968];[208.816205, 210.4356966667, 211.703725];[190.258475, 197.6038783333, 212.092905];[199.809695, 205.44785, 215.153635];[214.72175, 216.4973566667, 217.746725];[214.063915, 215.9111966667, 219.206755];[202.79032, 215.8152983333, 227.45187];[208.53719, 211.7368766667, 214.697105];[212.24141, 214.4776216667, 215.60705];[190.851345, 205.887345, 214.483645];[190.980455, 192.1365083333, 193.092105];[194.546545, 202.1760533333, 206.63496];[190.73827, 192.3954375, 194.052605];[194.078295, 194.4283575, 194.77842];[194.500275, 195.2270533333, 196.03867];[208.098695, 210.4899216667, 212.102045];[194.69812, 201.5238283333, 213.512355];[193.46292, 202.1787166667, 213.697215];[201.420935, 209.6439633333, 214.550705];[194.69461, 195.5807966667, 196.65914];[200.56701, 204.8765875, 209.186165];[198.606525, 199.5544783333, 201.062465];[194.868285, 194.868285, 194.868285];[218.50564, 218.9536925, 219.401745];[193.550875, 195.0289416667, 197.37671];[193.059295, 194.2348483333, 195.49581];[221.3808, 221.3808, 221.3808];[204.20207, 209.0600216667, 213.64524];[218.671485, 219.44227, 220.45669];[200.99535, 203.4554683333, 207.502285];[194.442265, 204.6422033333, 219.14461];[284.42088, 284.7160375, 285.011195];[270.439325, 271.4526083333, 272.98039];[269.20909, 270.0746016667, 270.89707];[267.564055, 268.74805, 270.794565]
180.149.131.31;LISP-Lab;[269.674565, 271.5034383333, 273.00996];[270.737885, 274.39092, 280.07172];[289.857465, 290.35916, 291.110885];[375.165545, 380.561535, 385.957525];[306.46206, 311.1307783333, 319.94211];[277.07301, 281.708625, 285.099645];[272.28285, 273.465825, 275.50865];[270.474655, 273.90586, 280.467055];[302.930095, 308.4055016667, 318.8224];[326.81335, 335.7994416667, 343.32585];[334.908945, 350.0673566667, 363.183395];[366.91368, 375.368795, 386.892845];[323.28706, 324.2833283333, 326.25051];[273.880325, 276.3778183333, 278.093995];[271.706665, 277.7610116667, 287.183845];[272.806835, 276.116055, 279.425275];[277.069095, 284.3556916667, 296.352375];[275.81101, 283.31014, 290.80927];[365.13775, 379.6758833333, 392.531555];[298.96073, 303.784325, 311.23238];[431.47159, 438.9341466667, 445.11922];[303.49683, 352.7025716667, 383.93565];[292.13253, 303.248115, 314.3637];[304.98398, 313.4500433333, 328.960535];[307.503505, 318.2762783333, 327.57013];[286.683955, 286.683955, 286.683955];[314.485495, 319.4676366667, 323.26867];[274.450715, 279.1692525, 283.88779];[412.39652, 421.1394725, 429.882425];[290.42788, 294.2240725, 298.020265];[406.74805, 406.74805, 406.74805];[356.0784, 361.673705, 365.001325];[341.74, 343.5954416667, 345.566315];[299.60906, 305.530715, 314.309005];[307.06009, 311.504925, 315.94976];[275.54376, 286.0940375, 296.644315]
87.240.131.120;mPlane;[51.282, 52.1603333333, 52.941];[51.297, 51.348, 51.427];[53.992, 55.2223333333, 57.473];[58.218, 59.0856666667, 60.063];[63.375, 64.41, 65.494];[51.204, 53.376, 55.468];[54.91, 55.746, 56.654];[51.144, 52.1556666667, 54.008];[51.203, 56.0553333333, 65.395];[51.148, 51.2153333333, 51.29];[57.239, 57.7743333333, 58.088];[51.979, 54.1786666667, 55.855];[51.194, 51.244, 51.328];[51.172, 54.6756666667, 60.504];[51.232, 54.8276666667, 61.894];[51.255, 51.6893333333, 52.524];[56.003, 57.233, 58.797];[51.344, 51.4446666667, 51.509];[51.236, 52.517, 54.259];[51.206, 52.8556666667, 56.154];[59.792, 61.1876666667, 62.062];[55.678, 57.4916666667, 60.001];[51.2, 51.2626666667, 51.359];[51.193, 51.2966666667, 51.35];[51.195, 51.4296666667, 51.793];[53.864, 55.28, 56.569];[51.157, 54.668, 61.547];[51.145, 52.1423333333, 54.025];[54.136, 56.334, 57.716];[51.175, 51.5993333333, 52.442];[51.242, 51.808, 52.718];[51.259, 57.8613333333, 61.919];[51.147, 54.0263333333, 58.918];[51.231, 55.2893333333, 63.36];[56.483, 57.6953333333, 58.98];[55.124, 55.4433333333, 55.667]
